26, 24, 53, 11, 17, 32, 60, 56, 48, 21, 34, 50, 61, 41, 37, 30, 28, 12, 46, 64, 35, 49, 65, 2, 72, 13, 10, 73, 63, 43, 5, 4, 74, 7, 69, 77, 68, 45, 76, 57, 38, 81, 54, 55, 20, 18, 9, 29, 31, 52, 75, 70, 78, 47, 23, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 79, 19, 8, 58, 36, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
68, 77, 12, 59, 80, 1, 70, 75, 50, 21, 48, 56, 60, 32, 10, 73, 63, 43, 5, 26, 67, 64, 17, 31, 55, 54, 81, 23, 47, 78, 52, 39, 22, 40, 71, 14, 66, 20, 18, 9, 24, 76, 57, 29, 61, 25, 72, 30, 38, 34, 42, 51, 28, 69, 15, 79, 19, 46, 58, 36, 4, 11, 53, 65, 49, 35, 37, 41, 45, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
4, 19, 79, 15, 36, 58, 46, 64, 67, 21, 50, 76, 57, 29, 61, 48, 56, 60, 32, 10, 73, 63, 43, 68, 77, 42, 51, 25, 66, 14, 71, 40, 22, 39, 11, 53, 65, 49, 35, 37, 41, 81, 54, 55, 72, 24, 26, 5, 9, 31, 52, 78, 47, 23, 12, 28, 69, 18, 20, 34, 38, 17, 75, 70, 1, 80, 59, 30, 45, 7, 74, 8, 2, 3, 27, 13, 33, 16, 6, 62, 44
32, 44, 62, 6, 10, 11, 21, 24, 53, 5, 26, 81, 54, 19, 38, 34, 27, 73, 63, 79, 15, 50, 75, 70, 1, 13, 41, 39, 7, 74, 9, 18, 20, 2, 42, 61, 51, 25, 29, 31, 52, 76, 55, 80, 59, 64, 8, 72, 30, 69, 17, 57, 37, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
23, 24, 53, 47, 48, 67, 66, 37, 41, 25, 51, 61, 42, 72, 2, 20, 11, 57, 43, 8, 64, 34, 38, 30, 69, 32, 10, 73, 63, 79, 15, 39, 7, 74, 9, 18, 19, 54, 29, 44, 62, 6, 27, 13, 1, 70, 75, 50, 31, 52, 76, 55, 80, 59, 81, 26, 5, 17, 21, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
18, 9, 29, 38, 34, 64, 8, 43, 5, 26, 81, 54, 39, 7, 74, 44, 62, 6, 27, 17, 2, 72, 42, 61, 51, 50, 21, 24, 53, 20, 32, 10, 73, 63, 79, 15, 19, 76, 52, 75, 70, 1, 13, 56, 60, 58, 36, 57, 11, 55, 80, 59, 31, 69, 30, 23, 47, 48, 67, 12, 46, 65, 3, 33, 22, 40, 71, 66, 37, 41, 25, 14, 49, 35, 4, 28, 45, 68, 77, 16, 78
35, 37, 41, 81, 54, 55, 72, 24, 26, 5, 69, 28, 30, 38, 34, 12, 59, 80, 1, 70, 75, 17, 61, 29, 57, 76, 50, 23, 47, 78, 52, 31, 9, 18, 20, 49, 65, 53, 11, 39, 22, 40, 71, 14, 66, 25, 51, 42, 77, 68, 21, 67, 64, 46, 58, 36, 4, 19, 79, 15, 48, 56, 60, 32, 10, 73, 63, 43, 45, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
13, 2, 72, 65, 49, 35, 64, 46, 12, 28, 30, 37, 41, 61, 17, 11, 53, 38, 57, 76, 45, 68, 77, 69, 7, 74, 4, 50, 34, 21, 48, 56, 60, 32, 10, 73, 63, 43, 5, 26, 24, 81, 54, 55, 20, 18, 9, 29, 31, 52, 75, 70, 78, 47, 23, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 79, 19, 8, 58, 36, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
63, 20, 26, 53, 11, 44, 37, 41, 40, 22, 17, 25, 65, 43, 30, 19, 75, 50, 23, 47, 81, 62, 6, 55, 77, 16, 1, 13, 78, 70, 32, 48, 2, 74, 4, 28, 34, 57, 69, 9, 29, 38, 42, 58, 18, 79, 54, 68, 45, 76, 52, 27, 3, 33, 67, 61, 5, 66, 14, 72, 56, 60, 51, 73, 10, 49, 35, 64, 46, 12, 59, 80, 36, 31, 7, 71, 21, 24, 8, 15, 39
47, 23, 42, 51, 28, 69, 15, 79, 19, 46, 58, 68, 77, 12, 59, 80, 1, 70, 75, 50, 21, 48, 56, 60, 32, 10, 73, 63, 43, 5, 26, 67, 64, 17, 31, 55, 54, 81, 41, 37, 35, 49, 65, 53, 11, 4, 36, 78, 52, 39, 22, 40, 71, 14, 66, 20, 18, 9, 24, 76, 57, 29, 61, 25, 72, 30, 38, 34, 45, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
55, 46, 12, 59, 80, 78, 57, 26, 5, 43, 24, 21, 50, 75, 70, 1, 13, 27, 3, 33, 67, 65, 19, 23, 47, 28, 69, 53, 25, 66, 14, 71, 40, 8, 11, 9, 29, 61, 20, 34, 41, 37, 30, 60, 51, 63, 73, 58, 18, 22, 39, 15, 79, 38, 17, 54, 81, 76, 45, 68, 56, 36, 7, 74, 6, 62, 44, 4, 77, 16, 64, 35, 49, 10, 32, 48, 52, 31, 2, 72, 42
12, 59, 80, 1, 70, 75, 14, 64, 67, 66, 25, 51, 23, 47, 78, 52, 31, 9, 18, 71, 40, 22, 39, 20, 34, 38, 30, 28, 69, 35, 37, 41, 81, 54, 76, 57, 29, 61, 17, 11, 53, 65, 49, 55, 15, 79, 19, 46, 58, 36, 4, 42, 77, 68, 45, 72, 24, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 21, 50, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
5, 26, 24, 53, 11, 43, 63, 73, 70, 75, 50, 17, 61, 13, 72, 2, 65, 49, 35, 64, 46, 12, 8, 19, 79, 77, 68, 45, 76, 57, 58, 36, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 29, 9, 18, 4, 74, 7, 69, 28, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
10, 61, 67, 33, 3, 27, 66, 14, 71, 40, 73, 63, 43, 5, 58, 4, 74, 7, 42, 28, 47, 29, 11, 44, 37, 41, 8, 24, 21, 50, 75, 70, 78, 55, 17, 38, 34, 20, 62, 6, 26, 53, 9, 18, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 2, 72, 48, 32, 36, 31, 52, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80
33, 3, 27, 11, 53, 24, 26, 5, 43, 63, 73, 45, 68, 77, 22, 39, 13, 72, 31, 2, 61, 17, 52, 78, 47, 23, 42, 51, 25, 66, 15, 79, 19, 67, 59, 80, 1, 70, 75, 50, 34, 20, 18, 9, 29, 76, 57, 38, 30, 37, 41, 81, 54, 55, 65, 49, 35, 64, 46, 12, 8, 21, 48, 58, 36, 69, 14, 71, 40, 7, 74, 4, 28, 10, 32, 60, 56, 16, 6, 62, 44
5, 26, 24, 53, 11, 43, 63, 73, 70, 75, 50, 17, 61, 13, 2, 72, 65, 49, 35, 64, 46, 12, 57, 76, 45, 68, 77, 79, 19, 8, 58, 36, 42, 51, 25, 66, 28, 69, 7, 74, 4, 18, 9, 29, 15, 39, 22, 40, 71, 14, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
41, 37, 30, 50, 34, 21, 48, 56, 60, 32, 10, 73, 63, 43, 5, 38, 57, 76, 45, 68, 77, 69, 7, 74, 4, 28, 12, 46, 64, 35, 49, 65, 72, 2, 13, 61, 17, 11, 53, 24, 26, 81, 54, 55, 20, 18, 9, 29, 31, 52, 75, 70, 78, 47, 23, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 79, 19, 8, 58, 36, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
15, 39, 22, 40, 71, 14, 66, 25, 51, 42, 36, 58, 57, 76, 45, 29, 9, 18, 69, 7, 74, 4, 28, 12, 46, 64, 35, 49, 65, 72, 2, 13, 61, 17, 11, 53, 24, 26, 5, 43, 63, 73, 70, 75, 50, 68, 77, 79, 19, 8, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
72, 30, 38, 34, 20, 18, 9, 24, 26, 5, 43, 63, 73, 10, 32, 60, 46, 64, 67, 81, 54, 55, 31, 52, 78, 17, 61, 29, 57, 76, 45, 68, 77, 47, 7, 69, 39, 15, 79, 19, 28, 4, 74, 37, 41, 11, 53, 65, 49, 35, 23, 42, 51, 25, 66, 56, 48, 21, 50, 75, 70, 1, 80, 59, 12, 22, 40, 71, 14, 8, 58, 36, 2, 13, 27, 3, 33, 16, 6, 62, 44
38, 34, 64, 8, 43, 57, 11, 20, 2, 72, 42, 61, 51, 25, 41, 37, 66, 67, 48, 47, 5, 17, 23, 30, 69, 32, 10, 73, 63, 79, 15, 39, 7, 74, 9, 18, 19, 54, 29, 44, 62, 6, 27, 13, 1, 70, 75, 50, 31, 52, 76, 55, 80, 59, 81, 26, 53, 24, 21, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
3, 33, 22, 65, 32, 10, 73, 63, 79, 15, 19, 76, 52, 31, 69, 30, 23, 47, 48, 67, 66, 37, 40, 71, 14, 36, 58, 60, 56, 13, 1, 70, 75, 50, 21, 24, 53, 41, 25, 51, 61, 42, 72, 2, 17, 27, 6, 62, 44, 74, 7, 39, 54, 20, 81, 26, 5, 43, 8, 64, 34, 38, 29, 9, 18, 46, 12, 59, 80, 55, 11, 57, 49, 35, 4, 28, 45, 68, 77, 16, 78
30, 38, 34, 81, 54, 55, 31, 17, 64, 67, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 21, 50, 75, 70, 1, 80, 59, 12, 77, 68, 72, 25, 61, 29, 57, 76, 24, 9, 18, 20, 66, 14, 71, 40, 22, 39, 52, 78, 47, 23, 42, 51, 28, 69, 15, 79, 19, 46, 58, 36, 4, 11, 53, 65, 49, 35, 37, 41, 45, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
15, 39, 22, 40, 71, 14, 66, 25, 51, 42, 36, 58, 57, 76, 45, 29, 9, 18, 4, 74, 7, 69, 28, 12, 46, 64, 35, 49, 65, 2, 72, 13, 61, 17, 11, 53, 24, 26, 5, 43, 63, 73, 70, 75, 50, 68, 77, 79, 19, 8, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
10, 61, 3, 33, 67, 27, 66, 14, 71, 40, 73, 63, 43, 5, 58, 42, 11, 29, 47, 28, 4, 74, 7, 44, 37, 41, 8, 24, 21, 50, 75, 70, 78, 55, 17, 38, 34, 20, 62, 6, 26, 53, 9, 18, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 72, 2, 48, 32, 36, 31, 52, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80
62, 6, 27, 17, 72, 2, 42, 61, 51, 50, 21, 24, 53, 20, 32, 10, 73, 63, 79, 25, 41, 37, 66, 67, 48, 47, 23, 30, 69, 31, 52, 76, 19, 15, 8, 64, 34, 38, 29, 9, 18, 75, 70, 1, 13, 56, 60, 58, 36, 57, 11, 55, 80, 59, 12, 46, 65, 3, 33, 22, 40, 71, 44, 74, 43, 5, 26, 81, 54, 39, 7, 14, 49, 35, 4, 28, 45, 68, 77, 16, 78
8, 11, 9, 29, 61, 20, 34, 41, 40, 71, 14, 66, 25, 53, 69, 28, 47, 23, 19, 65, 67, 33, 3, 27, 13, 1, 70, 75, 50, 21, 24, 43, 5, 26, 57, 78, 80, 59, 12, 46, 55, 37, 30, 60, 51, 63, 73, 58, 18, 22, 39, 15, 79, 38, 17, 54, 81, 76, 45, 68, 56, 4, 44, 62, 6, 74, 7, 36, 77, 16, 64, 35, 49, 10, 32, 48, 52, 31, 2, 72, 42
23, 6, 22, 66, 14, 71, 80, 28, 4, 74, 33, 3, 41, 8, 57, 69, 7, 56, 37, 43, 5, 30, 2, 39, 15, 79, 26, 48, 10, 32, 51, 25, 19, 31, 52, 76, 45, 68, 77, 46, 64, 35, 49, 65, 17, 47, 55, 60, 72, 42, 61, 78, 12, 58, 18, 9, 40, 67, 27, 36, 13, 1, 70, 75, 50, 21, 24, 53, 54, 81, 29, 44, 62, 11, 20, 34, 38, 16, 73, 63, 59
4, 19, 79, 15, 36, 58, 46, 64, 67, 21, 50, 76, 57, 29, 61, 48, 56, 60, 32, 10, 73, 63, 43, 68, 77, 42, 51, 25, 66, 14, 71, 40, 22, 39, 11, 53, 65, 49, 35, 37, 41, 81, 54, 55, 72, 24, 26, 5, 9, 31, 52, 78, 47, 23, 12, 28, 69, 18, 20, 34, 38, 17, 75, 70, 1, 80, 59, 30, 45, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
32, 44, 62, 53, 24, 21, 11, 10, 6, 5, 26, 81, 54, 18, 9, 74, 7, 39, 41, 19, 38, 34, 27, 73, 63, 79, 15, 50, 75, 70, 1, 13, 20, 2, 42, 61, 51, 25, 29, 31, 52, 76, 55, 80, 59, 64, 8, 72, 30, 69, 17, 57, 37, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
41, 37, 35, 49, 65, 53, 11, 17, 64, 67, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 47, 23, 42, 51, 28, 69, 21, 50, 75, 70, 1, 80, 59, 12, 77, 68, 58, 46, 19, 79, 15, 81, 54, 55, 31, 4, 36, 78, 52, 39, 22, 40, 71, 14, 66, 20, 18, 9, 24, 76, 57, 29, 61, 25, 72, 30, 38, 34, 45, 7, 74, 8, 2, 3, 27, 13, 33, 16, 6, 62, 44
18, 9, 29, 45, 76, 57, 58, 36, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 4, 74, 7, 69, 28, 12, 46, 64, 35, 49, 65, 2, 3, 72, 61, 17, 50, 75, 70, 73, 63, 43, 11, 53, 24, 26, 5, 68, 77, 79, 19, 8, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 13, 27, 16, 6, 62, 44
23, 6, 22, 66, 14, 71, 80, 28, 4, 74, 33, 67, 41, 8, 57, 69, 30, 51, 25, 43, 37, 56, 7, 39, 15, 79, 26, 48, 10, 32, 5, 2, 19, 31, 52, 76, 45, 68, 77, 46, 64, 35, 49, 65, 17, 47, 55, 60, 72, 42, 61, 78, 12, 58, 18, 9, 40, 36, 27, 3, 13, 1, 70, 75, 50, 21, 24, 53, 54, 81, 29, 44, 62, 11, 20, 34, 38, 16, 73, 63, 59
38, 34, 20, 18, 9, 24, 26, 5, 43, 63, 73, 10, 32, 60, 46, 64, 67, 81, 54, 55, 31, 52, 78, 23, 35, 49, 65, 53, 11, 47, 7, 69, 36, 58, 8, 14, 71, 40, 30, 72, 22, 12, 59, 80, 1, 70, 75, 50, 21, 48, 56, 66, 25, 51, 42, 17, 61, 29, 57, 76, 45, 68, 77, 39, 15, 79, 19, 28, 4, 74, 37, 41, 2, 13, 27, 3, 33, 16, 6, 62, 44
15, 79, 63, 73, 10, 32, 20, 53, 24, 21, 50, 8, 64, 34, 38, 2, 72, 42, 61, 51, 25, 41, 37, 66, 67, 48, 47, 23, 30, 69, 31, 52, 76, 19, 17, 27, 6, 62, 29, 9, 18, 75, 70, 1, 13, 56, 60, 58, 36, 57, 11, 55, 80, 59, 12, 46, 65, 3, 33, 22, 40, 71, 44, 74, 43, 5, 26, 81, 54, 39, 7, 14, 49, 35, 4, 28, 45, 68, 77, 16, 78
5, 26, 24, 53, 11, 43, 63, 73, 70, 75, 50, 17, 61, 13, 72, 2, 65, 49, 35, 64, 46, 12, 57, 76, 45, 68, 77, 79, 19, 8, 58, 36, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 29, 9, 18, 69, 7, 74, 4, 28, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
12, 59, 80, 1, 70, 75, 14, 64, 67, 66, 25, 51, 23, 47, 78, 52, 31, 9, 18, 71, 40, 22, 39, 20, 34, 38, 30, 28, 69, 35, 37, 41, 81, 54, 76, 57, 29, 61, 17, 11, 53, 65, 49, 55, 15, 79, 19, 4, 36, 58, 46, 42, 77, 68, 45, 72, 24, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 21, 50, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
53, 24, 21, 61, 51, 25, 41, 37, 66, 67, 48, 47, 23, 30, 69, 55, 80, 59, 12, 46, 65, 3, 33, 22, 15, 40, 71, 14, 20, 32, 10, 73, 63, 79, 64, 34, 38, 29, 44, 62, 6, 27, 7, 39, 13, 1, 70, 75, 50, 74, 9, 57, 11, 31, 52, 76, 17, 56, 60, 58, 36, 42, 72, 2, 18, 19, 54, 81, 26, 5, 43, 8, 49, 35, 4, 28, 45, 68, 77, 16, 78
7, 56, 37, 43, 5, 2, 30, 69, 57, 8, 41, 67, 33, 74, 4, 28, 80, 71, 14, 66, 22, 6, 23, 39, 15, 79, 26, 48, 10, 32, 51, 25, 19, 31, 52, 76, 45, 68, 77, 46, 64, 35, 49, 65, 17, 47, 55, 60, 72, 42, 61, 78, 12, 58, 18, 9, 40, 3, 27, 36, 13, 1, 70, 75, 50, 21, 24, 53, 54, 81, 29, 44, 62, 11, 20, 34, 38, 16, 73, 63, 59
42, 61, 51, 25, 41, 53, 24, 21, 50, 75, 70, 1, 13, 56, 60, 58, 36, 14, 71, 40, 37, 66, 67, 48, 47, 23, 30, 69, 31, 52, 76, 19, 15, 79, 63, 73, 10, 32, 65, 3, 33, 22, 2, 72, 17, 27, 6, 62, 44, 74, 7, 39, 54, 20, 81, 26, 5, 43, 8, 64, 34, 38, 29, 9, 18, 46, 12, 59, 80, 55, 11, 57, 49, 35, 4, 28, 45, 68, 77, 16, 78
4, 74, 48, 2, 28, 41, 37, 44, 11, 53, 26, 20, 34, 57, 69, 9, 29, 38, 42, 58, 18, 79, 54, 68, 45, 76, 52, 27, 3, 33, 67, 61, 5, 66, 65, 43, 63, 73, 14, 72, 56, 60, 51, 25, 17, 22, 40, 10, 32, 70, 78, 13, 1, 16, 77, 55, 6, 62, 81, 47, 23, 50, 75, 19, 30, 49, 35, 64, 46, 12, 59, 80, 36, 31, 7, 71, 21, 24, 8, 15, 39
28, 30, 38, 34, 20, 39, 51, 25, 66, 67, 64, 14, 75, 70, 1, 80, 59, 12, 23, 47, 78, 52, 31, 9, 18, 71, 40, 22, 69, 35, 37, 41, 81, 54, 76, 57, 29, 61, 17, 11, 53, 65, 49, 55, 15, 79, 19, 46, 58, 36, 4, 42, 77, 68, 45, 72, 24, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 21, 50, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
23, 30, 69, 17, 57, 11, 2, 34, 38, 29, 44, 62, 6, 27, 21, 24, 53, 31, 52, 76, 55, 80, 59, 47, 48, 67, 66, 37, 10, 32, 20, 73, 63, 79, 15, 39, 7, 74, 9, 18, 42, 61, 51, 25, 41, 50, 75, 70, 1, 13, 64, 5, 26, 81, 54, 19, 43, 72, 8, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
7, 56, 37, 43, 25, 51, 30, 69, 57, 8, 41, 67, 33, 74, 4, 28, 80, 71, 14, 66, 22, 6, 23, 39, 15, 79, 26, 48, 10, 32, 5, 2, 19, 31, 52, 76, 45, 68, 77, 46, 64, 35, 49, 65, 17, 47, 55, 60, 72, 42, 61, 78, 12, 58, 18, 9, 40, 36, 27, 3, 13, 1, 70, 75, 50, 21, 24, 53, 54, 81, 29, 44, 62, 11, 20, 34, 38, 16, 73, 63, 59
18, 58, 4, 53, 26, 40, 71, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43, 9, 74, 7, 42, 28, 47, 29, 11, 44, 37, 41, 8, 24, 21, 50, 75, 70, 78, 55, 17, 38, 34, 20, 62, 6, 5, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 72, 2, 48, 32, 36, 31, 52, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80
45, 76, 57, 58, 36, 42, 51, 25, 66, 14, 71, 40, 22, 39, 15, 29, 9, 18, 69, 7, 74, 4, 28, 12, 46, 64, 35, 49, 65, 72, 2, 13, 61, 17, 11, 53, 24, 26, 5, 43, 63, 73, 70, 75, 50, 68, 77, 79, 19, 8, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
15, 50, 75, 70, 1, 13, 41, 20, 32, 44, 62, 6, 10, 11, 21, 79, 63, 73, 27, 34, 38, 24, 53, 19, 54, 81, 26, 5, 18, 9, 74, 25, 51, 61, 42, 2, 39, 7, 29, 31, 52, 76, 55, 80, 59, 64, 8, 72, 30, 69, 17, 57, 37, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
17, 61, 29, 57, 76, 45, 68, 77, 39, 15, 79, 19, 28, 41, 37, 74, 4, 42, 51, 25, 66, 14, 71, 40, 22, 12, 59, 80, 1, 70, 75, 50, 21, 48, 56, 8, 58, 36, 69, 7, 47, 11, 53, 65, 49, 35, 23, 78, 52, 31, 55, 54, 81, 67, 64, 46, 60, 32, 10, 73, 63, 43, 5, 26, 24, 9, 18, 20, 34, 38, 30, 72, 2, 13, 27, 3, 33, 16, 6, 62, 44
19, 23, 47, 28, 69, 53, 25, 66, 14, 71, 40, 8, 11, 9, 29, 61, 20, 34, 41, 65, 67, 33, 3, 27, 13, 1, 70, 75, 50, 21, 24, 43, 5, 26, 57, 78, 80, 59, 12, 46, 55, 37, 30, 60, 51, 63, 73, 58, 18, 22, 39, 15, 79, 38, 17, 54, 81, 76, 45, 68, 56, 36, 7, 74, 4, 44, 62, 6, 77, 16, 64, 35, 49, 10, 32, 48, 52, 31, 2, 72, 42
34, 38, 29, 41, 25, 51, 61, 42, 20, 2, 50, 75, 70, 1, 13, 32, 44, 62, 6, 10, 11, 21, 24, 53, 5, 26, 81, 54, 19, 18, 9, 74, 7, 39, 27, 73, 63, 79, 15, 31, 52, 76, 55, 80, 59, 64, 8, 72, 30, 69, 17, 57, 37, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
21, 24, 8, 41, 37, 2, 56, 72, 48, 32, 36, 31, 52, 76, 45, 68, 54, 79, 15, 39, 22, 50, 40, 47, 28, 42, 7, 74, 4, 58, 18, 43, 63, 73, 10, 26, 53, 11, 29, 9, 71, 14, 66, 5, 61, 3, 33, 67, 27, 44, 75, 70, 78, 55, 6, 62, 60, 30, 57, 69, 19, 23, 20, 34, 38, 17, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80
32, 44, 62, 53, 24, 21, 11, 10, 6, 5, 26, 81, 54, 38, 34, 27, 73, 63, 79, 15, 50, 75, 70, 1, 13, 41, 39, 7, 74, 9, 18, 19, 20, 2, 42, 61, 51, 25, 29, 31, 52, 76, 55, 80, 59, 64, 8, 72, 30, 69, 17, 57, 37, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
34, 38, 29, 44, 62, 6, 5, 26, 81, 54, 19, 18, 9, 74, 7, 39, 31, 52, 76, 55, 80, 59, 25, 51, 61, 2, 42, 20, 32, 10, 11, 21, 24, 53, 27, 73, 63, 79, 15, 50, 75, 70, 1, 13, 64, 41, 37, 57, 17, 69, 30, 72, 8, 66, 67, 48, 47, 23, 43, 12, 46, 65, 3, 33, 22, 40, 71, 14, 36, 58, 60, 56, 49, 35, 4, 28, 45, 68, 77, 16, 78
46, 67, 49, 38, 17, 27, 3, 33, 63, 43, 5, 26, 29, 9, 30, 60, 56, 72, 2, 48, 32, 47, 23, 19, 42, 58, 68, 8, 51, 81, 15, 36, 39, 7, 69, 10, 25, 66, 24, 21, 80, 59, 12, 61, 18, 44, 64, 35, 53, 65, 62, 6, 55, 11, 20, 78, 70, 75, 50, 28, 4, 77, 16, 1, 13, 31, 52, 76, 41, 37, 34, 74, 57, 54, 79, 73, 45, 22, 40, 71, 14
21, 48, 56, 60, 32, 10, 73, 63, 43, 5, 26, 67, 64, 17, 31, 55, 54, 81, 34, 38, 30, 50, 75, 70, 1, 80, 59, 12, 77, 68, 72, 25, 61, 29, 57, 76, 24, 9, 18, 20, 66, 14, 71, 40, 22, 39, 52, 78, 47, 23, 42, 51, 28, 69, 15, 79, 19, 46, 58, 36, 4, 11, 53, 65, 49, 35, 37, 41, 45, 7, 74, 8, 2, 3, 27, 13, 33, 16, 6, 62, 44
14, 29, 66, 67, 64, 46, 61, 17, 11, 53, 65, 49, 35, 37, 71, 40, 22, 39, 15, 79, 19, 24, 58, 36, 4, 72, 81, 54, 55, 31, 52, 78, 47, 23, 42, 51, 25, 41, 28, 69, 26, 30, 38, 34, 20, 5, 18, 9, 57, 76, 45, 68, 77, 12, 59, 80, 1, 70, 75, 50, 21, 48, 56, 60, 32, 10, 73, 63, 43, 7, 74, 8, 2, 3, 27, 13, 33, 16, 6, 62, 44
15, 39, 22, 40, 71, 14, 66, 25, 51, 42, 36, 58, 57, 76, 45, 29, 9, 18, 4, 74, 7, 69, 28, 12, 46, 64, 35, 49, 65, 2, 72, 13, 61, 17, 50, 75, 70, 73, 63, 43, 5, 26, 24, 53, 11, 68, 77, 79, 19, 8, 34, 21, 48, 56, 60, 32, 10, 38, 30, 37, 41, 81, 54, 55, 20, 31, 52, 78, 47, 23, 1, 80, 59, 67, 33, 3, 27, 16, 6, 62, 44
22, 40, 71, 18, 9, 31, 52, 78, 47, 23, 12, 59, 80, 1, 70, 75, 14, 64, 67, 66, 25, 51, 39, 20, 34, 38, 30, 28, 69, 35, 37, 41, 81, 54, 76, 57, 29, 61, 17, 11, 53, 65, 49, 55, 15, 79, 19, 4, 36, 58, 46, 42, 77, 68, 45, 72, 24, 26, 5, 43, 63, 73, 10, 32, 60, 56, 48, 21, 50, 7, 74, 8, 2, 13, 27, 3, 33, 16, 6, 62, 44
