32, 11, 10, 29, 9, 1, 42, 19, 33, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 8, 38, 45, 23, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
15, 25, 7, 9, 44, 16, 24, 42, 36, 5, 50, 34, 51, 23, 38, 33, 32, 4, 37, 52, 1, 13, 47, 8, 10, 29, 43, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 23, 45, 38, 8, 47, 25, 15, 44, 27, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 14, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
14, 27, 44, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
9, 7, 25, 30, 46, 3, 2, 38, 27, 1, 42, 24, 16, 19, 34, 22, 51, 12, 26, 20, 39, 8, 47, 13, 48, 6, 31, 15, 50, 5, 36, 14, 32, 44, 33, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
16, 19, 34, 22, 51, 12, 26, 20, 39, 8, 47, 13, 48, 33, 44, 32, 24, 42, 1, 9, 7, 25, 30, 46, 3, 2, 38, 27, 15, 50, 5, 36, 14, 31, 6, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
32, 11, 10, 23, 45, 38, 8, 47, 25, 15, 44, 27, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 14, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
20, 26, 12, 9, 1, 42, 24, 16, 19, 34, 22, 51, 7, 25, 30, 46, 3, 2, 38, 27, 39, 8, 47, 13, 48, 6, 31, 15, 50, 5, 36, 14, 32, 44, 33, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
12, 20, 10, 42, 1, 9, 51, 26, 25, 35, 37, 17, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
12, 14, 5, 42, 1, 9, 51, 26, 25, 35, 37, 17, 20, 10, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 29, 9, 1, 42, 19, 33, 38, 8, 47, 25, 15, 44, 27, 14, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
14, 5, 42, 1, 9, 51, 26, 50, 27, 13, 25, 35, 37, 17, 12, 20, 10, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
37, 19, 34, 22, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 6, 48, 13, 47, 8, 39, 20, 26, 12, 16, 24, 42, 1, 9, 3, 38, 2, 46, 30, 25, 7, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
32, 11, 10, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
9, 51, 2, 3, 26, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
12, 14, 5, 42, 1, 9, 51, 26, 25, 35, 37, 17, 20, 10, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
18, 40, 17, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 42, 36, 41, 49, 28, 27, 44, 16, 8, 47, 13, 1, 9, 7, 25, 15, 33, 32, 4, 37, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
16, 24, 42, 1, 9, 12, 26, 20, 39, 8, 47, 13, 48, 33, 44, 32, 19, 34, 22, 51, 7, 25, 30, 46, 3, 2, 38, 27, 15, 50, 5, 36, 14, 31, 6, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
32, 33, 15, 25, 7, 9, 1, 13, 47, 8, 42, 24, 16, 44, 27, 28, 49, 41, 10, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 34, 4, 37, 51, 23, 38, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
8, 38, 33, 19, 42, 1, 9, 29, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
32, 44, 33, 48, 13, 47, 8, 39, 20, 26, 12, 9, 1, 42, 24, 16, 19, 34, 22, 51, 7, 25, 30, 46, 3, 2, 38, 27, 15, 50, 5, 36, 14, 31, 6, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
37, 4, 32, 33, 15, 25, 7, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 10, 24, 42, 36, 5, 50, 34, 51, 23, 38, 29, 43, 11, 45, 21, 35, 17, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
3, 51, 9, 26, 2, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
27, 43, 29, 12, 16, 6, 48, 51, 10, 41, 49, 28, 23, 7, 8, 45, 33, 50, 5, 36, 24, 42, 4, 37, 31, 34, 11, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
18, 41, 49, 28, 27, 7, 9, 44, 16, 24, 42, 36, 5, 50, 34, 51, 23, 38, 40, 17, 35, 21, 45, 11, 43, 29, 10, 8, 47, 13, 1, 52, 37, 4, 32, 33, 15, 25, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
24, 7, 19, 30, 46, 3, 2, 38, 27, 42, 6, 48, 51, 10, 41, 49, 28, 36, 5, 50, 33, 23, 34, 31, 16, 12, 29, 43, 11, 45, 8, 37, 4, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
48, 13, 47, 8, 39, 20, 21, 45, 11, 43, 29, 10, 41, 49, 44, 9, 7, 27, 38, 2, 3, 46, 30, 42, 1, 28, 23, 4, 52, 24, 16, 12, 26, 31, 25, 15, 33, 37, 35, 17, 40, 18, 36, 14, 32, 51, 50, 5, 6, 22, 34, 19
29, 9, 1, 42, 19, 33, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 8, 38, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
17, 37, 35, 25, 10, 20, 12, 14, 5, 42, 1, 9, 51, 26, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 14, 27, 44, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 16, 35, 21, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
32, 33, 15, 25, 7, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 24, 42, 36, 5, 50, 34, 4, 37, 51, 23, 38, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
2, 3, 38, 46, 30, 25, 7, 9, 1, 42, 24, 16, 12, 26, 20, 39, 8, 47, 13, 48, 6, 50, 5, 36, 18, 40, 17, 35, 21, 45, 11, 43, 29, 22, 34, 19, 37, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 14, 27, 44, 15, 25, 47, 8, 38, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
7, 25, 15, 33, 32, 4, 37, 9, 1, 13, 47, 8, 42, 38, 24, 16, 44, 27, 28, 49, 41, 10, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 34, 51, 23, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
17, 40, 18, 41, 49, 28, 27, 44, 16, 8, 47, 13, 1, 9, 37, 4, 32, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 42, 36, 33, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 23, 45, 38, 8, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 33, 19, 42, 1, 9, 29, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
7, 25, 15, 33, 32, 4, 37, 9, 1, 13, 47, 8, 16, 44, 27, 28, 49, 41, 18, 40, 17, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 5, 36, 42, 24, 10, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
12, 14, 5, 42, 1, 9, 26, 2, 25, 35, 37, 17, 20, 10, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
27, 43, 29, 12, 16, 6, 48, 51, 10, 41, 49, 28, 23, 7, 8, 45, 33, 50, 5, 36, 24, 42, 34, 31, 37, 4, 11, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
17, 37, 35, 25, 5, 14, 12, 20, 10, 42, 1, 9, 51, 26, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
17, 37, 35, 25, 13, 27, 50, 26, 51, 9, 1, 42, 10, 20, 12, 14, 5, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
2, 9, 26, 51, 3, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
37, 19, 34, 22, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 6, 48, 13, 47, 8, 39, 20, 26, 12, 16, 24, 42, 1, 9, 7, 25, 30, 46, 2, 38, 3, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
13, 1, 52, 37, 4, 32, 16, 44, 27, 42, 36, 33, 28, 47, 8, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 9, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
32, 11, 10, 29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
17, 37, 35, 25, 13, 27, 50, 26, 51, 9, 1, 42, 10, 20, 12, 14, 5, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
37, 19, 34, 22, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 6, 48, 13, 47, 8, 39, 20, 26, 12, 16, 24, 42, 1, 9, 2, 38, 3, 46, 30, 25, 7, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 10, 11, 32, 34, 7, 4, 14, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 44, 27, 14, 4, 15, 25, 47, 8, 38, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
27, 43, 29, 12, 16, 6, 48, 51, 10, 41, 49, 28, 23, 7, 8, 45, 11, 4, 37, 31, 34, 42, 24, 36, 5, 50, 33, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
14, 32, 51, 50, 5, 36, 18, 40, 17, 35, 37, 33, 15, 25, 31, 26, 12, 16, 24, 52, 4, 23, 28, 1, 42, 30, 46, 3, 2, 38, 27, 7, 9, 44, 49, 41, 10, 29, 43, 11, 45, 21, 20, 39, 19, 34, 22, 6, 48, 13, 47, 8
32, 11, 10, 21, 35, 16, 29, 9, 1, 42, 19, 33, 23, 45, 38, 8, 47, 25, 15, 44, 27, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
17, 37, 35, 25, 26, 2, 9, 1, 42, 10, 20, 12, 14, 5, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 51, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
6, 16, 12, 29, 43, 27, 48, 51, 10, 41, 49, 28, 23, 7, 8, 45, 11, 4, 37, 31, 34, 42, 24, 36, 5, 50, 33, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
20, 26, 12, 51, 22, 34, 19, 16, 24, 42, 1, 27, 38, 2, 3, 46, 30, 25, 7, 9, 39, 8, 47, 13, 48, 6, 31, 15, 50, 5, 36, 14, 32, 44, 33, 52, 18, 40, 17, 35, 21, 45, 11, 43, 29, 10, 41, 49, 28, 23, 4, 37
32, 11, 10, 23, 45, 38, 8, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
37, 19, 34, 22, 29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 6, 48, 13, 47, 8, 39, 20, 26, 12, 16, 24, 42, 1, 9, 7, 25, 30, 46, 38, 2, 3, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
7, 25, 30, 46, 2, 38, 3, 9, 1, 42, 24, 16, 12, 26, 20, 39, 8, 47, 13, 48, 6, 50, 5, 36, 18, 40, 17, 35, 21, 45, 11, 43, 29, 22, 34, 19, 37, 49, 27, 15, 33, 44, 32, 14, 31, 51, 41, 10, 52, 28, 23, 4
29, 9, 1, 42, 19, 33, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 10, 11, 32, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 29, 9, 1, 42, 19, 33, 38, 8, 47, 25, 15, 44, 27, 14, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
32, 11, 10, 21, 35, 16, 29, 9, 1, 42, 19, 33, 23, 45, 38, 8, 47, 25, 15, 44, 27, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
13, 27, 50, 26, 51, 9, 1, 42, 10, 20, 12, 14, 5, 25, 35, 37, 17, 16, 52, 32, 47, 8, 39, 29, 33, 21, 3, 2, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 14, 27, 44, 15, 25, 47, 8, 38, 33, 19, 42, 1, 9, 29, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
13, 27, 50, 26, 51, 9, 1, 42, 10, 20, 12, 14, 5, 25, 35, 37, 17, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
8, 16, 44, 27, 42, 36, 33, 28, 47, 13, 1, 52, 37, 4, 32, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 9, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 10, 11, 32, 34, 7, 4, 14, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
28, 33, 36, 42, 27, 44, 16, 32, 4, 37, 9, 1, 13, 47, 8, 35, 21, 45, 11, 43, 29, 38, 23, 51, 34, 50, 10, 24, 49, 41, 18, 40, 17, 15, 25, 7, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
27, 43, 29, 12, 16, 50, 5, 51, 10, 41, 49, 28, 23, 7, 8, 45, 33, 6, 48, 36, 24, 42, 34, 31, 37, 4, 11, 38, 2, 3, 46, 30, 19, 22, 39, 20, 26, 18, 40, 17, 35, 21, 1, 9, 44, 32, 14, 52, 13, 47, 25, 15
29, 43, 11, 45, 21, 35, 17, 40, 18, 36, 5, 50, 34, 51, 23, 38, 42, 8, 47, 13, 1, 9, 37, 4, 32, 33, 15, 25, 7, 10, 41, 49, 28, 27, 44, 16, 24, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
7, 25, 15, 33, 32, 4, 37, 9, 1, 13, 47, 8, 42, 38, 11, 43, 29, 10, 41, 49, 28, 27, 44, 16, 24, 45, 21, 35, 17, 40, 18, 36, 23, 51, 34, 50, 5, 52, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 27, 44, 15, 25, 47, 8, 38, 45, 23, 33, 19, 42, 1, 9, 29, 10, 11, 32, 34, 7, 4, 14, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
35, 17, 40, 18, 41, 49, 28, 27, 43, 29, 10, 8, 47, 13, 1, 52, 37, 4, 32, 33, 38, 23, 51, 34, 50, 5, 36, 42, 24, 16, 44, 9, 7, 25, 15, 21, 45, 11, 2, 3, 6, 48, 20, 26, 12, 19, 30, 46, 31, 14, 22, 39
32, 11, 10, 21, 35, 16, 29, 9, 1, 42, 19, 33, 23, 45, 38, 8, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
2, 3, 9, 51, 26, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
48, 13, 47, 8, 39, 20, 21, 45, 11, 43, 29, 10, 41, 49, 44, 9, 7, 27, 38, 2, 3, 46, 30, 42, 1, 28, 23, 4, 52, 24, 16, 12, 26, 31, 25, 15, 33, 37, 35, 17, 40, 18, 36, 5, 50, 51, 32, 14, 6, 22, 34, 19
8, 38, 33, 19, 42, 1, 9, 29, 47, 25, 15, 44, 27, 14, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
32, 11, 10, 23, 45, 21, 35, 16, 26, 12, 37, 31, 52, 49, 28, 34, 7, 4, 8, 38, 33, 19, 42, 1, 9, 29, 47, 25, 15, 44, 27, 14, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
8, 38, 33, 19, 42, 1, 9, 29, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 20, 39, 43, 24, 22, 6, 2, 3, 46, 13, 48, 30, 51, 41, 50, 5, 36, 18, 40, 17
3, 9, 2, 51, 26, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
32, 11, 10, 21, 35, 16, 29, 9, 1, 42, 19, 33, 23, 45, 38, 8, 47, 25, 15, 4, 14, 27, 44, 7, 34, 28, 49, 52, 31, 37, 12, 26, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
17, 37, 35, 25, 10, 20, 12, 14, 5, 42, 1, 9, 51, 26, 50, 27, 13, 16, 52, 32, 47, 8, 39, 29, 33, 21, 2, 3, 36, 48, 6, 45, 22, 4, 23, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
14, 27, 44, 15, 25, 47, 29, 9, 1, 42, 19, 33, 38, 8, 4, 7, 34, 28, 49, 52, 31, 37, 12, 26, 16, 35, 21, 45, 23, 10, 11, 32, 6, 22, 24, 43, 39, 20, 2, 3, 46, 13, 48, 30, 51, 41, 50, 17, 40, 18, 36, 5
5, 50, 51, 32, 14, 36, 18, 40, 17, 35, 37, 33, 15, 25, 31, 26, 12, 16, 24, 52, 4, 23, 28, 1, 42, 30, 46, 3, 2, 38, 27, 7, 9, 44, 49, 41, 10, 29, 43, 11, 45, 21, 20, 39, 8, 47, 13, 48, 6, 22, 34, 19
9, 51, 2, 26, 3, 36, 48, 5, 14, 1, 42, 21, 33, 29, 12, 20, 10, 50, 27, 13, 25, 35, 37, 17, 23, 6, 45, 22, 4, 39, 8, 47, 32, 52, 16, 43, 18, 40, 38, 46, 30, 19, 15, 11, 49, 44, 31, 24, 41, 28, 34, 7
