19, 42, 24, 54, 1, 57, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 50, 41, 35, 44, 7, 9, 52, 21, 3, 43, 58, 20, 38, 14, 28, 32, 55, 40, 51, 31, 53, 47, 11, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
24, 9, 52, 40, 51, 31, 53, 47, 11, 42, 19, 50, 41, 38, 14, 28, 35, 44, 7, 20, 58, 43, 3, 21, 54, 1, 57, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 55, 32, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
17, 11, 48, 9, 52, 42, 19, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 3, 21, 7, 16, 28, 35, 43, 58, 20, 18, 56, 29, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 5, 13, 24, 26, 22, 1, 57, 60, 30, 34, 23
24, 54, 1, 57, 34, 38, 14, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 28, 32, 55, 40, 51, 31, 42, 19, 50, 41, 35, 44, 7, 53, 47, 11, 20, 58, 43, 3, 21, 52, 9, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
41, 52, 42, 19, 50, 2, 10, 38, 32, 55, 40, 13, 5, 16, 7, 21, 27, 44, 49, 46, 37, 59, 33, 36, 12, 29, 56, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 4, 8, 54, 25, 31, 53, 47, 11, 9, 17, 3, 14, 6, 39, 26, 24, 1, 57, 60, 30, 34, 23
24, 54, 1, 57, 30, 42, 19, 50, 41, 9, 17, 6, 39, 45, 25, 46, 49, 22, 52, 21, 3, 43, 58, 20, 7, 44, 35, 60, 56, 29, 34, 11, 47, 53, 31, 51, 40, 55, 32, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
49, 46, 37, 59, 24, 26, 55, 32, 38, 14, 6, 51, 31, 53, 10, 4, 20, 58, 33, 36, 12, 29, 56, 60, 11, 47, 18, 2, 45, 50, 8, 3, 21, 7, 16, 5, 19, 42, 52, 9, 17, 23, 34, 30, 57, 1, 54, 22, 13, 44, 27, 48, 28, 35, 43, 40, 39, 25, 41, 15
32, 55, 40, 51, 31, 53, 47, 11, 34, 30, 29, 56, 60, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 22, 49, 46, 25, 45, 39, 7, 44, 35, 41, 50, 19, 42, 6, 17, 9, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
2, 10, 44, 49, 46, 37, 59, 33, 24, 13, 50, 19, 42, 27, 21, 7, 16, 5, 36, 12, 29, 56, 60, 32, 55, 40, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 4, 8, 54, 1, 57, 52, 9, 17, 3, 11, 38, 47, 53, 31, 25, 41, 14, 6, 39, 26, 30, 34, 23
5, 16, 7, 48, 9, 13, 22, 28, 35, 52, 42, 19, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 38, 14, 6, 39, 25, 41, 15, 45, 4, 8, 54, 49, 46, 43, 58, 20, 24, 26, 21, 3, 17, 11, 27, 44, 37, 59, 33, 36, 12, 29, 56, 18, 1, 57, 60, 30, 34, 23
2, 10, 50, 19, 42, 52, 9, 48, 11, 17, 47, 53, 31, 51, 40, 55, 32, 3, 21, 7, 16, 28, 35, 43, 58, 20, 18, 56, 29, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 22, 26, 24, 13, 5, 1, 57, 60, 30, 34, 23
42, 19, 50, 41, 35, 44, 7, 32, 55, 40, 51, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 9, 31, 53, 47, 11, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
2, 10, 50, 19, 42, 52, 9, 48, 11, 17, 47, 53, 31, 51, 40, 55, 32, 3, 21, 7, 16, 28, 35, 43, 58, 20, 18, 56, 29, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 5, 13, 24, 26, 22, 1, 57, 60, 30, 34, 23
19, 42, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 28, 32, 55, 40, 51, 31, 50, 41, 35, 44, 7, 24, 54, 1, 57, 34, 38, 14, 53, 47, 11, 20, 58, 43, 3, 21, 52, 9, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
7, 44, 35, 41, 50, 19, 42, 32, 55, 40, 51, 31, 53, 47, 11, 34, 30, 29, 56, 60, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 9, 17, 6, 39, 45, 25, 46, 49, 22, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
19, 42, 52, 9, 48, 11, 17, 3, 21, 7, 16, 28, 35, 43, 58, 20, 18, 56, 29, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 5, 13, 24, 26, 22, 1, 57, 60, 30, 34, 23
35, 44, 7, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 41, 50, 19, 42, 51, 40, 55, 32, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
37, 46, 49, 44, 27, 21, 7, 16, 5, 13, 24, 45, 15, 22, 18, 20, 58, 43, 35, 28, 48, 51, 40, 55, 50, 2, 10, 38, 47, 53, 31, 25, 41, 14, 6, 39, 26, 59, 33, 36, 12, 29, 56, 60, 32, 4, 8, 54, 1, 57, 19, 42, 52, 9, 17, 3, 11, 30, 34, 23
20, 58, 43, 3, 21, 52, 22, 49, 46, 25, 45, 39, 6, 17, 9, 41, 50, 19, 42, 30, 57, 1, 54, 24, 7, 44, 35, 60, 56, 29, 34, 38, 14, 28, 32, 55, 40, 51, 31, 53, 47, 11, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
6, 14, 38, 32, 55, 40, 51, 46, 49, 44, 27, 11, 17, 3, 21, 26, 41, 25, 31, 53, 47, 10, 2, 50, 19, 42, 52, 9, 48, 7, 16, 5, 13, 22, 28, 35, 43, 58, 20, 24, 39, 15, 45, 4, 8, 54, 37, 59, 33, 36, 12, 29, 56, 18, 1, 57, 60, 30, 34, 23
20, 57, 1, 54, 24, 11, 47, 53, 31, 51, 40, 55, 32, 42, 19, 50, 41, 35, 44, 7, 58, 43, 3, 21, 52, 9, 17, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 34, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
39, 6, 14, 38, 41, 50, 26, 12, 29, 56, 60, 22, 49, 46, 21, 3, 43, 58, 20, 42, 25, 17, 9, 52, 44, 7, 32, 55, 40, 51, 31, 53, 47, 11, 24, 54, 1, 57, 19, 45, 28, 35, 34, 30, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
31, 53, 47, 38, 10, 50, 2, 55, 40, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 24, 13, 5, 16, 7, 21, 27, 44, 49, 46, 37, 25, 41, 14, 6, 39, 26, 59, 33, 36, 12, 29, 56, 60, 32, 4, 8, 54, 1, 57, 19, 42, 52, 9, 17, 3, 11, 30, 34, 23
20, 7, 44, 35, 28, 14, 38, 41, 50, 19, 42, 11, 47, 53, 31, 51, 40, 52, 9, 24, 58, 43, 3, 21, 54, 1, 57, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 55, 32, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
19, 42, 17, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 34, 57, 1, 54, 24, 50, 41, 35, 44, 7, 9, 52, 21, 3, 43, 58, 20, 38, 14, 28, 32, 55, 40, 51, 31, 53, 47, 11, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
17, 6, 39, 45, 25, 46, 49, 22, 41, 50, 19, 42, 30, 57, 1, 54, 24, 9, 52, 21, 3, 43, 58, 20, 7, 44, 35, 60, 56, 29, 34, 11, 47, 53, 31, 51, 40, 55, 32, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
25, 46, 49, 40, 51, 31, 53, 47, 11, 42, 19, 50, 41, 38, 14, 24, 54, 1, 57, 34, 30, 29, 56, 60, 22, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 7, 44, 35, 28, 55, 32, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
42, 19, 50, 41, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 51, 40, 55, 32, 7, 44, 35, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
10, 2, 44, 49, 46, 37, 59, 33, 24, 13, 50, 19, 42, 27, 21, 7, 16, 5, 36, 12, 29, 56, 60, 32, 55, 40, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 4, 8, 54, 1, 57, 52, 9, 17, 3, 26, 39, 6, 14, 41, 25, 31, 53, 47, 38, 11, 30, 34, 23
31, 51, 40, 55, 32, 28, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 14, 38, 34, 57, 1, 54, 24, 42, 19, 50, 41, 35, 44, 7, 53, 47, 11, 20, 58, 43, 3, 21, 52, 9, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
31, 51, 40, 55, 32, 7, 44, 52, 9, 17, 25, 42, 20, 58, 43, 3, 21, 46, 49, 22, 60, 56, 29, 12, 26, 50, 41, 38, 14, 6, 39, 53, 47, 11, 24, 54, 1, 57, 19, 45, 28, 35, 34, 30, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
42, 19, 50, 41, 35, 44, 7, 32, 55, 40, 51, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 31, 53, 47, 11, 34, 30, 29, 56, 60, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
42, 19, 50, 41, 35, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 51, 40, 55, 32, 7, 44, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
2, 10, 44, 49, 46, 37, 59, 33, 24, 13, 50, 19, 42, 5, 16, 7, 21, 27, 36, 12, 29, 56, 60, 32, 55, 40, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 4, 8, 54, 1, 57, 52, 9, 17, 3, 11, 38, 47, 53, 31, 25, 41, 14, 6, 39, 26, 30, 34, 23
35, 44, 7, 32, 55, 40, 51, 31, 53, 47, 11, 34, 30, 29, 56, 60, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 22, 49, 46, 25, 45, 39, 41, 50, 19, 42, 6, 17, 9, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
57, 1, 54, 8, 4, 45, 15, 22, 18, 20, 58, 43, 35, 28, 48, 51, 40, 55, 32, 60, 56, 29, 12, 36, 5, 16, 7, 21, 27, 13, 24, 33, 59, 37, 46, 49, 44, 38, 10, 2, 50, 19, 42, 52, 41, 25, 31, 53, 47, 11, 9, 17, 3, 14, 6, 39, 26, 30, 34, 23
9, 48, 5, 13, 22, 28, 35, 16, 7, 52, 42, 19, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 38, 14, 6, 39, 25, 41, 15, 45, 4, 8, 54, 49, 46, 43, 58, 20, 24, 26, 21, 3, 17, 11, 27, 44, 37, 59, 33, 36, 12, 29, 56, 18, 1, 57, 60, 30, 34, 23
24, 28, 14, 38, 60, 56, 29, 30, 34, 11, 47, 53, 31, 51, 40, 55, 32, 42, 19, 50, 41, 35, 44, 7, 54, 1, 57, 20, 58, 43, 3, 21, 52, 9, 17, 6, 39, 45, 25, 46, 49, 22, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
42, 19, 50, 41, 35, 44, 7, 32, 55, 40, 51, 31, 53, 47, 11, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 9, 17, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 34, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
35, 44, 7, 39, 45, 25, 46, 49, 22, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 28, 14, 38, 60, 56, 29, 30, 34, 11, 47, 53, 31, 51, 40, 55, 32, 41, 50, 19, 42, 6, 17, 9, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
7, 44, 35, 41, 50, 19, 42, 32, 55, 40, 51, 38, 14, 28, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
29, 56, 18, 20, 58, 43, 35, 28, 16, 7, 21, 3, 32, 55, 40, 51, 31, 53, 47, 10, 2, 50, 19, 42, 52, 9, 48, 11, 17, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 22, 26, 24, 13, 5, 1, 57, 60, 30, 34, 23
29, 56, 18, 20, 58, 43, 35, 28, 16, 7, 21, 3, 32, 55, 40, 51, 31, 53, 47, 17, 11, 48, 9, 52, 42, 19, 50, 2, 10, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 22, 26, 24, 13, 5, 1, 57, 60, 30, 34, 23
31, 51, 40, 55, 32, 28, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 7, 44, 35, 41, 50, 19, 42, 24, 54, 1, 57, 34, 38, 14, 53, 47, 11, 20, 58, 43, 3, 21, 52, 9, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
7, 44, 35, 41, 50, 19, 42, 32, 55, 40, 51, 38, 14, 28, 24, 54, 1, 57, 20, 58, 43, 3, 21, 52, 9, 31, 53, 47, 11, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
19, 42, 52, 9, 48, 3, 17, 11, 21, 7, 16, 28, 35, 43, 58, 20, 18, 56, 29, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 22, 26, 24, 13, 5, 1, 57, 60, 30, 34, 23
38, 14, 28, 34, 30, 29, 56, 60, 22, 49, 46, 25, 45, 39, 6, 17, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 51, 40, 55, 32, 7, 44, 35, 41, 50, 19, 42, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
20, 57, 1, 54, 24, 35, 44, 7, 32, 55, 40, 51, 31, 53, 47, 11, 41, 50, 19, 42, 58, 43, 3, 21, 52, 9, 17, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 34, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
29, 56, 18, 20, 58, 43, 35, 28, 26, 24, 13, 5, 16, 7, 48, 9, 52, 42, 19, 50, 2, 10, 47, 53, 31, 51, 40, 55, 32, 12, 36, 33, 38, 59, 37, 46, 25, 41, 14, 6, 39, 15, 45, 4, 8, 54, 49, 44, 27, 11, 17, 22, 21, 3, 1, 57, 60, 30, 34, 23
13, 24, 33, 59, 37, 46, 49, 44, 10, 2, 50, 19, 42, 27, 21, 7, 16, 5, 36, 12, 29, 56, 60, 32, 55, 40, 51, 48, 28, 35, 43, 58, 20, 18, 22, 15, 45, 4, 8, 54, 1, 57, 52, 9, 17, 3, 26, 39, 6, 14, 41, 25, 31, 53, 47, 38, 11, 30, 34, 23
49, 46, 37, 59, 24, 26, 55, 32, 38, 14, 6, 51, 31, 53, 10, 4, 20, 58, 33, 36, 12, 29, 56, 60, 11, 47, 18, 2, 45, 50, 22, 13, 5, 19, 42, 52, 9, 17, 23, 34, 30, 57, 1, 54, 8, 3, 21, 7, 16, 44, 27, 48, 28, 35, 43, 40, 39, 25, 41, 15
17, 6, 39, 45, 25, 46, 49, 22, 60, 56, 29, 30, 34, 41, 50, 19, 42, 9, 52, 21, 3, 43, 58, 20, 57, 1, 54, 24, 11, 47, 53, 31, 51, 40, 55, 32, 7, 44, 35, 28, 14, 38, 26, 12, 27, 15, 37, 59, 33, 36, 2, 10, 23, 48, 8, 4, 18, 13, 5, 16
