43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 9, 32, 24, 31, 5, 12, 40, 1, 49, 26, 29, 51, 47, 44, 42, 50, 54, 48, 22, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
23, 35, 15, 7, 3, 38, 17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
33, 35, 39, 53, 15, 48, 22, 18, 32, 26, 49, 1, 40, 31, 36, 28, 10, 21, 2, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 9, 23, 14, 38, 46, 7, 3, 12, 13, 8, 11, 27, 5, 4, 52, 25, 34, 20, 45, 19, 17
31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 7, 3, 38, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 14, 23, 35, 15, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
5, 53, 39, 35, 33, 26, 22, 48, 15, 12, 40, 31, 36, 28, 10, 2, 21, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 9, 23, 14, 38, 46, 7, 3, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
7, 8, 37, 43, 6, 27, 21, 30, 15, 35, 24, 40, 1, 49, 26, 22, 18, 9, 53, 39, 29, 46, 4, 12, 13, 52, 25, 32, 5, 51, 47, 44, 42, 50, 54, 48, 33, 41, 16, 2, 10, 11, 28, 36, 38, 3, 31, 14, 23, 34, 20, 45, 19, 17
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 9, 32, 24, 31, 49, 1, 40, 12, 5, 26, 29, 51, 47, 44, 42, 50, 54, 48, 14, 23, 35, 15, 30, 39, 53, 13, 8, 11, 27, 18, 33, 22, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
9, 8, 45, 20, 34, 2, 48, 35, 14, 53, 39, 32, 17, 19, 21, 46, 22, 28, 36, 11, 44, 47, 51, 29, 24, 12, 49, 1, 40, 27, 16, 41, 7, 37, 43, 6, 52, 4, 10, 18, 15, 33, 31, 13, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
14, 23, 35, 15, 30, 39, 53, 13, 8, 11, 27, 18, 33, 22, 48, 54, 50, 42, 44, 47, 51, 29, 26, 5, 12, 40, 1, 49, 31, 24, 32, 9, 10, 28, 36, 38, 46, 7, 3, 21, 2, 6, 43, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
23, 35, 15, 7, 3, 38, 17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
9, 23, 14, 31, 21, 2, 12, 40, 18, 33, 35, 39, 53, 5, 26, 22, 48, 15, 10, 28, 36, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 38, 3, 7, 46, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
29, 24, 32, 18, 31, 14, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 38, 3, 7, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 38, 3, 7, 15, 35, 23, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
23, 35, 15, 7, 3, 38, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
8, 45, 20, 34, 2, 48, 35, 14, 9, 53, 39, 32, 17, 19, 21, 46, 22, 28, 36, 11, 44, 47, 51, 29, 24, 12, 49, 1, 40, 27, 16, 41, 7, 37, 43, 6, 52, 4, 10, 18, 15, 33, 31, 13, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
27, 11, 8, 13, 53, 39, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 18, 33, 9, 30, 15, 35, 23, 14, 31, 49, 1, 40, 12, 5, 26, 22, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 35, 15, 30, 9, 33, 18, 27, 11, 8, 13, 53, 39, 31, 49, 1, 40, 12, 5, 26, 22, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
22, 26, 49, 1, 40, 12, 5, 31, 24, 32, 9, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
9, 14, 35, 48, 2, 34, 20, 45, 8, 53, 39, 32, 17, 19, 21, 46, 22, 28, 36, 11, 44, 47, 51, 29, 24, 12, 49, 1, 40, 27, 6, 43, 37, 7, 41, 16, 52, 4, 10, 18, 15, 33, 31, 13, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
21, 32, 25, 52, 18, 22, 26, 49, 1, 40, 24, 35, 15, 30, 29, 39, 53, 9, 13, 8, 7, 46, 4, 12, 5, 27, 6, 43, 37, 51, 47, 44, 42, 50, 54, 48, 33, 41, 16, 2, 10, 11, 28, 36, 38, 3, 31, 14, 23, 34, 20, 45, 19, 17
23, 35, 15, 7, 3, 38, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
23, 35, 15, 7, 3, 38, 17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 4, 19, 45, 20
23, 35, 15, 30, 9, 33, 18, 27, 11, 8, 13, 53, 39, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 14, 31, 49, 1, 40, 12, 5, 26, 22, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 22, 26, 5, 12, 40, 1, 49, 31, 14, 32, 24, 29, 51, 47, 44, 42, 50, 54, 48, 9, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
18, 14, 23, 9, 33, 35, 39, 53, 15, 48, 22, 26, 49, 1, 40, 31, 21, 2, 10, 28, 36, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 38, 46, 7, 3, 12, 13, 8, 11, 27, 5, 4, 52, 25, 34, 20, 45, 19, 17
11, 44, 47, 51, 29, 24, 12, 49, 1, 40, 27, 19, 17, 32, 39, 53, 9, 8, 45, 20, 34, 2, 48, 35, 13, 31, 33, 16, 41, 7, 37, 43, 6, 15, 18, 10, 4, 52, 36, 28, 22, 46, 21, 14, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
23, 35, 15, 7, 3, 38, 17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 22, 26, 5, 12, 40, 1, 49, 31, 39, 53, 13, 8, 11, 27, 18, 33, 9, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 39, 53, 13, 8, 11, 32, 24, 29, 51, 47, 44, 42, 50, 54, 48, 22, 26, 5, 12, 40, 1, 49, 31, 14, 23, 35, 15, 30, 9, 33, 18, 27, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
23, 35, 15, 7, 17, 38, 3, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
7, 8, 13, 52, 25, 32, 21, 30, 15, 35, 24, 40, 1, 49, 26, 22, 18, 9, 53, 39, 29, 46, 4, 12, 37, 43, 6, 27, 5, 51, 47, 44, 42, 50, 54, 48, 33, 41, 16, 2, 10, 11, 28, 36, 38, 3, 31, 14, 23, 34, 20, 45, 19, 17
29, 24, 32, 18, 31, 14, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 3, 38, 17, 7, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
23, 35, 15, 7, 3, 38, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 4, 19, 45, 20
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 9, 31, 49, 1, 40, 12, 5, 26, 22, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 38, 3, 7, 15, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 28, 36, 27, 11, 8, 52, 25, 30, 15, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 13, 53, 39, 4, 19, 45, 20, 46, 21, 9, 3, 38, 17, 2, 10, 33, 6, 43, 37, 7
20, 45, 8, 9, 53, 39, 32, 17, 19, 27, 40, 1, 49, 12, 24, 29, 51, 47, 44, 11, 34, 2, 48, 35, 13, 31, 33, 6, 43, 37, 7, 41, 16, 15, 18, 10, 4, 52, 36, 28, 22, 46, 21, 14, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
43, 6, 2, 21, 46, 7, 3, 38, 36, 28, 10, 9, 32, 24, 29, 51, 47, 44, 42, 50, 54, 48, 14, 23, 35, 15, 30, 39, 53, 13, 8, 11, 27, 18, 33, 22, 26, 5, 12, 40, 1, 49, 31, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 16, 41, 46, 7, 43, 37, 3, 31, 33, 9, 23, 53, 39, 10, 28, 36, 38, 11, 27, 5, 12, 14, 18, 35, 15, 48, 22, 26, 49, 1, 40, 8, 13, 6, 21, 2, 4, 52, 25, 34, 20, 45, 19, 17
15, 30, 39, 53, 13, 8, 11, 27, 18, 33, 22, 26, 5, 12, 40, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 9, 10, 28, 36, 38, 46, 7, 3, 21, 2, 6, 43, 1, 49, 31, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
29, 24, 32, 18, 31, 14, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 38, 3, 7, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 4, 19, 45, 20
18, 33, 9, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 24, 32, 27, 11, 8, 13, 53, 39, 31, 49, 1, 40, 12, 5, 26, 22, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
33, 35, 39, 53, 15, 48, 22, 18, 32, 26, 49, 1, 40, 31, 36, 28, 10, 2, 21, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 9, 23, 14, 38, 46, 7, 3, 12, 5, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 16, 41, 37, 43, 6, 21, 2, 10, 28, 36, 31, 40, 12, 15, 48, 22, 26, 33, 35, 39, 53, 5, 18, 9, 23, 14, 38, 3, 7, 46, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
20, 45, 8, 9, 53, 39, 32, 17, 19, 27, 40, 1, 49, 12, 24, 29, 51, 47, 44, 11, 34, 2, 48, 35, 13, 31, 33, 16, 41, 7, 37, 43, 6, 15, 18, 10, 4, 52, 36, 28, 22, 46, 21, 14, 42, 50, 54, 23, 3, 38, 5, 26, 25, 30
18, 40, 12, 21, 2, 31, 14, 23, 9, 33, 35, 39, 53, 15, 48, 22, 26, 5, 10, 28, 36, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 38, 46, 7, 3, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
9, 23, 14, 31, 2, 21, 12, 40, 18, 33, 35, 39, 53, 15, 48, 22, 26, 5, 10, 28, 36, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 38, 3, 7, 46, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
18, 40, 12, 2, 21, 31, 14, 23, 9, 33, 35, 39, 53, 5, 26, 22, 48, 15, 10, 28, 36, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 38, 46, 7, 3, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 16, 41, 37, 43, 6, 2, 21, 10, 28, 36, 31, 40, 12, 15, 48, 22, 26, 33, 35, 39, 53, 5, 18, 9, 23, 14, 38, 46, 7, 3, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
22, 26, 49, 1, 40, 12, 5, 31, 24, 32, 9, 10, 28, 36, 38, 46, 7, 3, 21, 2, 6, 43, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
12, 5, 26, 32, 18, 22, 48, 15, 53, 39, 35, 33, 40, 31, 36, 28, 10, 21, 2, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 9, 23, 14, 38, 46, 7, 3, 1, 49, 27, 11, 8, 13, 4, 52, 25, 34, 20, 45, 19, 17
43, 6, 2, 21, 3, 7, 46, 38, 36, 28, 10, 9, 32, 24, 31, 5, 12, 40, 1, 49, 26, 29, 51, 47, 44, 42, 50, 54, 48, 22, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
29, 24, 32, 18, 31, 14, 17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 38, 3, 7, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 10, 2, 9, 21, 46, 4, 19, 45, 20
17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 38, 3, 7, 15, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 2, 10, 9, 21, 46, 20, 45, 19, 4
22, 26, 5, 12, 40, 1, 49, 31, 24, 32, 9, 10, 28, 36, 38, 3, 7, 46, 21, 2, 6, 43, 33, 18, 27, 11, 8, 13, 53, 39, 30, 15, 35, 23, 14, 48, 54, 50, 42, 44, 47, 51, 29, 37, 41, 16, 4, 52, 25, 34, 20, 45, 19, 17
23, 35, 15, 7, 17, 38, 3, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 4, 19, 45, 20
17, 39, 16, 41, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 37, 43, 38, 3, 7, 15, 35, 23, 14, 31, 28, 36, 27, 11, 8, 52, 25, 30, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 6, 33, 10, 2, 9, 21, 46, 20, 45, 19, 4
29, 24, 32, 18, 31, 14, 23, 35, 15, 7, 3, 38, 43, 37, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 39, 17, 51, 47, 44, 42, 50, 54, 30, 25, 52, 8, 11, 27, 36, 28, 6, 33, 2, 10, 9, 21, 46, 4, 19, 45, 20
33, 35, 39, 53, 15, 48, 22, 18, 32, 26, 49, 1, 40, 31, 36, 28, 10, 2, 21, 6, 43, 37, 41, 16, 30, 54, 50, 42, 44, 47, 51, 29, 24, 9, 23, 14, 38, 46, 7, 3, 12, 13, 8, 11, 27, 5, 4, 52, 25, 34, 20, 45, 19, 17
