4, 63, 1, 15, 39, 44, 58, 2, 68, 21, 38, 6, 31, 62, 34, 60, 32, 33, 25, 66, 13, 26, 29, 53, 51, 20, 64, 56, 14, 10, 19, 7, 5, 11, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 22, 67, 30, 9, 24, 61, 17, 8, 18, 36, 35, 47, 27, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
34, 55, 48, 54, 17, 8, 37, 52, 30, 43, 63, 1, 15, 67, 22, 6, 38, 51, 20, 60, 10, 23, 39, 4, 64, 56, 47, 41, 29, 68, 46, 65, 45, 12, 62, 5, 7, 19, 31, 59, 28, 2, 27, 61, 24, 9, 18, 36, 40, 53, 26, 35, 50, 11, 13, 66, 14, 49, 3, 42, 57, 44, 16, 69, 58, 32, 25, 33, 21
14, 42, 66, 13, 11, 3, 44, 35, 47, 41, 29, 68, 31, 19, 49, 61, 27, 2, 28, 7, 5, 15, 1, 63, 57, 36, 18, 46, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 6, 22, 67, 30, 9, 24, 43, 33, 17, 54, 48, 21
37, 8, 17, 61, 24, 11, 29, 26, 13, 20, 64, 56, 14, 10, 19, 7, 5, 59, 28, 41, 47, 35, 36, 18, 53, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 9, 2, 52, 50, 69, 39, 44, 58, 23, 33, 16, 30, 67, 22, 6, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
35, 36, 18, 11, 5, 46, 65, 6, 51, 20, 64, 56, 14, 10, 19, 7, 63, 1, 15, 38, 21, 68, 49, 3, 42, 57, 54, 48, 55, 34, 61, 17, 22, 67, 30, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 4, 2, 33, 25, 66, 13, 26, 29, 53, 24, 9, 43, 69, 45, 59, 28, 41
36, 40, 53, 60, 7, 19, 31, 68, 29, 41, 47, 5, 11, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 32, 58, 69, 16, 42, 57, 49, 14, 59, 44, 3, 66, 13, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 39, 4, 2, 27, 61, 24, 9, 18, 46, 65, 45, 12, 43, 30, 28, 25, 33, 21
15, 1, 63, 4, 39, 44, 58, 2, 68, 21, 38, 6, 31, 62, 34, 60, 32, 33, 25, 66, 13, 26, 29, 53, 51, 20, 64, 56, 14, 10, 19, 7, 5, 11, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 8, 17, 61, 24, 9, 30, 67, 22, 18, 36, 35, 47, 27, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
10, 14, 56, 64, 20, 24, 61, 17, 8, 37, 19, 7, 53, 18, 36, 35, 47, 41, 28, 59, 13, 26, 29, 11, 5, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 2, 9, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
5, 11, 18, 36, 35, 30, 67, 22, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
46, 18, 36, 57, 14, 44, 35, 47, 41, 29, 5, 63, 1, 15, 68, 42, 3, 49, 61, 13, 66, 2, 27, 28, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 11, 31, 19, 7, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 6, 22, 67, 30, 9, 24, 43, 33, 17, 54, 48, 21
14, 42, 66, 13, 11, 3, 44, 35, 47, 41, 29, 68, 31, 19, 49, 61, 27, 28, 2, 7, 5, 15, 1, 63, 57, 36, 18, 46, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 6, 22, 67, 30, 9, 24, 43, 33, 17, 54, 48, 21
14, 42, 66, 13, 11, 3, 44, 35, 47, 41, 29, 68, 31, 19, 49, 61, 27, 2, 28, 7, 5, 15, 1, 63, 57, 36, 18, 46, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 24, 9, 30, 67, 22, 6, 43, 33, 17, 54, 48, 21
7, 43, 63, 1, 15, 60, 32, 38, 10, 36, 29, 26, 64, 20, 51, 53, 12, 23, 3, 65, 45, 21, 68, 54, 48, 55, 5, 11, 18, 19, 56, 14, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 57, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
3, 66, 13, 44, 59, 14, 49, 57, 42, 16, 69, 58, 32, 62, 34, 55, 48, 54, 17, 8, 37, 52, 50, 11, 5, 47, 41, 29, 68, 31, 19, 7, 60, 53, 40, 36, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 39, 4, 2, 27, 61, 24, 9, 18, 46, 65, 45, 12, 43, 30, 28, 25, 33, 21
36, 40, 53, 60, 47, 41, 29, 68, 31, 19, 7, 5, 62, 34, 55, 48, 54, 17, 8, 37, 52, 50, 11, 32, 58, 69, 16, 42, 57, 49, 14, 59, 44, 13, 66, 3, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 12, 45, 65, 46, 18, 9, 24, 61, 27, 2, 4, 39, 43, 30, 28, 25, 33, 21
13, 66, 57, 44, 59, 3, 49, 14, 42, 16, 69, 58, 32, 11, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 68, 31, 19, 7, 5, 29, 41, 47, 60, 53, 40, 36, 56, 64, 20, 51, 38, 6, 22, 67, 15, 1, 63, 35, 26, 10, 23, 39, 4, 2, 27, 61, 24, 9, 18, 46, 65, 45, 12, 43, 30, 28, 25, 33, 21
10, 14, 56, 64, 20, 24, 61, 17, 8, 37, 19, 7, 53, 18, 36, 35, 47, 41, 28, 59, 5, 11, 29, 26, 13, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 2, 9, 52, 50, 69, 39, 44, 58, 23, 33, 16, 30, 67, 22, 6, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
37, 8, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 47, 60, 32, 5, 11, 18, 36, 35, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 52, 50, 16, 30, 67, 22, 62, 31, 27, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
7, 43, 63, 1, 15, 60, 32, 38, 10, 36, 11, 5, 64, 20, 51, 53, 12, 23, 3, 65, 45, 21, 68, 54, 48, 55, 26, 29, 18, 19, 56, 14, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 57, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
5, 11, 18, 36, 35, 46, 65, 6, 51, 20, 64, 56, 14, 10, 19, 7, 63, 1, 15, 38, 21, 68, 49, 3, 42, 57, 54, 48, 55, 34, 61, 17, 22, 67, 30, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
11, 5, 20, 64, 56, 58, 44, 39, 4, 27, 2, 29, 26, 13, 66, 25, 33, 32, 60, 15, 1, 63, 51, 53, 18, 36, 35, 31, 62, 34, 55, 7, 19, 10, 14, 47, 68, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 8, 17, 61, 24, 9, 30, 67, 22, 6, 38, 21, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
35, 36, 18, 11, 5, 46, 65, 6, 51, 20, 64, 56, 14, 10, 19, 7, 63, 1, 15, 38, 21, 68, 49, 3, 42, 57, 54, 48, 55, 34, 61, 17, 22, 67, 30, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
46, 18, 36, 3, 14, 44, 35, 47, 41, 29, 5, 63, 1, 15, 68, 42, 57, 49, 61, 13, 66, 27, 2, 28, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 11, 31, 19, 7, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 24, 9, 30, 67, 22, 6, 43, 33, 17, 54, 48, 21
46, 18, 36, 57, 14, 44, 35, 47, 41, 29, 5, 63, 1, 15, 68, 42, 3, 49, 61, 13, 66, 2, 27, 28, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 11, 31, 19, 7, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 24, 9, 30, 67, 22, 6, 43, 33, 17, 54, 48, 21
17, 54, 48, 55, 34, 62, 5, 7, 19, 31, 68, 29, 41, 47, 56, 64, 20, 9, 24, 28, 2, 27, 61, 38, 51, 52, 37, 8, 59, 39, 4, 60, 10, 23, 12, 45, 65, 46, 6, 22, 67, 15, 1, 63, 43, 30, 18, 36, 40, 53, 26, 35, 50, 11, 13, 66, 14, 49, 57, 42, 3, 44, 16, 69, 58, 32, 25, 33, 21
15, 1, 63, 5, 29, 41, 13, 66, 25, 40, 53, 62, 34, 55, 58, 68, 31, 19, 7, 11, 10, 26, 8, 37, 52, 4, 39, 59, 28, 49, 57, 42, 3, 36, 18, 46, 65, 45, 47, 35, 44, 14, 61, 24, 9, 30, 67, 22, 6, 38, 51, 20, 64, 56, 60, 32, 69, 16, 12, 50, 23, 27, 2, 43, 33, 17, 54, 48, 21
37, 8, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 47, 60, 32, 35, 36, 18, 11, 5, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 52, 50, 16, 30, 67, 22, 62, 31, 27, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
10, 14, 56, 64, 32, 39, 44, 58, 23, 12, 19, 66, 40, 46, 65, 45, 59, 28, 41, 47, 35, 36, 18, 53, 51, 20, 11, 5, 7, 60, 15, 1, 63, 43, 31, 27, 4, 2, 62, 34, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 8, 17, 61, 24, 9, 30, 67, 22, 6, 38, 21, 68, 25, 33, 69, 13, 26, 29
10, 14, 56, 64, 20, 24, 61, 17, 8, 37, 19, 7, 53, 18, 36, 35, 47, 41, 28, 59, 5, 11, 29, 26, 9, 2, 4, 43, 63, 1, 15, 60, 32, 25, 66, 51, 13, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 3, 49, 68, 46, 40, 12, 21
29, 26, 64, 20, 51, 53, 12, 23, 45, 65, 3, 56, 19, 18, 11, 5, 55, 48, 54, 68, 21, 38, 32, 60, 15, 1, 63, 43, 7, 36, 10, 14, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 57, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
19, 7, 5, 29, 41, 47, 56, 64, 20, 9, 24, 28, 8, 37, 52, 51, 38, 61, 27, 31, 68, 62, 34, 55, 48, 54, 17, 2, 59, 39, 4, 60, 10, 23, 12, 45, 65, 46, 6, 22, 67, 15, 1, 63, 43, 30, 18, 36, 40, 53, 26, 35, 50, 11, 13, 66, 14, 49, 3, 42, 57, 44, 16, 69, 58, 32, 25, 33, 21
37, 8, 17, 61, 24, 7, 19, 10, 14, 56, 64, 20, 53, 18, 36, 35, 47, 41, 28, 59, 13, 26, 29, 11, 5, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 2, 9, 52, 50, 69, 39, 44, 58, 23, 33, 16, 30, 67, 22, 6, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 3, 49, 68, 46, 40, 12, 21
2, 27, 58, 44, 39, 4, 56, 64, 20, 5, 11, 29, 26, 13, 66, 25, 33, 32, 60, 15, 1, 63, 51, 53, 18, 36, 35, 31, 62, 34, 55, 7, 19, 10, 14, 47, 68, 21, 38, 6, 22, 67, 30, 9, 24, 61, 17, 8, 37, 52, 50, 3, 49, 16, 42, 57, 54, 48, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
35, 36, 18, 53, 51, 63, 1, 15, 60, 32, 33, 25, 66, 13, 26, 29, 11, 5, 20, 64, 56, 58, 44, 39, 31, 27, 4, 2, 62, 34, 55, 7, 19, 10, 14, 47, 68, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 8, 17, 61, 24, 9, 30, 67, 22, 6, 38, 21, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
37, 8, 17, 61, 24, 7, 19, 10, 14, 56, 64, 20, 53, 18, 36, 35, 47, 41, 28, 59, 13, 26, 29, 11, 5, 51, 66, 25, 2, 9, 4, 43, 63, 1, 15, 60, 32, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
19, 31, 68, 29, 41, 47, 35, 44, 14, 11, 13, 66, 42, 57, 49, 61, 27, 28, 2, 7, 5, 15, 1, 63, 3, 36, 18, 46, 59, 39, 4, 52, 37, 8, 26, 10, 23, 50, 12, 58, 55, 34, 62, 53, 40, 25, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 24, 9, 30, 67, 22, 6, 43, 33, 17, 54, 48, 21
44, 36, 35, 60, 32, 33, 25, 66, 13, 26, 29, 53, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 6, 65, 46, 40, 39, 4, 2, 16, 50, 52, 37, 22, 67, 30, 47, 27, 31, 62, 8, 17, 61, 58, 23, 12, 63, 1, 15, 51, 20, 64, 56, 14, 10, 19, 7, 5, 11, 18, 24, 9, 43, 69, 45, 59, 28, 41
5, 11, 18, 36, 35, 32, 60, 47, 63, 1, 15, 38, 21, 68, 49, 3, 42, 57, 54, 48, 55, 34, 61, 17, 8, 37, 52, 50, 16, 30, 67, 22, 62, 31, 27, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
37, 8, 17, 61, 24, 7, 19, 10, 14, 56, 64, 20, 53, 18, 36, 35, 47, 41, 28, 59, 5, 11, 29, 26, 9, 2, 4, 43, 63, 1, 15, 60, 32, 25, 66, 51, 13, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 3, 49, 68, 46, 40, 12, 21
36, 40, 53, 60, 47, 41, 29, 5, 7, 19, 31, 68, 62, 34, 55, 48, 54, 17, 8, 37, 52, 50, 11, 32, 58, 69, 16, 42, 3, 49, 14, 59, 44, 57, 66, 13, 56, 64, 20, 51, 38, 6, 22, 67, 15, 1, 63, 35, 26, 10, 23, 39, 4, 2, 27, 61, 24, 9, 18, 46, 65, 45, 12, 43, 30, 28, 25, 33, 21
11, 36, 10, 38, 32, 60, 15, 1, 63, 43, 7, 5, 64, 20, 51, 53, 12, 23, 45, 65, 57, 21, 68, 54, 48, 55, 26, 29, 18, 19, 56, 14, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 3, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
16, 69, 58, 32, 18, 46, 65, 45, 12, 23, 10, 26, 35, 47, 57, 44, 42, 3, 49, 36, 40, 53, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 68, 43, 30, 4, 39, 59, 28, 2, 27, 61, 24, 9, 1, 63, 11, 41, 29, 5, 7, 19, 31, 60, 15, 67, 22, 6, 38, 51, 20, 64, 13, 66, 56, 14, 25, 33, 21
37, 8, 17, 61, 24, 9, 2, 4, 43, 63, 1, 15, 60, 32, 25, 66, 51, 5, 11, 29, 26, 13, 59, 28, 41, 47, 35, 36, 18, 53, 20, 64, 56, 14, 10, 19, 7, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
51, 38, 6, 22, 67, 30, 9, 24, 61, 14, 44, 35, 47, 45, 65, 46, 18, 36, 3, 42, 57, 49, 28, 59, 39, 4, 52, 37, 8, 26, 10, 11, 7, 19, 31, 68, 15, 1, 63, 5, 29, 41, 13, 66, 25, 40, 53, 62, 34, 55, 58, 20, 64, 56, 60, 32, 69, 16, 12, 50, 23, 2, 27, 43, 33, 17, 54, 48, 21
19, 31, 68, 62, 34, 55, 48, 54, 17, 9, 24, 28, 8, 37, 52, 51, 38, 61, 27, 7, 5, 29, 41, 47, 56, 64, 20, 2, 59, 39, 4, 60, 10, 23, 12, 45, 65, 46, 6, 22, 67, 15, 1, 63, 43, 30, 18, 36, 40, 53, 26, 35, 50, 11, 13, 66, 14, 49, 57, 42, 3, 44, 16, 69, 58, 32, 25, 33, 21
7, 43, 63, 1, 15, 60, 32, 38, 23, 12, 53, 51, 14, 56, 19, 18, 29, 26, 55, 48, 54, 68, 21, 45, 65, 3, 10, 36, 11, 5, 64, 20, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 57, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
37, 8, 17, 61, 24, 20, 64, 56, 14, 10, 19, 7, 53, 18, 36, 35, 47, 41, 28, 59, 13, 26, 29, 11, 5, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 9, 2, 52, 50, 69, 39, 44, 58, 23, 33, 16, 30, 67, 22, 6, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
24, 61, 27, 31, 62, 34, 55, 48, 54, 57, 47, 35, 36, 18, 11, 5, 7, 19, 10, 14, 56, 64, 20, 51, 9, 30, 67, 22, 6, 38, 65, 46, 40, 12, 23, 58, 44, 39, 32, 26, 13, 66, 60, 15, 1, 63, 43, 21, 68, 4, 2, 53, 29, 42, 16, 49, 3, 50, 52, 37, 8, 17, 25, 33, 69, 45, 59, 28, 41
30, 16, 50, 52, 37, 8, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 47, 60, 32, 5, 11, 18, 36, 35, 67, 22, 62, 31, 27, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
35, 36, 18, 11, 5, 30, 67, 22, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
37, 8, 17, 61, 24, 20, 64, 56, 14, 10, 19, 7, 5, 11, 29, 26, 13, 59, 28, 41, 47, 35, 36, 18, 53, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 9, 2, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
13, 66, 57, 44, 59, 3, 49, 14, 42, 16, 69, 58, 32, 11, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 68, 31, 19, 7, 5, 29, 41, 47, 60, 53, 40, 36, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 12, 45, 65, 46, 18, 9, 24, 61, 27, 2, 4, 39, 43, 30, 28, 25, 33, 21
15, 1, 63, 4, 39, 44, 58, 2, 68, 21, 38, 6, 31, 62, 34, 60, 32, 33, 25, 66, 13, 26, 29, 11, 5, 7, 19, 10, 14, 56, 64, 20, 51, 53, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 22, 67, 30, 9, 24, 61, 17, 8, 18, 36, 35, 47, 27, 23, 12, 40, 46, 65, 43, 69, 45, 59, 28, 41
29, 36, 10, 45, 65, 3, 21, 68, 54, 48, 55, 5, 11, 18, 19, 56, 14, 51, 53, 12, 23, 38, 32, 60, 15, 1, 63, 43, 7, 26, 64, 20, 69, 41, 66, 46, 40, 39, 4, 2, 27, 16, 49, 57, 42, 59, 28, 6, 22, 67, 30, 9, 24, 61, 58, 34, 62, 13, 44, 35, 47, 17, 8, 37, 52, 50, 33, 25, 31
36, 40, 53, 60, 47, 41, 29, 5, 7, 19, 31, 68, 62, 34, 55, 48, 54, 17, 8, 37, 52, 50, 11, 13, 66, 57, 44, 59, 14, 49, 3, 42, 16, 69, 58, 32, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 12, 45, 65, 46, 18, 9, 24, 61, 27, 2, 4, 39, 43, 30, 28, 25, 33, 21
5, 11, 18, 36, 35, 30, 67, 22, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 32, 60, 47, 27, 31, 62, 8, 37, 52, 50, 16, 40, 12, 23, 58, 44, 39, 24, 9, 4, 2, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
37, 8, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 47, 60, 32, 5, 11, 18, 36, 35, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 52, 50, 16, 30, 67, 22, 62, 31, 27, 40, 12, 23, 58, 44, 39, 4, 2, 33, 25, 66, 13, 26, 29, 53, 24, 9, 43, 69, 45, 59, 28, 41
69, 18, 53, 51, 20, 68, 21, 38, 6, 22, 67, 30, 9, 24, 61, 17, 8, 37, 52, 64, 56, 14, 10, 19, 7, 5, 11, 29, 26, 13, 66, 25, 33, 35, 47, 41, 28, 59, 45, 65, 46, 40, 12, 23, 58, 44, 39, 32, 60, 15, 1, 63, 43, 31, 27, 4, 2, 62, 34, 55, 48, 54, 57, 42, 16, 49, 3, 50, 36
36, 40, 53, 60, 7, 19, 31, 68, 29, 41, 47, 5, 11, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 32, 58, 69, 16, 42, 57, 49, 14, 59, 44, 13, 66, 3, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 39, 4, 2, 27, 61, 24, 9, 18, 46, 65, 45, 12, 43, 30, 28, 25, 33, 21
13, 7, 19, 10, 14, 56, 64, 20, 24, 61, 17, 8, 37, 26, 29, 11, 5, 59, 28, 41, 47, 35, 36, 18, 53, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 9, 2, 52, 50, 69, 39, 44, 58, 23, 33, 16, 30, 67, 22, 6, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 3, 49, 68, 46, 40, 12, 21
37, 8, 17, 61, 24, 7, 19, 10, 14, 56, 64, 20, 53, 18, 36, 35, 47, 41, 28, 59, 13, 26, 29, 11, 5, 51, 66, 25, 32, 60, 15, 1, 63, 43, 4, 2, 9, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
25, 40, 53, 62, 34, 55, 58, 12, 7, 19, 31, 11, 50, 23, 10, 26, 8, 37, 52, 4, 39, 59, 28, 27, 2, 66, 13, 61, 49, 3, 42, 68, 15, 1, 63, 5, 29, 41, 47, 35, 44, 14, 57, 36, 18, 46, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 24, 9, 30, 67, 22, 6, 43, 33, 17, 54, 48, 21
37, 8, 17, 61, 24, 7, 19, 10, 14, 56, 64, 20, 53, 18, 36, 35, 47, 41, 28, 59, 5, 11, 29, 26, 2, 9, 4, 43, 63, 1, 15, 60, 32, 25, 66, 51, 13, 52, 50, 69, 39, 44, 58, 23, 6, 22, 67, 30, 16, 33, 38, 45, 65, 27, 31, 62, 34, 55, 48, 54, 57, 42, 68, 49, 3, 46, 40, 12, 21
32, 64, 56, 14, 10, 19, 66, 40, 46, 65, 45, 59, 28, 41, 69, 33, 25, 27, 31, 62, 34, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 39, 44, 58, 23, 12, 8, 17, 61, 24, 9, 30, 67, 47, 35, 36, 18, 53, 51, 20, 11, 5, 7, 60, 15, 1, 63, 43, 4, 2, 68, 21, 38, 6, 22, 13, 26, 29
3, 66, 13, 44, 59, 14, 49, 57, 42, 16, 69, 58, 32, 11, 50, 52, 37, 8, 17, 54, 48, 55, 34, 62, 5, 47, 41, 29, 68, 31, 19, 7, 60, 53, 40, 36, 56, 64, 20, 51, 38, 63, 1, 15, 67, 22, 6, 35, 26, 10, 23, 12, 45, 65, 46, 18, 9, 24, 61, 27, 2, 4, 39, 43, 30, 28, 25, 33, 21
30, 16, 50, 52, 37, 8, 17, 61, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 15, 1, 63, 47, 60, 32, 35, 36, 18, 11, 5, 67, 22, 62, 31, 27, 7, 19, 10, 14, 56, 64, 20, 51, 6, 65, 46, 40, 12, 23, 58, 44, 39, 4, 2, 9, 24, 53, 29, 26, 13, 66, 25, 33, 43, 69, 45, 59, 28, 41
25, 40, 53, 62, 34, 55, 58, 12, 35, 44, 3, 11, 50, 23, 10, 26, 8, 37, 52, 4, 39, 59, 28, 27, 2, 66, 13, 61, 49, 14, 42, 57, 36, 18, 46, 47, 41, 29, 5, 63, 1, 15, 68, 31, 19, 7, 65, 45, 16, 69, 32, 60, 56, 64, 20, 51, 38, 6, 22, 67, 30, 9, 24, 43, 33, 17, 54, 48, 21
