57, 26, 16, 77, 78, 8, 51, 33, 15, 22, 36, 68, 4, 46, 12, 59, 80, 1, 70, 81, 54, 20, 13, 27, 30, 37, 41, 39, 47, 23, 19, 31, 43, 79, 56, 55, 6, 62, 76, 52, 72, 3, 29, 49, 82, 9, 48, 58, 44, 25, 14, 71, 18, 53, 24, 21, 64, 60, 40, 2, 73, 10, 65, 67, 35, 50, 11, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
45, 76, 52, 31, 36, 32, 81, 65, 49, 35, 64, 46, 18, 9, 74, 7, 42, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 5, 28, 47, 29, 11, 53, 55, 6, 62, 2, 48, 72, 22, 39, 20, 34, 38, 17, 68, 25, 51, 71, 40, 26, 77, 16, 1, 13, 78, 70, 75, 50, 58, 4, 44, 37, 41, 8, 24, 21, 82, 80, 59, 12, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
2, 36, 13, 27, 3, 33, 16, 6, 62, 67, 64, 46, 60, 32, 10, 73, 63, 43, 5, 26, 24, 72, 35, 23, 42, 51, 25, 66, 14, 71, 69, 7, 47, 77, 68, 45, 58, 30, 38, 34, 20, 18, 9, 56, 8, 76, 57, 29, 61, 17, 78, 52, 31, 55, 82, 44, 48, 21, 50, 75, 70, 1, 80, 59, 12, 22, 40, 81, 54, 39, 15, 79, 19, 28, 4, 74, 37, 41, 11, 53, 65, 49
12, 46, 8, 67, 65, 10, 73, 2, 40, 60, 57, 26, 59, 80, 1, 70, 72, 52, 76, 62, 37, 30, 27, 13, 39, 47, 16, 77, 78, 22, 36, 68, 4, 15, 33, 81, 54, 20, 3, 29, 49, 82, 9, 48, 58, 44, 41, 23, 19, 31, 43, 79, 56, 11, 50, 35, 64, 18, 71, 14, 25, 51, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
41, 37, 30, 27, 13, 20, 54, 81, 62, 76, 52, 72, 70, 1, 80, 59, 12, 46, 8, 67, 65, 10, 73, 2, 40, 60, 57, 26, 16, 77, 78, 11, 56, 79, 49, 39, 47, 23, 19, 15, 33, 44, 58, 48, 50, 29, 4, 68, 36, 22, 3, 82, 9, 35, 64, 18, 71, 14, 25, 51, 43, 31, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 28, 12, 56, 48, 21, 51, 34, 54, 81, 38, 57, 76, 45, 68, 77, 31, 53, 55, 14, 66, 25, 20, 4, 35, 64, 46, 36, 58, 8, 42, 23, 47, 78, 52, 16, 6, 62, 18, 9, 29, 61, 69, 7, 74, 39, 15, 79, 19, 1, 80, 59, 67, 33, 3, 27, 13, 72, 2, 65, 49
35, 71, 29, 9, 18, 20, 55, 54, 81, 41, 37, 30, 5, 43, 8, 58, 36, 1, 80, 59, 67, 33, 3, 49, 65, 72, 2, 24, 53, 13, 61, 50, 34, 21, 48, 64, 46, 12, 28, 7, 69, 77, 4, 74, 26, 10, 73, 63, 56, 60, 32, 17, 27, 16, 6, 62, 44, 82, 51, 25, 66, 14, 11, 31, 52, 75, 70, 78, 47, 23, 42, 40, 22, 39, 15, 79, 19, 68, 45, 76, 57, 38
64, 21, 24, 53, 18, 71, 14, 25, 37, 30, 27, 13, 82, 3, 29, 67, 65, 10, 73, 2, 40, 60, 57, 26, 16, 77, 78, 8, 51, 33, 15, 22, 36, 68, 4, 46, 12, 59, 80, 1, 70, 81, 54, 20, 9, 48, 58, 44, 41, 39, 47, 23, 19, 31, 43, 79, 56, 55, 49, 72, 52, 76, 62, 6, 35, 50, 11, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
20, 34, 38, 29, 49, 21, 50, 11, 56, 79, 71, 18, 58, 44, 2, 73, 10, 65, 67, 17, 54, 46, 12, 59, 80, 1, 70, 25, 51, 13, 82, 9, 41, 39, 22, 36, 68, 4, 15, 47, 23, 19, 31, 43, 48, 35, 64, 37, 30, 53, 24, 8, 27, 3, 40, 60, 57, 26, 16, 77, 78, 55, 6, 62, 76, 52, 72, 14, 81, 33, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
25, 17, 5, 66, 14, 71, 43, 61, 3, 33, 67, 27, 44, 75, 70, 78, 55, 6, 62, 60, 30, 57, 69, 19, 23, 51, 77, 20, 34, 38, 82, 80, 59, 12, 46, 64, 35, 49, 65, 81, 13, 1, 16, 63, 73, 10, 26, 53, 11, 29, 9, 18, 58, 42, 7, 74, 4, 28, 47, 40, 50, 22, 39, 15, 79, 54, 68, 45, 76, 52, 31, 36, 32, 48, 72, 56, 2, 37, 41, 8, 24, 21
66, 25, 51, 20, 34, 38, 10, 73, 63, 43, 47, 78, 55, 54, 81, 21, 5, 68, 77, 16, 6, 26, 62, 44, 29, 3, 27, 24, 33, 67, 65, 49, 11, 53, 8, 82, 50, 2, 9, 76, 52, 31, 75, 70, 1, 80, 18, 58, 36, 4, 74, 7, 45, 42, 23, 19, 61, 17, 69, 28, 13, 56, 60, 30, 37, 41, 35, 64, 46, 57, 72, 48, 32, 79, 15, 39, 22, 40, 71, 14, 59, 12
38, 68, 26, 25, 51, 8, 41, 37, 30, 53, 36, 59, 80, 1, 70, 13, 82, 9, 58, 44, 2, 73, 10, 65, 67, 17, 50, 29, 14, 57, 46, 12, 11, 56, 79, 35, 27, 3, 34, 49, 72, 52, 76, 62, 6, 55, 39, 22, 64, 24, 21, 60, 40, 71, 18, 78, 77, 16, 48, 43, 31, 19, 23, 47, 33, 81, 54, 20, 4, 15, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
8, 74, 7, 69, 61, 29, 9, 18, 58, 36, 4, 19, 79, 15, 39, 35, 64, 46, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 2, 72, 49, 65, 3
60, 46, 64, 67, 81, 54, 55, 31, 8, 14, 69, 7, 47, 77, 68, 12, 22, 40, 71, 82, 44, 62, 6, 16, 33, 3, 27, 59, 80, 1, 70, 75, 50, 21, 48, 49, 65, 53, 11, 4, 74, 37, 13, 2, 36, 76, 57, 29, 61, 17, 78, 52, 41, 28, 19, 79, 15, 39, 58, 45, 32, 10, 73, 63, 43, 5, 26, 24, 9, 18, 20, 34, 38, 30, 72, 35, 23, 42, 51, 25, 66, 56
9, 58, 44, 2, 73, 10, 65, 67, 17, 57, 14, 25, 51, 8, 41, 37, 30, 82, 13, 70, 1, 80, 59, 12, 46, 50, 29, 26, 68, 38, 53, 36, 11, 56, 79, 35, 27, 3, 34, 49, 72, 52, 76, 62, 6, 55, 39, 22, 64, 24, 21, 60, 40, 71, 18, 78, 77, 16, 48, 43, 31, 19, 23, 47, 33, 81, 54, 20, 4, 15, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
30, 44, 82, 71, 40, 22, 28, 12, 56, 48, 21, 51, 8, 19, 79, 7, 74, 4, 61, 29, 9, 18, 69, 36, 58, 46, 64, 35, 39, 15, 37, 41, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 3, 27, 13, 72, 2, 65, 49
36, 22, 39, 41, 9, 82, 13, 51, 25, 70, 1, 80, 59, 12, 46, 54, 17, 67, 65, 10, 73, 2, 44, 58, 18, 71, 79, 56, 11, 50, 21, 49, 29, 38, 34, 20, 68, 4, 15, 47, 23, 19, 31, 43, 48, 35, 64, 37, 30, 53, 24, 8, 27, 3, 14, 72, 52, 76, 62, 6, 55, 78, 77, 16, 26, 57, 60, 40, 81, 33, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
36, 59, 80, 1, 70, 29, 50, 17, 67, 65, 10, 73, 2, 44, 58, 9, 82, 13, 14, 57, 46, 12, 11, 56, 79, 35, 27, 3, 37, 41, 8, 51, 25, 26, 68, 38, 53, 30, 34, 6, 62, 76, 52, 72, 49, 55, 39, 22, 64, 24, 21, 60, 40, 71, 18, 78, 77, 16, 48, 43, 31, 19, 23, 47, 33, 81, 54, 20, 4, 15, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
30, 44, 82, 71, 40, 22, 28, 12, 56, 48, 21, 51, 18, 9, 29, 61, 69, 7, 74, 39, 15, 79, 19, 8, 58, 36, 46, 64, 35, 4, 37, 41, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
8, 76, 57, 29, 61, 17, 78, 52, 56, 9, 18, 20, 34, 38, 30, 58, 45, 68, 77, 47, 7, 69, 71, 14, 66, 25, 51, 42, 23, 35, 72, 24, 26, 5, 43, 63, 73, 10, 32, 60, 46, 64, 67, 62, 6, 16, 33, 3, 27, 13, 36, 2, 31, 55, 82, 44, 48, 21, 50, 75, 70, 1, 80, 59, 12, 22, 40, 81, 54, 39, 15, 79, 19, 28, 41, 37, 74, 4, 11, 53, 65, 49
28, 12, 46, 64, 34, 54, 81, 41, 37, 35, 39, 15, 79, 19, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 22, 40, 71, 82, 44, 4, 16, 66, 25, 52, 78, 47, 23, 42, 51, 21, 48, 56, 20, 18, 9, 29, 6, 62, 30, 38, 57, 76, 45, 68, 77, 31, 53, 55, 14, 61, 69, 7, 74, 8, 58, 36, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
41, 8, 24, 21, 50, 75, 70, 78, 55, 6, 62, 48, 72, 2, 22, 39, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 20, 34, 38, 17, 5, 28, 47, 53, 26, 40, 71, 32, 36, 31, 52, 37, 44, 11, 29, 9, 18, 58, 4, 74, 7, 42, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
42, 23, 47, 78, 52, 25, 66, 16, 4, 44, 82, 71, 40, 22, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 19, 79, 15, 39, 35, 37, 41, 81, 54, 34, 64, 46, 12, 28, 51, 21, 48, 56, 20, 18, 9, 29, 6, 62, 30, 38, 57, 76, 45, 68, 77, 31, 53, 55, 14, 61, 69, 7, 74, 8, 58, 36, 1, 80, 59, 67, 33, 13, 27, 72, 2, 49, 65, 3
18, 9, 29, 61, 69, 7, 74, 39, 15, 79, 19, 8, 58, 36, 46, 64, 35, 4, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 72, 3, 2, 65, 49
4, 74, 7, 69, 61, 29, 9, 18, 79, 19, 8, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 58, 46, 64, 35, 39, 15, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 36, 1, 80, 59, 67, 33, 13, 27, 2, 72, 49, 65, 3
23, 19, 31, 43, 29, 50, 48, 58, 44, 41, 37, 30, 8, 46, 12, 59, 80, 1, 70, 72, 52, 76, 62, 47, 39, 49, 79, 56, 11, 78, 77, 16, 26, 57, 60, 40, 2, 73, 10, 65, 67, 27, 13, 20, 54, 81, 33, 51, 25, 14, 71, 18, 64, 35, 9, 82, 3, 4, 68, 36, 22, 15, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
51, 42, 23, 47, 78, 52, 16, 6, 62, 35, 34, 54, 81, 41, 69, 61, 29, 31, 53, 55, 74, 8, 58, 36, 4, 19, 66, 25, 20, 18, 9, 79, 15, 39, 64, 46, 12, 28, 22, 40, 71, 82, 44, 77, 68, 45, 76, 57, 38, 30, 37, 21, 48, 56, 14, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 7, 1, 80, 59, 67, 33, 13, 27, 72, 3, 2, 65, 49
4, 58, 18, 9, 44, 37, 41, 8, 24, 74, 7, 42, 28, 47, 29, 11, 53, 26, 40, 71, 32, 36, 31, 52, 21, 50, 75, 70, 78, 55, 6, 62, 48, 72, 2, 22, 39, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 5, 17, 38, 34, 20, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
4, 35, 64, 46, 36, 58, 8, 19, 79, 15, 39, 74, 7, 69, 61, 29, 9, 18, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 72, 3, 2, 65, 49
47, 39, 9, 48, 58, 44, 62, 76, 52, 72, 70, 1, 80, 59, 12, 46, 8, 67, 65, 10, 73, 2, 40, 60, 57, 26, 16, 77, 78, 4, 68, 36, 22, 15, 33, 81, 54, 20, 3, 29, 49, 82, 13, 27, 30, 37, 41, 23, 19, 31, 43, 79, 56, 11, 50, 35, 64, 18, 71, 14, 25, 51, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
30, 44, 82, 71, 40, 22, 28, 12, 56, 48, 21, 51, 8, 19, 79, 7, 74, 4, 61, 29, 9, 18, 69, 36, 58, 46, 64, 35, 39, 15, 37, 41, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 72, 3, 2, 65, 49
24, 8, 41, 37, 44, 9, 52, 31, 36, 32, 71, 40, 26, 53, 11, 29, 47, 28, 42, 7, 74, 4, 58, 18, 21, 50, 75, 70, 78, 55, 6, 62, 48, 72, 2, 22, 39, 20, 34, 38, 17, 5, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
35, 64, 67, 65, 10, 73, 2, 40, 60, 57, 26, 16, 77, 78, 18, 71, 14, 25, 56, 79, 43, 31, 19, 23, 47, 39, 22, 36, 68, 4, 15, 33, 53, 24, 21, 50, 11, 37, 30, 27, 13, 82, 49, 29, 3, 51, 8, 46, 12, 59, 80, 1, 70, 81, 54, 20, 9, 48, 58, 44, 41, 72, 52, 76, 62, 6, 55, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
40, 22, 28, 12, 46, 64, 39, 15, 79, 9, 18, 20, 25, 66, 19, 4, 36, 58, 69, 61, 29, 31, 53, 55, 74, 8, 41, 81, 54, 34, 35, 62, 6, 16, 52, 78, 47, 23, 42, 51, 71, 82, 44, 77, 68, 45, 76, 57, 38, 30, 37, 21, 48, 56, 14, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 7, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
15, 22, 67, 65, 10, 73, 2, 40, 60, 57, 19, 23, 47, 39, 41, 33, 51, 8, 9, 82, 3, 35, 64, 62, 76, 52, 72, 49, 79, 13, 20, 56, 11, 50, 48, 58, 44, 25, 14, 71, 18, 37, 30, 27, 36, 68, 4, 46, 12, 59, 80, 1, 70, 81, 54, 31, 43, 29, 78, 77, 16, 26, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
20, 54, 81, 33, 51, 25, 4, 3, 82, 9, 68, 36, 22, 15, 27, 35, 64, 18, 71, 14, 49, 79, 56, 11, 50, 48, 58, 13, 39, 47, 23, 19, 31, 43, 29, 78, 77, 16, 26, 57, 60, 40, 2, 73, 10, 65, 67, 8, 46, 12, 59, 80, 1, 70, 72, 52, 76, 62, 44, 41, 37, 30, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
39, 22, 72, 48, 2, 62, 6, 55, 53, 11, 45, 76, 52, 31, 36, 32, 81, 65, 49, 35, 64, 46, 18, 9, 74, 7, 42, 20, 34, 38, 17, 5, 30, 60, 56, 23, 28, 47, 29, 15, 79, 54, 57, 69, 19, 68, 25, 51, 71, 40, 26, 77, 16, 1, 13, 78, 70, 75, 50, 12, 59, 80, 82, 21, 24, 8, 41, 37, 44, 4, 58, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
19, 79, 15, 39, 35, 64, 46, 51, 21, 48, 56, 12, 28, 22, 40, 71, 82, 44, 30, 4, 36, 58, 8, 74, 7, 69, 61, 29, 9, 18, 37, 41, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
6, 62, 4, 19, 79, 31, 18, 9, 60, 56, 48, 8, 65, 43, 29, 61, 17, 16, 36, 68, 77, 49, 35, 64, 63, 73, 55, 54, 81, 41, 20, 52, 78, 47, 23, 42, 58, 11, 53, 24, 26, 5, 51, 25, 66, 21, 34, 50, 75, 70, 1, 80, 59, 67, 33, 3, 15, 57, 76, 45, 32, 10, 44, 82, 46, 12, 28, 69, 7, 74, 39, 22, 40, 71, 14, 37, 30, 38, 2, 72, 13, 27
11, 44, 37, 41, 8, 24, 21, 32, 36, 31, 52, 29, 9, 18, 58, 4, 74, 7, 42, 28, 47, 53, 26, 40, 71, 50, 75, 70, 78, 55, 6, 62, 17, 5, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 2, 72, 48, 38, 34, 20, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
29, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 9, 18, 58, 36, 4, 19, 79, 15, 39, 35, 64, 46, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 61, 69, 7, 74, 8, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
9, 18, 58, 4, 44, 37, 41, 8, 24, 74, 7, 42, 28, 47, 29, 11, 53, 26, 40, 71, 32, 36, 31, 52, 21, 50, 75, 70, 78, 55, 6, 62, 48, 72, 2, 22, 39, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 20, 34, 38, 17, 5, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
6, 62, 4, 19, 79, 31, 18, 9, 60, 56, 48, 8, 65, 43, 29, 61, 17, 16, 36, 68, 77, 49, 35, 64, 63, 73, 55, 54, 81, 41, 20, 52, 78, 47, 23, 42, 58, 11, 53, 24, 26, 5, 51, 25, 66, 21, 34, 50, 75, 70, 1, 80, 59, 67, 33, 13, 15, 57, 76, 45, 32, 10, 44, 82, 46, 12, 28, 69, 7, 74, 39, 22, 40, 71, 14, 37, 30, 38, 2, 27, 72, 3
15, 39, 35, 64, 46, 58, 36, 69, 7, 74, 4, 61, 29, 9, 18, 79, 19, 8, 51, 21, 48, 56, 12, 28, 70, 75, 50, 24, 26, 5, 43, 11, 17, 63, 73, 10, 32, 60, 41, 37, 30, 44, 82, 71, 40, 22, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 72, 3, 2, 65, 49
35, 64, 55, 54, 81, 14, 71, 40, 22, 39, 15, 79, 19, 8, 58, 36, 1, 80, 59, 66, 25, 51, 60, 32, 10, 73, 82, 44, 62, 6, 13, 61, 17, 11, 53, 49, 65, 67, 42, 23, 47, 78, 70, 75, 52, 31, 63, 43, 5, 29, 9, 18, 20, 24, 26, 7, 69, 77, 30, 37, 41, 72, 16, 2, 46, 12, 28, 33, 3, 27, 74, 4, 50, 34, 21, 48, 56, 68, 45, 76, 57, 38
52, 31, 36, 32, 71, 40, 26, 53, 47, 28, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 20, 34, 38, 17, 5, 39, 22, 2, 72, 48, 62, 6, 55, 78, 70, 75, 50, 21, 24, 8, 41, 37, 44, 11, 29, 9, 18, 58, 42, 7, 74, 4, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
34, 20, 62, 6, 55, 78, 70, 75, 50, 71, 40, 26, 53, 9, 18, 58, 42, 7, 74, 4, 28, 47, 29, 52, 31, 36, 32, 21, 24, 8, 41, 37, 44, 11, 38, 48, 72, 2, 22, 39, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 5, 17, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
5, 29, 9, 18, 20, 43, 63, 31, 52, 75, 70, 78, 47, 23, 42, 67, 65, 49, 35, 64, 55, 54, 81, 14, 71, 40, 22, 39, 15, 79, 19, 8, 58, 36, 1, 80, 59, 66, 25, 51, 60, 32, 10, 73, 82, 44, 62, 6, 41, 37, 30, 77, 69, 7, 26, 24, 53, 11, 17, 61, 72, 3, 16, 2, 46, 12, 28, 33, 13, 27, 74, 4, 50, 34, 21, 48, 56, 68, 45, 76, 57, 38
6, 62, 44, 29, 3, 27, 16, 77, 68, 5, 26, 21, 81, 54, 55, 78, 47, 43, 63, 73, 10, 38, 34, 20, 51, 25, 66, 24, 33, 67, 65, 49, 11, 53, 8, 82, 50, 9, 2, 76, 52, 31, 75, 70, 1, 80, 18, 58, 36, 4, 74, 7, 45, 42, 23, 19, 61, 17, 69, 28, 13, 56, 60, 30, 37, 41, 35, 64, 46, 57, 72, 48, 32, 79, 15, 39, 22, 40, 71, 14, 59, 12
52, 31, 36, 32, 7, 44, 37, 41, 8, 24, 21, 74, 4, 28, 47, 29, 11, 42, 58, 18, 9, 53, 26, 40, 71, 50, 75, 70, 78, 55, 6, 62, 20, 34, 38, 48, 72, 2, 22, 39, 15, 79, 54, 57, 69, 19, 23, 56, 60, 30, 5, 17, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
14, 25, 37, 30, 27, 13, 82, 49, 29, 3, 72, 52, 76, 62, 71, 18, 64, 35, 50, 11, 56, 79, 43, 31, 19, 23, 47, 39, 41, 44, 58, 48, 9, 20, 54, 81, 70, 1, 80, 59, 12, 46, 4, 68, 36, 22, 15, 33, 51, 8, 78, 77, 16, 26, 57, 60, 40, 2, 73, 10, 65, 67, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
17, 55, 78, 70, 75, 50, 71, 40, 26, 53, 9, 18, 58, 4, 74, 7, 42, 38, 34, 20, 62, 6, 5, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 2, 72, 48, 32, 36, 31, 52, 28, 47, 29, 11, 44, 37, 41, 8, 24, 21, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
19, 79, 15, 39, 35, 64, 46, 51, 21, 48, 56, 12, 28, 22, 40, 71, 82, 44, 30, 4, 36, 58, 18, 9, 29, 61, 69, 7, 74, 8, 37, 41, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 20, 25, 66, 14, 55, 53, 31, 77, 68, 45, 76, 57, 38, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
20, 34, 38, 42, 7, 74, 4, 58, 18, 9, 53, 26, 40, 71, 50, 75, 70, 78, 55, 17, 62, 6, 5, 30, 60, 56, 23, 19, 69, 57, 54, 79, 15, 39, 22, 2, 72, 48, 32, 36, 31, 52, 28, 47, 29, 11, 44, 37, 41, 8, 24, 21, 76, 45, 68, 25, 51, 77, 16, 1, 13, 81, 65, 49, 35, 64, 46, 12, 59, 80, 82, 14, 66, 27, 67, 33, 3, 61, 10, 73, 63, 43
18, 9, 29, 71, 35, 64, 46, 12, 28, 7, 69, 77, 4, 74, 26, 10, 73, 63, 20, 55, 54, 81, 49, 65, 72, 2, 24, 53, 11, 17, 32, 60, 56, 48, 21, 34, 50, 61, 13, 14, 66, 25, 51, 82, 44, 62, 6, 41, 37, 30, 5, 43, 8, 58, 36, 1, 80, 59, 67, 33, 16, 27, 3, 31, 52, 75, 70, 78, 47, 23, 42, 40, 22, 39, 15, 79, 19, 68, 45, 76, 57, 38
30, 38, 57, 76, 45, 68, 77, 44, 82, 71, 40, 22, 28, 12, 46, 64, 39, 15, 79, 9, 7, 74, 35, 61, 69, 19, 4, 36, 58, 8, 37, 41, 81, 54, 34, 62, 6, 16, 52, 78, 47, 23, 42, 51, 21, 48, 56, 60, 32, 10, 73, 63, 17, 11, 43, 5, 26, 24, 50, 75, 70, 29, 31, 53, 55, 14, 66, 25, 20, 18, 1, 80, 59, 67, 33, 13, 27, 2, 72, 3, 65, 49
26, 57, 60, 40, 2, 73, 10, 65, 67, 8, 46, 12, 59, 80, 1, 70, 72, 52, 76, 62, 44, 58, 48, 9, 39, 47, 16, 77, 78, 22, 36, 68, 4, 15, 33, 81, 54, 20, 3, 29, 49, 82, 13, 27, 30, 37, 41, 23, 19, 31, 43, 79, 56, 11, 50, 35, 64, 18, 71, 14, 25, 51, 6, 55, 53, 24, 21, 17, 38, 34, 75, 63, 28, 45, 32, 74, 7, 69, 66, 42, 61, 5
