25, 20, 1, 33, 19, 58, 61, 21, 5, 8, 17, 37, 46, 50, 4, 26, 14, 44, 38, 31, 3, 11, 6, 32, 15, 62, 43, 48, 57, 60, 35, 47, 27, 10, 28, 51, 2, 23, 7, 18, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
14, 44, 38, 31, 18, 6, 21, 61, 58, 19, 33, 1, 20, 25, 32, 15, 8, 50, 5, 11, 26, 17, 37, 46, 4, 62, 43, 48, 57, 60, 35, 47, 7, 23, 2, 51, 28, 10, 27, 3, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
9, 16, 50, 1, 23, 7, 47, 35, 18, 42, 12, 15, 58, 61, 21, 45, 31, 46, 38, 44, 52, 20, 25, 62, 14, 54, 28, 10, 19, 34, 3, 32, 49, 56, 41, 29, 2, 51, 48, 57, 60, 4, 36, 24, 22, 33, 11, 27, 26, 53, 40, 39, 55, 5, 8, 13, 59, 30, 6, 37, 17, 43
4, 59, 30, 29, 18, 39, 47, 7, 44, 38, 31, 34, 3, 43, 23, 55, 40, 21, 61, 58, 19, 56, 41, 9, 62, 25, 20, 52, 13, 36, 54, 2, 51, 48, 57, 60, 15, 8, 5, 53, 42, 27, 37, 16, 50, 11, 26, 17, 6, 1, 33, 22, 24, 49, 28, 10, 12, 45, 32, 35, 14, 46
6, 3, 31, 38, 44, 14, 21, 61, 58, 19, 33, 1, 20, 25, 32, 15, 8, 50, 5, 11, 26, 4, 46, 37, 17, 62, 43, 48, 57, 60, 35, 47, 7, 23, 2, 51, 28, 10, 27, 18, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
31, 39, 26, 11, 38, 42, 13, 55, 15, 8, 5, 53, 49, 56, 41, 14, 44, 54, 36, 62, 25, 20, 1, 33, 22, 24, 52, 19, 58, 61, 21, 43, 17, 47, 32, 45, 35, 12, 10, 40, 7, 29, 46, 6, 37, 27, 9, 16, 50, 30, 59, 4, 18, 34, 3, 23, 2, 51, 48, 57, 60, 28
6, 3, 31, 38, 44, 14, 21, 61, 58, 19, 33, 1, 20, 25, 32, 15, 8, 50, 4, 26, 11, 5, 46, 37, 17, 62, 43, 48, 57, 60, 35, 47, 27, 10, 28, 51, 2, 23, 7, 18, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
3, 50, 11, 34, 31, 43, 17, 53, 5, 8, 15, 56, 41, 29, 36, 60, 57, 48, 51, 2, 9, 16, 18, 6, 30, 59, 4, 38, 39, 47, 7, 23, 55, 13, 42, 40, 54, 27, 37, 26, 21, 61, 58, 19, 52, 24, 22, 33, 1, 20, 25, 62, 44, 49, 28, 10, 12, 45, 32, 35, 14, 46
31, 45, 21, 61, 58, 15, 12, 42, 9, 16, 50, 1, 23, 7, 47, 35, 18, 38, 44, 52, 20, 25, 62, 14, 54, 28, 10, 3, 34, 19, 32, 46, 49, 56, 41, 29, 2, 51, 48, 57, 60, 4, 36, 24, 22, 33, 11, 27, 26, 53, 40, 39, 55, 5, 8, 13, 59, 30, 6, 37, 17, 43
31, 45, 21, 61, 58, 15, 12, 42, 9, 16, 50, 1, 23, 7, 47, 35, 18, 38, 44, 52, 20, 25, 62, 14, 54, 28, 10, 19, 34, 3, 32, 46, 49, 56, 41, 29, 2, 51, 48, 57, 60, 4, 36, 24, 22, 33, 11, 27, 26, 53, 40, 39, 55, 5, 8, 13, 59, 30, 6, 37, 17, 43
17, 6, 37, 27, 42, 40, 39, 18, 4, 59, 30, 44, 38, 31, 34, 3, 43, 53, 5, 8, 15, 60, 57, 48, 51, 2, 54, 36, 29, 7, 47, 11, 50, 16, 9, 62, 25, 20, 1, 33, 22, 24, 26, 23, 55, 13, 52, 41, 56, 19, 58, 61, 21, 49, 28, 10, 12, 45, 32, 35, 14, 46
18, 40, 33, 1, 20, 25, 62, 43, 48, 24, 52, 19, 58, 61, 36, 54, 34, 31, 6, 41, 29, 16, 50, 4, 26, 11, 22, 32, 15, 8, 5, 38, 44, 14, 46, 37, 17, 59, 30, 12, 42, 9, 56, 3, 27, 10, 28, 21, 57, 60, 35, 47, 7, 23, 51, 2, 49, 53, 45, 13, 55, 39
8, 15, 32, 14, 44, 38, 31, 18, 5, 11, 21, 61, 58, 19, 33, 1, 20, 25, 6, 26, 4, 50, 46, 37, 17, 62, 43, 48, 57, 60, 35, 47, 27, 10, 28, 51, 2, 23, 7, 3, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
32, 19, 34, 3, 10, 28, 54, 14, 62, 25, 20, 52, 44, 38, 46, 31, 45, 21, 61, 58, 15, 12, 42, 18, 35, 47, 7, 23, 1, 50, 16, 9, 49, 56, 41, 29, 2, 51, 4, 60, 57, 48, 36, 24, 22, 33, 11, 27, 26, 53, 40, 39, 55, 5, 8, 13, 59, 30, 6, 37, 17, 43
20, 1, 33, 22, 24, 52, 19, 58, 61, 7, 40, 10, 12, 35, 45, 32, 47, 17, 43, 31, 25, 62, 36, 54, 44, 14, 41, 56, 49, 53, 5, 39, 26, 11, 38, 42, 13, 55, 15, 8, 21, 29, 46, 6, 37, 27, 9, 16, 50, 30, 59, 4, 18, 34, 3, 23, 2, 51, 48, 57, 60, 28
29, 36, 54, 2, 51, 48, 57, 60, 15, 8, 5, 53, 43, 23, 55, 13, 52, 41, 56, 19, 58, 61, 21, 40, 42, 27, 37, 6, 17, 7, 47, 11, 50, 16, 26, 24, 22, 33, 1, 20, 25, 62, 9, 3, 34, 31, 38, 44, 30, 59, 4, 18, 39, 49, 28, 10, 12, 45, 32, 35, 14, 46
18, 31, 38, 44, 25, 20, 1, 33, 19, 58, 61, 21, 11, 14, 32, 15, 8, 5, 6, 26, 4, 50, 46, 37, 17, 62, 43, 48, 57, 60, 35, 47, 7, 23, 2, 51, 28, 10, 27, 3, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
29, 36, 54, 2, 51, 48, 57, 60, 15, 8, 5, 53, 43, 3, 34, 31, 38, 44, 30, 59, 4, 18, 39, 40, 42, 27, 37, 6, 17, 7, 47, 24, 22, 33, 1, 20, 25, 62, 9, 16, 50, 11, 26, 23, 55, 13, 52, 41, 56, 19, 58, 61, 21, 49, 28, 10, 12, 45, 32, 35, 14, 46
48, 43, 62, 25, 20, 1, 33, 40, 18, 6, 41, 29, 3, 27, 10, 56, 9, 42, 12, 30, 59, 17, 28, 21, 61, 58, 19, 52, 24, 37, 46, 14, 44, 38, 31, 34, 22, 32, 15, 8, 5, 11, 26, 4, 50, 16, 54, 36, 57, 60, 35, 47, 7, 23, 51, 2, 49, 53, 45, 13, 55, 39
43, 3, 34, 31, 38, 44, 30, 59, 4, 18, 39, 40, 42, 27, 37, 6, 17, 53, 5, 8, 15, 60, 57, 48, 51, 2, 54, 36, 29, 7, 47, 11, 50, 16, 26, 24, 22, 33, 1, 20, 25, 62, 9, 23, 55, 13, 52, 41, 56, 19, 58, 61, 21, 49, 28, 10, 12, 45, 32, 35, 14, 46
25, 20, 1, 33, 19, 58, 61, 21, 6, 3, 31, 38, 44, 14, 32, 15, 8, 50, 5, 11, 26, 17, 37, 46, 4, 62, 43, 48, 57, 60, 35, 47, 27, 10, 28, 51, 2, 23, 7, 18, 56, 34, 54, 36, 29, 41, 22, 24, 52, 40, 16, 9, 42, 12, 30, 59, 49, 53, 45, 13, 55, 39
