4, 29, 11, 24, 49, 33, 22, 31, 41, 3, 30, 62, 17, 16, 13, 26, 2, 9, 39, 34, 56, 59, 20, 21, 45, 18, 48, 40, 19, 64, 12, 55, 27, 37, 1, 52, 43, 66, 63, 35, 23, 44, 38, 32, 60, 25, 46, 36, 53, 10, 15, 7, 50, 51, 42, 65, 58, 61, 47, 8, 57, 5, 14, 6, 54, 28
21, 35, 63, 64, 13, 42, 51, 38, 32, 16, 17, 62, 30, 4, 49, 14, 46, 36, 53, 2, 20, 29, 9, 18, 66, 19, 40, 37, 50, 11, 41, 3, 25, 60, 57, 23, 7, 12, 61, 58, 65, 55, 27, 10, 15, 8, 1, 52, 43, 59, 44, 47, 45, 24, 6, 31, 5, 22, 33, 56, 34, 39, 48, 26, 54, 28
38, 29, 42, 13, 59, 50, 66, 61, 4, 16, 9, 45, 25, 64, 44, 30, 6, 46, 12, 14, 5, 37, 54, 32, 65, 35, 18, 21, 63, 40, 53, 49, 56, 41, 60, 8, 17, 23, 52, 58, 27, 10, 39, 51, 2, 20, 48, 11, 19, 62, 7, 43, 1, 33, 22, 24, 3, 47, 36, 15, 34, 31, 28, 55, 57, 26
6, 39, 34, 2, 13, 16, 57, 60, 25, 33, 49, 4, 3, 41, 66, 29, 19, 64, 30, 15, 53, 22, 12, 7, 23, 65, 55, 27, 10, 21, 32, 38, 44, 47, 61, 58, 20, 59, 56, 62, 17, 51, 42, 31, 63, 36, 46, 14, 45, 24, 50, 11, 5, 26, 9, 43, 52, 1, 8, 37, 40, 48, 18, 35, 54, 28
2, 47, 58, 61, 21, 29, 38, 62, 25, 20, 48, 54, 45, 50, 49, 60, 37, 16, 46, 27, 11, 26, 24, 59, 13, 55, 23, 7, 66, 57, 12, 40, 8, 15, 63, 18, 35, 34, 19, 17, 41, 56, 43, 39, 51, 42, 64, 1, 33, 22, 36, 53, 10, 65, 5, 31, 28, 3, 52, 4, 32, 9, 30, 6, 44, 14
32, 65, 15, 34, 9, 35, 18, 36, 39, 13, 59, 50, 16, 10, 43, 61, 46, 6, 30, 62, 44, 38, 4, 66, 47, 3, 29, 19, 60, 8, 31, 24, 27, 58, 63, 55, 5, 37, 17, 11, 48, 2, 51, 42, 28, 21, 12, 14, 64, 25, 45, 20, 23, 7, 52, 1, 54, 40, 33, 22, 41, 56, 49, 53, 57, 26
3, 23, 7, 28, 26, 11, 48, 62, 25, 9, 35, 34, 42, 10, 19, 58, 61, 21, 29, 38, 52, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 53, 18, 49, 65, 12, 15, 43, 66, 16, 56, 41, 20, 1, 33, 22, 45, 51, 57, 60, 17, 2, 8, 64, 39, 37, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63
9, 43, 52, 5, 31, 59, 56, 26, 2, 11, 50, 37, 40, 36, 63, 35, 23, 7, 12, 4, 49, 33, 22, 57, 64, 13, 62, 17, 53, 41, 3, 34, 39, 48, 18, 45, 42, 51, 47, 44, 38, 32, 16, 6, 46, 24, 14, 61, 58, 65, 55, 27, 1, 8, 15, 10, 30, 60, 25, 20, 21, 29, 66, 19, 54, 28
3, 62, 25, 23, 7, 28, 26, 38, 29, 17, 60, 57, 48, 11, 52, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 9, 35, 34, 42, 10, 53, 19, 58, 61, 21, 20, 1, 33, 22, 45, 51, 2, 8, 41, 56, 16, 66, 43, 15, 12, 65, 49, 18, 64, 39, 37, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63
18, 13, 22, 54, 1, 31, 64, 25, 47, 36, 9, 35, 55, 63, 43, 38, 44, 28, 58, 27, 29, 49, 53, 56, 40, 46, 6, 30, 21, 34, 62, 11, 48, 20, 15, 65, 32, 39, 2, 51, 3, 61, 19, 24, 16, 50, 59, 52, 7, 23, 4, 66, 45, 42, 33, 10, 41, 60, 8, 17, 37, 5, 14, 12, 57, 26
15, 37, 50, 47, 44, 38, 29, 41, 31, 27, 64, 21, 62, 30, 6, 10, 5, 46, 36, 53, 57, 60, 25, 34, 56, 59, 20, 55, 65, 58, 61, 32, 16, 9, 26, 2, 13, 42, 11, 51, 17, 3, 40, 33, 49, 4, 14, 45, 18, 48, 35, 63, 19, 66, 43, 52, 1, 8, 39, 23, 7, 12, 22, 24, 54, 28
34, 42, 10, 28, 26, 11, 23, 25, 62, 3, 48, 49, 18, 66, 43, 51, 2, 52, 24, 27, 46, 14, 5, 31, 20, 1, 33, 59, 13, 55, 19, 58, 61, 35, 7, 54, 50, 47, 9, 21, 29, 38, 44, 36, 8, 15, 63, 64, 57, 60, 17, 30, 41, 56, 16, 37, 39, 53, 22, 45, 12, 65, 32, 6, 40, 4
6, 31, 5, 14, 46, 36, 4, 49, 47, 44, 38, 32, 16, 9, 29, 2, 20, 53, 30, 62, 17, 51, 42, 18, 66, 19, 40, 37, 50, 11, 41, 3, 25, 60, 57, 21, 64, 63, 35, 23, 7, 12, 61, 58, 65, 55, 27, 45, 24, 13, 59, 43, 52, 1, 8, 15, 10, 22, 33, 56, 34, 39, 48, 26, 54, 28
2, 29, 52, 26, 53, 64, 48, 18, 66, 45, 24, 13, 6, 46, 57, 60, 25, 23, 7, 4, 12, 43, 1, 8, 15, 10, 61, 58, 36, 21, 20, 59, 16, 31, 49, 40, 30, 62, 17, 51, 22, 11, 41, 3, 37, 14, 35, 63, 47, 19, 5, 42, 32, 50, 44, 38, 9, 33, 65, 55, 27, 39, 34, 56, 54, 28
9, 43, 52, 5, 31, 59, 56, 2, 26, 11, 50, 37, 40, 36, 63, 35, 23, 57, 22, 33, 49, 4, 12, 7, 64, 13, 62, 17, 53, 41, 3, 34, 39, 48, 18, 45, 42, 51, 47, 44, 38, 32, 16, 6, 46, 24, 14, 61, 58, 65, 55, 27, 1, 8, 15, 10, 30, 60, 25, 20, 21, 29, 66, 19, 54, 28
23, 3, 43, 54, 34, 15, 8, 40, 53, 10, 30, 9, 7, 37, 60, 49, 42, 51, 6, 32, 56, 41, 11, 17, 61, 58, 2, 47, 1, 33, 22, 36, 65, 5, 31, 28, 26, 16, 46, 4, 52, 18, 35, 66, 57, 12, 45, 55, 13, 59, 24, 50, 39, 27, 48, 20, 25, 62, 64, 63, 19, 21, 29, 38, 44, 14
31, 28, 26, 11, 48, 20, 25, 63, 56, 41, 66, 43, 3, 23, 7, 39, 51, 42, 38, 64, 62, 4, 32, 54, 60, 37, 16, 46, 27, 50, 36, 12, 57, 65, 14, 5, 44, 49, 22, 24, 59, 2, 1, 33, 29, 21, 61, 58, 19, 17, 53, 10, 30, 6, 40, 8, 15, 9, 35, 18, 45, 55, 13, 52, 34, 47
32, 61, 58, 65, 55, 20, 59, 56, 34, 25, 60, 57, 53, 36, 46, 5, 10, 27, 64, 21, 62, 30, 6, 31, 41, 29, 38, 44, 47, 50, 37, 15, 16, 9, 26, 2, 13, 42, 11, 51, 17, 3, 40, 33, 49, 4, 14, 45, 18, 48, 35, 63, 19, 66, 43, 52, 1, 8, 39, 23, 7, 12, 22, 24, 54, 28
9, 43, 52, 5, 31, 59, 56, 2, 26, 11, 50, 37, 40, 13, 64, 57, 22, 33, 49, 4, 12, 7, 23, 35, 63, 36, 62, 17, 53, 41, 3, 34, 39, 48, 18, 45, 42, 51, 47, 44, 38, 32, 16, 6, 46, 24, 14, 61, 58, 65, 55, 27, 1, 8, 15, 10, 30, 60, 25, 20, 21, 29, 66, 19, 54, 28
6, 30, 44, 64, 25, 4, 46, 12, 14, 5, 37, 54, 32, 65, 35, 18, 21, 8, 60, 41, 56, 49, 53, 40, 10, 63, 17, 23, 61, 66, 13, 42, 29, 38, 52, 1, 33, 22, 24, 3, 47, 36, 15, 59, 11, 48, 20, 45, 58, 27, 16, 9, 2, 39, 51, 43, 19, 62, 7, 50, 34, 31, 28, 55, 57, 26
52, 1, 8, 15, 10, 27, 55, 65, 58, 61, 12, 7, 23, 35, 63, 64, 20, 53, 30, 62, 17, 51, 42, 18, 66, 19, 40, 37, 50, 11, 41, 3, 25, 60, 57, 21, 2, 29, 9, 16, 32, 38, 44, 47, 49, 4, 36, 46, 14, 5, 31, 6, 43, 59, 13, 24, 45, 22, 33, 56, 34, 39, 48, 26, 54, 28
38, 29, 21, 61, 58, 19, 17, 60, 57, 48, 11, 26, 28, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63, 15, 8, 41, 56, 16, 9, 35, 18, 49, 65, 34, 7, 23, 3, 62, 37, 39, 51, 2, 22, 45, 12, 42, 10, 66, 43, 52, 64, 53, 30, 59, 13, 55, 31, 24, 27, 46, 14, 5, 25, 20, 1, 33
38, 29, 21, 61, 58, 19, 17, 60, 57, 48, 11, 26, 28, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63, 62, 3, 23, 7, 34, 65, 49, 18, 35, 9, 16, 56, 41, 8, 15, 37, 39, 2, 51, 22, 45, 12, 42, 10, 66, 43, 52, 64, 53, 30, 59, 13, 55, 31, 5, 14, 46, 27, 24, 25, 20, 1, 33
13, 42, 29, 38, 44, 10, 3, 45, 20, 43, 61, 34, 15, 9, 35, 37, 24, 22, 47, 18, 58, 27, 64, 25, 41, 60, 8, 17, 23, 2, 39, 51, 66, 4, 48, 65, 32, 6, 16, 50, 59, 36, 5, 46, 12, 14, 21, 28, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
23, 3, 43, 54, 34, 15, 8, 40, 53, 10, 30, 9, 37, 60, 49, 42, 51, 6, 7, 32, 56, 41, 11, 17, 61, 58, 2, 47, 1, 33, 22, 36, 65, 5, 31, 28, 26, 16, 46, 4, 52, 18, 35, 66, 57, 12, 45, 55, 13, 59, 24, 50, 39, 27, 48, 20, 25, 62, 64, 63, 19, 21, 29, 38, 44, 14
35, 18, 49, 65, 34, 7, 23, 3, 62, 25, 20, 1, 33, 22, 56, 41, 8, 15, 63, 52, 45, 12, 42, 10, 28, 26, 11, 48, 57, 60, 17, 2, 51, 39, 37, 9, 16, 4, 40, 6, 32, 54, 50, 47, 36, 44, 38, 29, 21, 61, 58, 19, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 53, 43, 66, 64
24, 31, 37, 5, 3, 29, 19, 47, 66, 4, 38, 44, 62, 30, 6, 46, 61, 43, 10, 16, 50, 59, 13, 39, 36, 18, 35, 9, 34, 15, 65, 32, 27, 58, 63, 55, 60, 8, 17, 11, 48, 2, 51, 42, 28, 21, 12, 14, 64, 25, 45, 20, 23, 7, 52, 1, 54, 40, 33, 22, 41, 56, 49, 53, 57, 26
29, 3, 5, 37, 17, 8, 60, 55, 63, 58, 27, 32, 65, 15, 34, 13, 59, 50, 16, 39, 10, 43, 61, 31, 24, 36, 18, 35, 9, 19, 47, 66, 4, 38, 44, 62, 30, 6, 46, 11, 48, 2, 51, 42, 28, 21, 12, 14, 64, 25, 45, 20, 23, 22, 33, 40, 54, 1, 52, 7, 41, 56, 49, 53, 57, 26
43, 51, 2, 39, 10, 5, 52, 38, 29, 42, 13, 59, 50, 66, 61, 30, 6, 46, 62, 7, 9, 16, 8, 21, 18, 35, 65, 32, 54, 37, 60, 41, 56, 49, 53, 40, 63, 17, 23, 44, 64, 25, 4, 19, 11, 48, 12, 14, 20, 45, 58, 27, 1, 33, 22, 24, 3, 47, 36, 15, 34, 31, 28, 55, 57, 26
6, 30, 4, 25, 64, 44, 46, 12, 14, 5, 37, 54, 59, 15, 36, 47, 3, 24, 22, 33, 1, 52, 38, 29, 42, 13, 66, 61, 23, 17, 63, 10, 40, 53, 49, 56, 41, 60, 8, 21, 18, 35, 65, 32, 11, 48, 20, 45, 58, 27, 16, 9, 2, 39, 51, 43, 19, 62, 7, 50, 34, 31, 28, 55, 57, 26
17, 51, 11, 42, 4, 49, 33, 25, 3, 41, 9, 16, 27, 64, 26, 13, 2, 62, 30, 6, 31, 5, 10, 15, 37, 60, 57, 53, 36, 46, 14, 45, 18, 48, 8, 1, 52, 50, 47, 44, 38, 29, 21, 20, 59, 56, 34, 55, 65, 58, 61, 32, 43, 66, 19, 63, 35, 39, 23, 7, 12, 22, 24, 40, 54, 28
51, 45, 22, 33, 1, 20, 41, 56, 16, 66, 43, 15, 12, 65, 49, 18, 53, 30, 59, 13, 55, 31, 5, 14, 46, 27, 24, 52, 38, 29, 17, 60, 57, 48, 11, 26, 28, 3, 23, 7, 62, 25, 21, 61, 58, 19, 10, 42, 34, 35, 9, 8, 2, 64, 39, 37, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63
6, 30, 62, 10, 15, 37, 38, 29, 21, 20, 59, 56, 34, 39, 24, 52, 1, 8, 48, 14, 46, 36, 53, 35, 63, 19, 66, 43, 12, 31, 5, 49, 4, 45, 23, 7, 18, 40, 9, 16, 33, 22, 42, 13, 2, 26, 64, 27, 55, 65, 58, 61, 32, 57, 60, 25, 3, 41, 11, 50, 47, 44, 17, 51, 54, 28
9, 35, 34, 15, 43, 61, 45, 20, 10, 3, 44, 38, 29, 42, 13, 37, 24, 22, 47, 18, 58, 27, 64, 25, 41, 60, 8, 17, 23, 39, 51, 2, 66, 4, 48, 65, 32, 16, 50, 59, 36, 5, 28, 21, 14, 12, 46, 6, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
10, 15, 37, 50, 47, 44, 38, 29, 21, 20, 5, 31, 6, 30, 62, 17, 51, 11, 42, 40, 59, 56, 34, 55, 65, 58, 61, 32, 24, 22, 12, 7, 23, 39, 35, 63, 19, 66, 43, 52, 33, 49, 4, 3, 41, 9, 16, 27, 64, 26, 13, 2, 1, 8, 48, 18, 45, 14, 46, 36, 53, 57, 60, 25, 54, 28
13, 59, 7, 43, 29, 21, 31, 5, 22, 15, 8, 40, 9, 55, 45, 44, 64, 63, 19, 17, 41, 33, 1, 2, 47, 58, 61, 53, 36, 38, 66, 57, 12, 62, 25, 28, 26, 11, 30, 27, 46, 56, 32, 35, 18, 52, 16, 37, 60, 54, 48, 20, 4, 34, 23, 3, 6, 65, 10, 24, 50, 39, 51, 42, 49, 14
9, 45, 20, 48, 11, 19, 62, 7, 29, 16, 44, 64, 23, 17, 63, 40, 53, 49, 56, 41, 60, 37, 54, 32, 65, 35, 18, 21, 8, 38, 52, 58, 27, 10, 39, 51, 2, 5, 14, 42, 13, 59, 50, 66, 61, 25, 4, 30, 6, 46, 12, 43, 1, 33, 22, 24, 3, 47, 36, 15, 34, 31, 28, 55, 57, 26
21, 44, 42, 13, 24, 22, 12, 7, 23, 39, 60, 25, 33, 49, 4, 3, 41, 34, 56, 59, 20, 29, 38, 45, 14, 46, 36, 53, 1, 52, 43, 66, 19, 63, 64, 27, 55, 65, 58, 61, 32, 16, 9, 35, 47, 50, 11, 51, 17, 62, 30, 6, 31, 5, 10, 15, 37, 40, 2, 26, 57, 8, 48, 18, 54, 28
25, 64, 27, 58, 18, 47, 22, 24, 37, 13, 42, 29, 38, 44, 10, 3, 45, 6, 46, 12, 14, 21, 28, 5, 36, 41, 60, 8, 17, 23, 39, 2, 51, 66, 4, 48, 59, 50, 16, 32, 65, 35, 9, 15, 34, 61, 43, 20, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
43, 39, 51, 42, 49, 60, 45, 50, 19, 17, 52, 18, 35, 32, 9, 3, 6, 30, 28, 31, 5, 65, 10, 53, 36, 22, 33, 1, 47, 2, 58, 61, 21, 55, 13, 59, 24, 26, 11, 27, 46, 16, 37, 56, 41, 54, 48, 20, 25, 62, 38, 29, 4, 34, 64, 23, 7, 66, 57, 12, 40, 8, 15, 63, 44, 14
38, 32, 22, 62, 30, 57, 60, 25, 33, 49, 4, 3, 41, 11, 50, 37, 6, 31, 5, 14, 46, 36, 48, 39, 34, 56, 59, 20, 21, 29, 66, 19, 40, 53, 17, 51, 64, 16, 44, 47, 61, 58, 65, 63, 35, 23, 7, 12, 18, 45, 24, 13, 42, 2, 26, 55, 27, 10, 15, 8, 1, 52, 43, 9, 54, 28
21, 62, 30, 6, 10, 5, 46, 36, 53, 57, 60, 25, 34, 56, 59, 20, 55, 65, 58, 61, 32, 64, 27, 31, 41, 29, 38, 44, 47, 50, 37, 15, 16, 9, 26, 2, 13, 42, 11, 51, 17, 3, 4, 49, 33, 40, 14, 45, 18, 48, 8, 1, 52, 43, 66, 19, 63, 35, 39, 23, 7, 12, 22, 24, 54, 28
43, 56, 2, 47, 58, 61, 21, 29, 38, 62, 25, 20, 48, 54, 45, 50, 49, 60, 37, 16, 46, 27, 11, 26, 24, 59, 13, 55, 23, 7, 66, 57, 12, 40, 8, 15, 63, 18, 35, 34, 19, 17, 41, 39, 51, 42, 64, 1, 33, 22, 36, 53, 10, 65, 5, 31, 28, 3, 6, 30, 9, 32, 4, 52, 44, 14
9, 30, 10, 53, 40, 8, 15, 34, 19, 43, 3, 23, 37, 60, 49, 42, 51, 6, 7, 17, 41, 56, 32, 4, 52, 18, 35, 66, 57, 12, 63, 64, 62, 25, 20, 48, 54, 16, 46, 27, 5, 31, 28, 26, 11, 65, 36, 22, 33, 1, 47, 2, 58, 61, 45, 55, 13, 59, 24, 50, 39, 21, 29, 38, 44, 14
30, 17, 60, 5, 31, 57, 48, 11, 26, 28, 62, 25, 20, 1, 33, 22, 45, 12, 42, 10, 2, 51, 39, 37, 7, 34, 65, 49, 18, 35, 53, 64, 43, 23, 3, 9, 16, 56, 41, 8, 15, 63, 52, 66, 47, 36, 44, 38, 29, 21, 61, 58, 4, 40, 6, 32, 54, 50, 19, 24, 27, 46, 14, 59, 13, 55
3, 16, 13, 22, 33, 49, 14, 5, 31, 4, 23, 44, 38, 24, 45, 18, 48, 25, 60, 41, 11, 21, 20, 59, 56, 34, 39, 9, 12, 55, 27, 37, 1, 52, 43, 66, 63, 35, 32, 29, 64, 26, 2, 19, 40, 17, 62, 30, 53, 10, 15, 7, 50, 51, 42, 65, 58, 61, 47, 8, 57, 36, 46, 6, 54, 28
2, 47, 58, 61, 21, 29, 38, 62, 25, 20, 48, 54, 45, 50, 49, 60, 37, 16, 46, 27, 11, 64, 42, 51, 39, 43, 56, 41, 17, 19, 34, 35, 18, 63, 15, 8, 40, 12, 57, 66, 7, 23, 55, 13, 59, 24, 26, 1, 33, 22, 36, 53, 10, 65, 5, 31, 28, 3, 6, 30, 9, 32, 4, 52, 44, 14
42, 51, 2, 45, 65, 54, 32, 6, 58, 50, 62, 3, 66, 47, 36, 44, 38, 29, 21, 61, 26, 11, 48, 57, 60, 49, 53, 30, 59, 13, 55, 31, 5, 14, 46, 27, 34, 7, 23, 64, 43, 17, 12, 28, 10, 18, 35, 9, 16, 56, 41, 8, 15, 63, 40, 4, 37, 39, 19, 52, 24, 22, 33, 1, 20, 25
22, 53, 15, 30, 64, 19, 29, 66, 41, 3, 4, 49, 33, 25, 60, 57, 6, 39, 34, 2, 13, 16, 12, 7, 23, 65, 55, 27, 10, 21, 32, 38, 44, 47, 61, 58, 20, 59, 56, 62, 17, 51, 42, 31, 63, 36, 46, 14, 45, 24, 50, 11, 5, 26, 18, 48, 40, 37, 8, 1, 52, 43, 9, 35, 54, 28
21, 64, 54, 60, 37, 16, 46, 27, 5, 31, 28, 26, 11, 48, 20, 25, 62, 49, 42, 51, 39, 61, 58, 2, 47, 1, 33, 22, 36, 53, 10, 30, 6, 7, 23, 3, 43, 9, 40, 50, 8, 15, 34, 19, 17, 41, 56, 32, 4, 52, 24, 59, 18, 35, 66, 57, 12, 63, 65, 13, 55, 45, 44, 38, 29, 14
38, 29, 21, 61, 58, 19, 17, 60, 57, 48, 11, 26, 28, 4, 40, 6, 32, 54, 50, 47, 36, 44, 63, 62, 3, 23, 7, 34, 65, 49, 18, 35, 9, 16, 56, 41, 8, 15, 37, 39, 2, 51, 22, 45, 12, 42, 10, 66, 43, 52, 64, 53, 30, 59, 13, 55, 31, 24, 27, 46, 14, 5, 25, 20, 1, 33
33, 22, 45, 12, 42, 10, 28, 35, 9, 16, 56, 41, 8, 15, 63, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 53, 64, 17, 60, 57, 48, 11, 26, 43, 66, 18, 49, 65, 34, 7, 23, 3, 62, 25, 20, 1, 52, 2, 51, 39, 37, 4, 40, 6, 32, 54, 50, 47, 36, 44, 38, 29, 21, 61, 58, 19
35, 63, 36, 46, 14, 5, 31, 64, 42, 51, 45, 18, 11, 50, 7, 12, 4, 48, 16, 37, 40, 23, 59, 56, 34, 39, 6, 13, 24, 65, 58, 61, 47, 44, 38, 30, 32, 41, 53, 15, 10, 3, 25, 60, 57, 22, 33, 49, 66, 62, 17, 19, 2, 26, 9, 43, 52, 1, 8, 20, 21, 29, 27, 55, 54, 28
9, 23, 37, 60, 49, 42, 51, 6, 7, 43, 3, 30, 10, 53, 40, 8, 15, 34, 54, 48, 20, 25, 62, 64, 63, 19, 17, 41, 56, 32, 4, 52, 18, 35, 66, 57, 12, 16, 46, 27, 5, 31, 28, 26, 11, 65, 36, 22, 33, 1, 47, 2, 58, 61, 45, 55, 13, 59, 24, 50, 39, 21, 29, 38, 44, 14
9, 15, 34, 61, 43, 3, 45, 20, 10, 35, 44, 38, 29, 42, 13, 37, 24, 22, 47, 18, 58, 27, 64, 25, 41, 60, 8, 17, 23, 2, 39, 51, 66, 4, 48, 65, 32, 16, 50, 59, 36, 5, 28, 21, 14, 12, 46, 6, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
34, 56, 59, 20, 21, 4, 42, 11, 51, 49, 33, 40, 3, 41, 9, 16, 27, 64, 26, 2, 13, 62, 30, 6, 31, 5, 10, 15, 37, 50, 47, 44, 38, 29, 55, 65, 58, 61, 32, 24, 22, 12, 7, 23, 39, 35, 63, 19, 66, 43, 52, 17, 1, 8, 48, 18, 45, 14, 46, 36, 53, 57, 60, 25, 54, 28
40, 54, 16, 25, 64, 59, 13, 39, 2, 51, 42, 41, 60, 8, 17, 18, 36, 24, 29, 20, 35, 9, 45, 66, 4, 48, 11, 3, 47, 38, 44, 62, 30, 37, 22, 6, 46, 12, 14, 5, 33, 56, 49, 53, 28, 21, 34, 15, 65, 32, 19, 55, 63, 58, 1, 52, 7, 23, 27, 50, 10, 43, 61, 31, 57, 26
3, 44, 17, 6, 56, 43, 9, 32, 4, 7, 23, 55, 13, 59, 24, 50, 29, 19, 34, 15, 35, 65, 11, 26, 28, 31, 5, 27, 46, 38, 62, 25, 20, 48, 54, 45, 66, 57, 12, 63, 64, 41, 36, 53, 10, 30, 16, 37, 60, 49, 42, 51, 39, 40, 52, 18, 8, 22, 33, 1, 47, 2, 58, 61, 21, 14
9, 23, 37, 60, 49, 42, 51, 6, 7, 43, 3, 30, 10, 53, 40, 8, 15, 34, 19, 17, 41, 56, 32, 4, 52, 18, 35, 66, 57, 12, 63, 64, 62, 25, 20, 48, 54, 16, 46, 27, 5, 31, 28, 26, 11, 65, 36, 22, 33, 1, 47, 2, 58, 61, 45, 55, 13, 59, 24, 50, 39, 21, 29, 38, 44, 14
10, 62, 19, 11, 39, 48, 20, 45, 9, 16, 27, 58, 52, 38, 29, 7, 4, 25, 64, 44, 30, 6, 46, 12, 14, 5, 37, 54, 32, 65, 35, 18, 21, 63, 40, 53, 49, 56, 41, 51, 2, 60, 8, 17, 23, 61, 66, 50, 59, 13, 42, 43, 1, 33, 22, 24, 3, 47, 36, 15, 34, 31, 28, 55, 57, 26
16, 46, 27, 5, 31, 28, 26, 11, 65, 54, 34, 50, 53, 10, 19, 17, 37, 41, 56, 32, 4, 52, 18, 35, 66, 57, 12, 63, 64, 62, 25, 20, 48, 55, 13, 59, 24, 60, 49, 42, 51, 39, 45, 44, 38, 29, 21, 61, 58, 2, 47, 1, 33, 36, 22, 30, 6, 7, 23, 3, 43, 9, 40, 8, 15, 14
9, 35, 28, 10, 42, 12, 45, 22, 33, 16, 56, 41, 8, 15, 63, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 53, 64, 17, 60, 57, 48, 11, 26, 43, 66, 18, 49, 65, 34, 7, 23, 3, 62, 25, 20, 1, 52, 51, 2, 39, 37, 4, 40, 6, 32, 54, 50, 47, 36, 44, 38, 29, 21, 61, 58, 19
20, 22, 24, 36, 18, 17, 8, 60, 41, 42, 51, 2, 39, 13, 59, 64, 25, 16, 54, 40, 35, 9, 45, 66, 4, 48, 11, 3, 47, 38, 44, 62, 30, 37, 29, 5, 14, 12, 46, 6, 33, 56, 49, 53, 28, 21, 34, 15, 65, 32, 19, 55, 63, 58, 1, 52, 7, 23, 27, 50, 10, 43, 61, 31, 57, 26
17, 51, 11, 42, 25, 33, 49, 4, 3, 41, 9, 16, 27, 64, 26, 13, 2, 62, 30, 37, 15, 10, 5, 31, 6, 60, 57, 53, 36, 46, 14, 45, 18, 48, 8, 1, 52, 50, 47, 44, 38, 29, 21, 20, 59, 56, 34, 55, 65, 58, 61, 32, 43, 66, 19, 63, 35, 39, 23, 7, 12, 22, 24, 40, 54, 28
14, 12, 46, 5, 36, 59, 50, 16, 25, 64, 15, 24, 37, 6, 21, 28, 44, 38, 29, 42, 13, 32, 65, 45, 20, 41, 60, 8, 17, 23, 39, 51, 2, 66, 4, 48, 9, 35, 22, 47, 18, 58, 27, 10, 61, 43, 3, 34, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
6, 37, 24, 25, 64, 3, 5, 36, 59, 50, 16, 46, 12, 14, 21, 28, 44, 38, 29, 42, 13, 32, 65, 45, 20, 41, 60, 8, 17, 23, 39, 51, 2, 66, 4, 48, 9, 35, 22, 47, 18, 58, 27, 10, 61, 43, 15, 34, 11, 19, 55, 33, 1, 52, 7, 63, 40, 53, 49, 56, 54, 31, 62, 30, 57, 26
6, 40, 51, 39, 37, 4, 32, 54, 50, 47, 36, 44, 63, 15, 8, 41, 56, 16, 9, 35, 18, 49, 65, 34, 7, 23, 3, 62, 25, 20, 1, 33, 22, 45, 12, 42, 10, 28, 26, 38, 29, 21, 61, 58, 19, 17, 60, 57, 48, 11, 52, 2, 24, 27, 46, 14, 5, 31, 55, 13, 59, 30, 53, 43, 66, 64
32, 65, 15, 34, 9, 35, 18, 36, 24, 31, 8, 60, 3, 29, 19, 47, 66, 4, 38, 44, 62, 30, 6, 46, 61, 43, 10, 16, 50, 59, 13, 39, 27, 58, 63, 55, 5, 37, 17, 11, 48, 2, 51, 42, 28, 21, 12, 14, 64, 25, 45, 20, 23, 7, 52, 1, 54, 40, 33, 22, 41, 56, 49, 53, 57, 26
38, 44, 47, 50, 37, 15, 10, 5, 40, 33, 49, 4, 3, 41, 34, 56, 59, 20, 31, 6, 30, 62, 2, 13, 26, 9, 16, 32, 61, 58, 65, 55, 27, 64, 21, 42, 11, 51, 29, 24, 22, 12, 7, 23, 39, 35, 63, 19, 66, 43, 52, 17, 1, 8, 48, 18, 45, 14, 46, 36, 53, 57, 60, 25, 54, 28
5, 31, 28, 26, 11, 27, 46, 16, 44, 45, 41, 65, 54, 34, 50, 24, 59, 13, 55, 37, 60, 49, 42, 51, 39, 17, 19, 10, 53, 36, 22, 33, 1, 47, 2, 58, 61, 48, 21, 29, 38, 56, 32, 4, 52, 18, 35, 66, 57, 12, 63, 64, 62, 25, 20, 30, 6, 7, 23, 3, 43, 9, 40, 8, 15, 14
25, 60, 57, 30, 62, 22, 12, 7, 23, 48, 39, 34, 56, 59, 20, 21, 29, 66, 19, 40, 53, 17, 51, 64, 16, 33, 49, 4, 3, 41, 11, 50, 37, 6, 31, 5, 14, 46, 36, 35, 63, 65, 58, 61, 47, 44, 38, 32, 18, 45, 24, 13, 42, 2, 26, 55, 27, 10, 15, 8, 1, 52, 43, 9, 54, 28
