35, 44, 30, 51, 59, 21, 7, 5, 53, 40, 29, 54, 39, 4, 52, 37, 8, 58, 12, 23, 10, 6, 57, 49, 28, 62, 34, 48, 55, 67, 26, 70, 38, 66, 25, 47, 18, 45, 68, 15, 1, 63, 42, 3, 36, 65, 46, 50, 20, 64, 56, 60, 2, 27, 61, 17, 33, 13, 11, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
38, 51, 20, 64, 56, 60, 2, 27, 61, 21, 70, 7, 23, 12, 58, 8, 37, 52, 4, 39, 17, 62, 34, 48, 55, 67, 30, 44, 35, 47, 59, 9, 24, 43, 14, 16, 69, 32, 6, 50, 11, 13, 33, 53, 40, 25, 66, 45, 65, 46, 42, 57, 36, 18, 68, 15, 1, 63, 5, 29, 54, 3, 26, 10, 49, 28, 41, 22, 31, 19
8, 58, 12, 23, 10, 6, 38, 51, 37, 33, 13, 11, 50, 46, 65, 45, 68, 26, 70, 7, 66, 25, 40, 53, 42, 57, 36, 18, 5, 52, 29, 54, 39, 4, 63, 1, 59, 21, 28, 49, 3, 62, 34, 48, 55, 67, 30, 44, 35, 47, 15, 20, 64, 56, 60, 2, 27, 61, 17, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
10, 23, 12, 58, 66, 13, 57, 36, 18, 25, 26, 8, 28, 42, 3, 52, 7, 5, 29, 46, 39, 59, 43, 33, 40, 27, 2, 4, 63, 1, 15, 68, 67, 22, 6, 38, 51, 20, 64, 56, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 2, 4, 63, 1, 15, 23, 10, 26, 8, 3, 43, 60, 52, 7, 5, 29, 45, 25, 66, 13, 11, 50, 33, 40, 53, 62, 34, 55, 9, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 2, 15, 1, 63, 4, 23, 10, 26, 8, 3, 43, 60, 52, 7, 5, 29, 45, 25, 66, 13, 11, 50, 33, 40, 53, 62, 34, 55, 9, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
45, 65, 39, 4, 52, 37, 8, 58, 12, 23, 7, 70, 26, 66, 10, 6, 38, 51, 20, 64, 56, 60, 27, 2, 61, 62, 34, 48, 55, 67, 30, 44, 11, 13, 33, 17, 28, 49, 3, 21, 59, 54, 29, 46, 50, 47, 35, 25, 40, 53, 1, 63, 5, 42, 57, 36, 18, 68, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
35, 56, 64, 20, 57, 65, 45, 38, 32, 60, 44, 58, 52, 36, 68, 21, 70, 50, 69, 39, 6, 22, 67, 54, 48, 55, 24, 9, 2, 4, 43, 63, 1, 15, 23, 47, 41, 12, 40, 46, 61, 28, 59, 13, 26, 29, 11, 25, 66, 51, 7, 5, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
7, 23, 11, 13, 33, 65, 45, 70, 26, 66, 10, 6, 38, 51, 20, 64, 56, 60, 2, 27, 61, 62, 34, 48, 55, 67, 30, 44, 12, 58, 8, 37, 52, 4, 39, 17, 3, 49, 28, 21, 59, 54, 29, 46, 50, 47, 35, 25, 40, 53, 1, 63, 5, 42, 57, 36, 18, 68, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
25, 12, 52, 28, 42, 3, 8, 58, 66, 13, 57, 36, 18, 23, 10, 26, 29, 5, 40, 33, 43, 59, 39, 46, 7, 27, 2, 4, 63, 1, 15, 68, 67, 22, 6, 38, 51, 20, 64, 56, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
5, 7, 66, 38, 2, 29, 41, 36, 57, 42, 3, 49, 14, 56, 64, 24, 58, 12, 27, 52, 63, 1, 15, 68, 59, 9, 39, 50, 43, 33, 61, 62, 34, 55, 23, 10, 26, 8, 4, 6, 22, 67, 30, 28, 60, 44, 35, 47, 45, 65, 46, 18, 70, 21, 48, 54, 17, 37, 53, 40, 25, 32, 69, 16, 20, 51, 13, 11, 31, 19
15, 1, 63, 43, 4, 2, 48, 55, 38, 42, 57, 51, 66, 25, 9, 60, 3, 65, 45, 12, 23, 58, 44, 39, 69, 50, 70, 13, 26, 29, 11, 5, 59, 28, 41, 47, 35, 56, 64, 32, 24, 61, 46, 40, 52, 36, 68, 21, 54, 67, 22, 6, 37, 8, 17, 34, 62, 49, 10, 19, 7, 20, 31, 27, 53, 18, 14, 30, 16, 33
50, 11, 13, 66, 25, 3, 43, 33, 40, 53, 62, 34, 55, 9, 8, 26, 10, 23, 4, 63, 1, 15, 2, 45, 29, 5, 7, 52, 60, 32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
6, 22, 67, 30, 9, 49, 38, 21, 68, 20, 51, 53, 18, 69, 23, 12, 40, 35, 70, 16, 42, 57, 54, 48, 55, 34, 62, 2, 4, 27, 31, 43, 63, 33, 25, 66, 52, 37, 8, 17, 61, 24, 19, 7, 13, 26, 29, 11, 5, 3, 50, 36, 64, 56, 14, 10, 46, 65, 45, 59, 28, 41, 47, 1, 15, 60, 32, 39, 44, 58
37, 8, 58, 12, 23, 7, 70, 26, 66, 10, 6, 38, 51, 20, 64, 56, 60, 27, 2, 61, 62, 34, 48, 55, 67, 30, 44, 11, 13, 33, 65, 45, 47, 35, 25, 40, 53, 52, 4, 39, 17, 28, 49, 3, 21, 59, 54, 29, 46, 50, 1, 63, 5, 42, 57, 36, 18, 68, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
50, 11, 13, 66, 25, 9, 55, 34, 62, 53, 40, 33, 43, 3, 8, 26, 10, 23, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 2, 4, 63, 1, 15, 68, 67, 22, 6, 35, 17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
20, 51, 53, 18, 69, 23, 12, 40, 46, 65, 45, 59, 28, 41, 47, 34, 62, 2, 4, 27, 68, 21, 38, 6, 22, 67, 30, 31, 43, 63, 9, 49, 3, 50, 36, 33, 25, 66, 13, 26, 29, 11, 5, 7, 19, 10, 14, 56, 64, 52, 37, 8, 17, 61, 24, 35, 70, 16, 42, 57, 54, 48, 55, 1, 15, 60, 32, 39, 44, 58
43, 33, 8, 26, 10, 23, 57, 21, 48, 39, 59, 28, 30, 70, 41, 2, 17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 25, 66, 27, 4, 63, 1, 15, 68, 67, 22, 6, 35, 50, 11, 13, 3, 40, 53, 62, 34, 55, 9, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
6, 10, 23, 12, 58, 8, 38, 51, 37, 33, 13, 11, 50, 46, 65, 45, 68, 26, 70, 7, 66, 25, 40, 53, 42, 57, 36, 18, 5, 52, 4, 39, 54, 29, 63, 1, 59, 21, 28, 49, 3, 62, 34, 48, 55, 67, 30, 44, 35, 47, 15, 20, 64, 56, 60, 2, 27, 61, 17, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
40, 3, 43, 33, 8, 26, 10, 23, 15, 1, 63, 4, 2, 45, 29, 5, 7, 52, 60, 32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 53, 62, 34, 55, 9, 25, 66, 13, 11, 50, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
3, 8, 23, 42, 28, 56, 64, 20, 51, 38, 6, 52, 7, 5, 29, 26, 10, 46, 39, 59, 43, 33, 40, 12, 58, 66, 13, 57, 36, 18, 25, 27, 2, 4, 63, 1, 15, 68, 67, 22, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
33, 25, 66, 13, 26, 29, 11, 5, 7, 19, 10, 14, 56, 64, 52, 37, 8, 17, 61, 47, 41, 62, 2, 4, 27, 31, 43, 63, 28, 59, 45, 65, 46, 36, 50, 3, 49, 35, 70, 16, 42, 57, 54, 48, 55, 34, 40, 12, 23, 69, 18, 53, 51, 20, 68, 21, 38, 24, 9, 30, 67, 22, 6, 1, 15, 60, 32, 39, 44, 58
17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 25, 66, 13, 11, 50, 35, 6, 22, 67, 68, 15, 1, 63, 4, 2, 27, 41, 70, 30, 28, 59, 39, 48, 21, 57, 23, 10, 26, 8, 3, 43, 33, 40, 53, 62, 34, 55, 9, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
18, 62, 34, 55, 26, 46, 65, 45, 6, 7, 10, 19, 43, 31, 68, 69, 32, 5, 36, 47, 70, 37, 52, 50, 11, 13, 66, 38, 21, 33, 14, 29, 22, 67, 57, 49, 23, 56, 64, 20, 4, 8, 25, 63, 40, 12, 16, 41, 27, 2, 28, 59, 39, 61, 17, 53, 51, 42, 35, 44, 3, 48, 54, 1, 15, 60, 58, 30, 9, 24
35, 58, 44, 59, 13, 26, 52, 36, 68, 21, 70, 50, 69, 39, 55, 48, 54, 67, 22, 6, 28, 41, 47, 5, 57, 65, 45, 38, 11, 23, 12, 40, 46, 61, 29, 56, 64, 20, 7, 51, 66, 25, 32, 60, 15, 1, 63, 43, 24, 9, 2, 4, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
29, 54, 39, 5, 53, 40, 25, 66, 18, 36, 57, 42, 63, 1, 15, 47, 45, 65, 46, 50, 24, 9, 59, 21, 28, 49, 33, 17, 3, 68, 26, 70, 7, 13, 11, 43, 34, 48, 55, 4, 52, 37, 8, 58, 12, 23, 10, 6, 2, 27, 61, 62, 30, 44, 35, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 33, 43, 59, 39, 46, 29, 5, 7, 52, 3, 42, 6, 38, 51, 20, 64, 56, 28, 8, 26, 10, 23, 12, 58, 66, 13, 57, 36, 18, 25, 27, 2, 4, 63, 1, 15, 68, 67, 22, 9, 55, 34, 62, 53, 40, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
28, 30, 70, 41, 27, 2, 4, 63, 1, 15, 23, 10, 26, 8, 3, 43, 33, 40, 53, 62, 34, 55, 9, 25, 66, 13, 11, 50, 59, 39, 48, 21, 57, 68, 67, 22, 6, 35, 17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
29, 61, 46, 40, 12, 23, 11, 38, 45, 65, 57, 5, 47, 41, 28, 55, 48, 54, 67, 22, 6, 39, 69, 50, 70, 21, 68, 36, 52, 26, 13, 59, 44, 58, 35, 56, 64, 20, 7, 51, 66, 25, 32, 60, 15, 1, 63, 43, 24, 9, 4, 2, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
7, 46, 39, 59, 43, 33, 40, 5, 29, 26, 10, 23, 18, 36, 57, 13, 66, 58, 8, 28, 42, 3, 52, 12, 25, 27, 2, 4, 63, 1, 15, 68, 67, 22, 56, 64, 20, 51, 38, 6, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
38, 42, 3, 51, 66, 25, 9, 2, 4, 43, 63, 1, 15, 60, 45, 65, 57, 12, 23, 58, 44, 39, 69, 50, 70, 32, 64, 56, 35, 47, 41, 28, 59, 21, 68, 36, 52, 40, 55, 48, 46, 61, 24, 13, 26, 29, 11, 5, 54, 67, 22, 6, 37, 8, 17, 34, 62, 49, 10, 19, 7, 20, 31, 27, 53, 18, 14, 30, 16, 33
4, 39, 65, 45, 52, 37, 8, 58, 12, 23, 7, 70, 26, 66, 10, 6, 38, 51, 20, 64, 56, 60, 27, 2, 61, 62, 34, 48, 55, 67, 30, 44, 11, 13, 33, 17, 28, 49, 59, 21, 3, 54, 29, 46, 50, 47, 35, 25, 40, 53, 1, 63, 5, 42, 57, 36, 18, 68, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
52, 36, 68, 21, 70, 50, 69, 39, 55, 48, 54, 67, 22, 6, 28, 41, 47, 5, 57, 65, 45, 38, 11, 23, 12, 40, 46, 61, 29, 26, 13, 59, 44, 58, 35, 56, 64, 20, 7, 51, 66, 25, 32, 60, 15, 1, 63, 43, 24, 9, 4, 2, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
28, 42, 3, 8, 26, 10, 23, 12, 58, 43, 59, 39, 13, 38, 6, 22, 67, 68, 15, 1, 63, 4, 2, 27, 41, 70, 21, 48, 66, 25, 40, 51, 20, 53, 62, 34, 55, 9, 57, 36, 18, 46, 50, 49, 14, 56, 64, 33, 54, 17, 11, 30, 65, 45, 29, 5, 7, 52, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
25, 66, 38, 70, 26, 47, 35, 44, 30, 62, 28, 49, 57, 6, 10, 23, 12, 58, 8, 37, 52, 29, 54, 39, 4, 40, 53, 5, 7, 21, 59, 51, 34, 48, 55, 67, 18, 45, 68, 15, 1, 63, 42, 3, 36, 65, 46, 50, 20, 64, 56, 60, 2, 27, 61, 17, 33, 13, 11, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
36, 68, 21, 59, 28, 41, 47, 35, 56, 64, 32, 70, 50, 69, 39, 44, 58, 23, 12, 57, 65, 45, 60, 15, 1, 63, 43, 4, 2, 9, 25, 66, 51, 3, 42, 38, 52, 40, 55, 48, 46, 61, 24, 5, 11, 29, 26, 13, 54, 67, 22, 6, 37, 8, 17, 34, 62, 49, 10, 19, 7, 20, 31, 27, 53, 18, 14, 30, 16, 33
45, 65, 46, 50, 11, 13, 33, 17, 28, 49, 3, 21, 59, 9, 24, 43, 34, 48, 55, 6, 10, 66, 26, 70, 7, 23, 12, 58, 8, 37, 52, 4, 39, 54, 29, 5, 63, 1, 15, 68, 18, 36, 57, 42, 53, 47, 35, 44, 30, 62, 61, 27, 2, 40, 25, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
12, 23, 8, 38, 6, 22, 67, 68, 45, 36, 26, 10, 58, 62, 53, 40, 25, 59, 28, 30, 11, 50, 35, 47, 51, 9, 55, 34, 43, 33, 17, 54, 65, 42, 3, 49, 57, 13, 66, 29, 5, 7, 52, 27, 2, 4, 63, 1, 15, 14, 44, 18, 46, 39, 48, 21, 70, 41, 24, 61, 37, 20, 64, 56, 60, 32, 69, 16, 31, 19
38, 42, 57, 51, 66, 25, 2, 9, 4, 43, 63, 1, 15, 60, 45, 65, 3, 12, 23, 58, 44, 39, 69, 50, 70, 32, 64, 56, 35, 47, 41, 28, 59, 21, 68, 36, 52, 40, 55, 48, 46, 61, 24, 13, 26, 29, 11, 5, 54, 67, 22, 6, 37, 8, 17, 34, 62, 49, 10, 19, 7, 20, 31, 27, 53, 18, 14, 30, 16, 33
8, 58, 66, 13, 57, 36, 18, 25, 3, 42, 28, 52, 12, 23, 10, 26, 29, 5, 7, 46, 39, 59, 43, 33, 40, 27, 2, 4, 63, 1, 15, 68, 67, 22, 56, 64, 20, 51, 38, 6, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
35, 56, 64, 20, 57, 65, 45, 38, 32, 60, 44, 58, 52, 36, 68, 21, 70, 50, 69, 39, 55, 48, 54, 67, 22, 6, 2, 4, 9, 24, 43, 63, 1, 15, 23, 47, 41, 12, 40, 46, 61, 28, 59, 13, 26, 29, 11, 5, 7, 51, 66, 25, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
40, 33, 43, 3, 8, 26, 10, 23, 15, 1, 63, 4, 2, 45, 29, 5, 7, 52, 60, 32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 53, 62, 34, 55, 9, 25, 66, 13, 11, 50, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
36, 13, 11, 39, 22, 67, 48, 10, 26, 8, 37, 14, 18, 46, 65, 4, 2, 27, 61, 47, 28, 59, 12, 6, 54, 17, 33, 43, 63, 1, 15, 51, 38, 24, 9, 30, 57, 42, 3, 49, 52, 41, 29, 66, 5, 7, 19, 23, 21, 70, 58, 20, 64, 56, 62, 53, 40, 25, 55, 34, 35, 44, 50, 68, 31, 45, 16, 69, 32, 60
8, 58, 66, 13, 57, 36, 18, 25, 28, 42, 3, 52, 12, 23, 10, 26, 29, 5, 7, 46, 39, 59, 43, 33, 40, 27, 2, 4, 63, 1, 15, 68, 67, 22, 56, 64, 20, 51, 38, 6, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
46, 65, 45, 59, 28, 41, 47, 69, 18, 53, 51, 20, 68, 21, 38, 6, 22, 67, 30, 56, 64, 52, 37, 8, 17, 61, 24, 9, 54, 57, 42, 16, 49, 70, 50, 3, 14, 10, 19, 66, 13, 26, 29, 11, 5, 7, 40, 12, 23, 58, 44, 39, 32, 60, 15, 1, 63, 43, 31, 27, 4, 2, 62, 34, 55, 48, 25, 33, 36, 35
32, 69, 16, 44, 54, 17, 35, 6, 22, 67, 68, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 2, 4, 63, 1, 15, 23, 10, 26, 8, 33, 43, 60, 52, 7, 5, 29, 45, 25, 66, 13, 11, 50, 3, 40, 53, 62, 34, 55, 9, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
38, 51, 20, 64, 56, 60, 2, 27, 61, 24, 9, 59, 47, 35, 44, 30, 67, 55, 48, 34, 62, 32, 69, 16, 17, 39, 4, 52, 37, 8, 58, 12, 23, 7, 70, 21, 43, 14, 6, 50, 11, 13, 33, 53, 40, 25, 66, 45, 65, 46, 42, 57, 36, 18, 68, 15, 1, 63, 5, 29, 54, 3, 26, 10, 49, 28, 41, 22, 31, 19
29, 54, 39, 66, 15, 47, 45, 65, 46, 50, 24, 9, 59, 21, 28, 49, 33, 17, 3, 1, 63, 42, 57, 36, 18, 5, 53, 40, 25, 68, 26, 70, 7, 13, 11, 43, 34, 48, 55, 4, 52, 37, 8, 58, 12, 23, 10, 6, 27, 2, 61, 62, 30, 44, 35, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
38, 51, 20, 64, 56, 60, 2, 27, 61, 21, 70, 7, 23, 12, 58, 8, 37, 52, 4, 39, 17, 62, 34, 48, 55, 67, 30, 44, 35, 47, 59, 9, 24, 43, 14, 16, 69, 32, 6, 50, 11, 13, 33, 53, 40, 25, 66, 45, 65, 46, 42, 57, 36, 18, 68, 15, 1, 63, 5, 29, 54, 10, 26, 28, 49, 3, 41, 22, 31, 19
4, 9, 25, 2, 43, 63, 1, 15, 60, 32, 24, 61, 46, 40, 12, 23, 64, 56, 35, 58, 44, 59, 13, 26, 29, 66, 51, 7, 20, 11, 38, 45, 65, 57, 5, 47, 41, 28, 6, 22, 67, 54, 48, 55, 39, 69, 50, 70, 21, 68, 36, 52, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
23, 42, 28, 52, 7, 5, 29, 26, 10, 58, 66, 13, 57, 36, 18, 46, 39, 59, 43, 33, 40, 12, 25, 8, 3, 27, 2, 4, 63, 1, 15, 68, 67, 22, 6, 38, 51, 20, 64, 56, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
31, 9, 30, 67, 22, 6, 38, 33, 43, 63, 49, 3, 50, 36, 69, 23, 12, 40, 66, 13, 26, 29, 11, 5, 7, 19, 10, 16, 42, 57, 54, 27, 4, 2, 62, 34, 18, 53, 51, 20, 68, 21, 70, 35, 25, 14, 56, 64, 52, 37, 8, 17, 61, 24, 48, 55, 46, 65, 45, 59, 28, 41, 47, 1, 15, 60, 32, 39, 44, 58
15, 47, 45, 65, 46, 50, 24, 9, 59, 21, 28, 49, 33, 17, 3, 1, 63, 42, 57, 36, 18, 66, 25, 40, 53, 5, 39, 54, 29, 68, 26, 70, 7, 13, 11, 43, 34, 48, 55, 4, 52, 37, 8, 58, 12, 23, 10, 6, 2, 27, 61, 62, 30, 44, 35, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
36, 18, 40, 25, 11, 13, 33, 17, 51, 38, 6, 10, 7, 70, 26, 68, 29, 54, 39, 4, 52, 37, 8, 58, 12, 23, 1, 63, 5, 48, 55, 67, 30, 57, 49, 28, 3, 47, 35, 44, 34, 62, 61, 27, 2, 60, 56, 64, 20, 21, 59, 50, 46, 65, 45, 53, 42, 66, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
35, 58, 44, 59, 13, 26, 52, 36, 68, 21, 70, 50, 69, 39, 6, 22, 67, 54, 48, 55, 28, 41, 47, 5, 57, 65, 45, 38, 11, 23, 12, 40, 46, 61, 29, 56, 64, 20, 7, 51, 66, 25, 32, 60, 15, 1, 63, 43, 24, 9, 2, 4, 37, 8, 17, 34, 62, 42, 3, 49, 10, 19, 31, 27, 53, 18, 14, 30, 16, 33
29, 54, 39, 66, 15, 47, 45, 65, 46, 50, 24, 9, 59, 21, 28, 49, 33, 17, 3, 1, 63, 5, 18, 36, 57, 42, 53, 40, 25, 68, 26, 70, 7, 13, 11, 43, 34, 48, 55, 4, 52, 37, 8, 58, 12, 23, 10, 6, 2, 27, 61, 62, 30, 44, 35, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
28, 30, 70, 41, 27, 2, 15, 1, 63, 4, 23, 10, 26, 8, 33, 43, 3, 40, 53, 62, 34, 55, 9, 25, 66, 13, 11, 50, 59, 39, 48, 21, 57, 68, 67, 22, 6, 35, 17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
40, 33, 43, 3, 8, 26, 10, 23, 57, 21, 48, 39, 59, 28, 30, 70, 41, 27, 2, 4, 63, 1, 15, 68, 67, 22, 6, 35, 17, 54, 44, 16, 69, 32, 60, 52, 7, 5, 29, 45, 53, 62, 34, 55, 9, 25, 66, 13, 11, 50, 65, 42, 14, 49, 47, 51, 38, 36, 18, 46, 56, 64, 20, 37, 61, 24, 58, 12, 31, 19
53, 40, 25, 35, 47, 45, 65, 59, 21, 3, 49, 28, 17, 33, 13, 11, 44, 30, 67, 55, 48, 34, 62, 61, 2, 27, 60, 56, 64, 20, 51, 38, 6, 10, 66, 26, 70, 7, 23, 12, 58, 8, 37, 52, 4, 39, 54, 29, 46, 50, 1, 63, 5, 42, 57, 36, 18, 68, 15, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
3, 50, 36, 49, 63, 43, 33, 38, 6, 22, 67, 30, 9, 2, 4, 27, 31, 62, 34, 24, 61, 17, 8, 37, 52, 64, 56, 14, 25, 35, 70, 21, 68, 20, 51, 53, 69, 23, 12, 40, 66, 13, 26, 29, 11, 5, 7, 19, 10, 16, 42, 57, 54, 18, 48, 55, 46, 65, 45, 59, 28, 41, 47, 1, 15, 60, 32, 39, 44, 58
35, 44, 30, 51, 59, 21, 7, 66, 25, 40, 53, 5, 38, 70, 26, 67, 55, 48, 34, 62, 28, 49, 57, 6, 10, 23, 12, 58, 8, 37, 52, 29, 54, 39, 4, 47, 18, 45, 68, 15, 1, 63, 42, 3, 36, 65, 46, 50, 20, 64, 56, 60, 27, 2, 61, 17, 33, 13, 11, 9, 24, 43, 14, 16, 69, 32, 41, 22, 31, 19
47, 34, 62, 2, 4, 27, 68, 21, 38, 6, 22, 67, 30, 31, 43, 63, 9, 49, 3, 50, 36, 33, 25, 66, 13, 26, 29, 11, 5, 7, 55, 48, 54, 57, 42, 16, 70, 35, 10, 14, 56, 64, 52, 37, 8, 17, 61, 41, 28, 59, 45, 65, 46, 40, 12, 23, 69, 18, 53, 51, 20, 24, 19, 1, 15, 60, 32, 39, 44, 58
25, 12, 40, 33, 43, 59, 39, 46, 18, 36, 57, 13, 66, 58, 29, 5, 7, 52, 3, 42, 28, 8, 26, 10, 23, 27, 2, 4, 63, 1, 15, 68, 67, 22, 56, 64, 20, 51, 38, 6, 53, 62, 34, 55, 9, 50, 11, 30, 65, 45, 41, 70, 21, 48, 54, 17, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
29, 54, 39, 66, 15, 47, 45, 65, 46, 50, 24, 9, 59, 21, 28, 49, 3, 17, 33, 1, 63, 42, 57, 36, 18, 5, 53, 40, 25, 68, 26, 70, 7, 13, 11, 43, 34, 48, 55, 4, 52, 37, 8, 58, 12, 23, 10, 6, 2, 27, 61, 62, 30, 44, 35, 67, 38, 51, 20, 64, 56, 60, 32, 69, 16, 14, 41, 22, 31, 19
3, 50, 36, 49, 63, 43, 33, 38, 6, 22, 67, 30, 9, 4, 2, 27, 31, 62, 34, 24, 61, 17, 8, 37, 52, 64, 56, 14, 25, 35, 70, 21, 68, 20, 51, 53, 69, 23, 12, 40, 66, 13, 26, 29, 11, 5, 54, 57, 42, 16, 10, 19, 7, 18, 48, 55, 46, 65, 45, 59, 28, 41, 47, 1, 15, 60, 32, 39, 44, 58
51, 20, 64, 56, 22, 67, 68, 15, 1, 63, 4, 2, 27, 25, 18, 36, 57, 13, 66, 58, 29, 5, 7, 52, 3, 42, 26, 10, 23, 12, 46, 39, 59, 43, 33, 17, 54, 48, 21, 70, 41, 45, 65, 30, 11, 50, 9, 55, 34, 62, 53, 38, 6, 40, 8, 28, 14, 49, 24, 61, 37, 47, 35, 44, 60, 32, 69, 16, 31, 19
