25, 66, 51, 20, 64, 56, 14, 55, 48, 54, 57, 42, 3, 49, 68, 21, 4, 2, 9, 24, 61, 17, 8, 37, 52, 33, 32, 60, 15, 1, 63, 43, 10, 19, 7, 5, 11, 29, 26, 34, 62, 31, 27, 53, 18, 36, 35, 47, 41, 28, 59, 13, 50, 16, 30, 67, 22, 6, 38, 45, 65, 46, 40, 12, 23, 58, 44, 39
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 9, 7, 19, 49, 3, 42, 57, 8, 37, 28, 59, 39, 2, 4, 27, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
26, 9, 55, 18, 36, 2, 40, 23, 12, 32, 60, 24, 61, 17, 8, 37, 52, 50, 43, 29, 31, 27, 15, 1, 63, 4, 16, 34, 62, 53, 51, 67, 22, 6, 38, 21, 68, 58, 13, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 39, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 11, 50, 52, 55, 48, 54, 6, 38, 21, 68, 31, 24, 61, 29, 22, 67, 30, 9, 16, 57, 42, 3, 49, 19, 7, 5, 33, 26, 10, 14, 56, 64, 2, 27, 4, 39, 59, 28, 37, 8, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
37, 3, 42, 21, 68, 58, 13, 17, 61, 24, 9, 38, 39, 4, 27, 66, 16, 31, 29, 33, 10, 14, 5, 55, 18, 36, 2, 40, 23, 12, 32, 60, 15, 1, 63, 57, 26, 8, 6, 22, 67, 51, 53, 62, 34, 30, 43, 50, 52, 20, 64, 56, 19, 7, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 9, 37, 8, 64, 56, 14, 10, 26, 33, 5, 7, 19, 49, 3, 42, 57, 16, 28, 59, 39, 4, 27, 2, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
27, 55, 18, 36, 2, 40, 23, 12, 32, 60, 15, 1, 63, 57, 26, 9, 24, 61, 17, 13, 58, 68, 21, 42, 8, 37, 3, 4, 39, 38, 6, 30, 43, 50, 52, 29, 31, 22, 67, 51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
2, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 7, 19, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 24, 61, 27, 4, 49, 3, 42, 57, 16, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
27, 4, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 39, 58, 68, 21, 38, 6, 31, 29, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
27, 55, 18, 36, 2, 40, 23, 12, 32, 60, 15, 1, 63, 57, 26, 9, 24, 61, 17, 13, 58, 68, 21, 42, 8, 37, 3, 4, 39, 38, 6, 30, 43, 50, 52, 20, 64, 56, 19, 7, 5, 29, 31, 22, 67, 51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
30, 43, 50, 52, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 34, 62, 53, 51, 60, 15, 1, 63, 57, 13, 58, 68, 21, 42, 6, 38, 39, 4, 55, 18, 36, 2, 40, 23, 12, 32, 3, 37, 8, 17, 61, 24, 9, 26, 27, 67, 22, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
27, 15, 1, 63, 57, 13, 58, 68, 21, 42, 3, 37, 8, 17, 61, 24, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 4, 39, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 34, 62, 53, 51, 67, 22, 6, 38, 52, 50, 43, 30, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
29, 26, 13, 66, 19, 10, 14, 56, 64, 32, 39, 44, 58, 23, 12, 40, 46, 65, 45, 59, 28, 41, 47, 35, 36, 18, 53, 51, 20, 11, 5, 7, 60, 15, 1, 63, 43, 31, 27, 4, 2, 62, 34, 55, 48, 54, 57, 42, 16, 49, 3, 50, 52, 37, 8, 17, 61, 24, 9, 30, 67, 22, 6, 38, 21, 68, 25, 33
8, 37, 3, 42, 21, 68, 58, 13, 17, 61, 24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 27, 4, 39, 38, 6, 30, 43, 50, 52, 14, 10, 33, 25, 66, 16, 34, 62, 53, 51, 67, 22, 31, 29, 5, 7, 19, 56, 64, 20, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
57, 54, 48, 55, 34, 62, 31, 27, 61, 24, 9, 30, 67, 22, 6, 38, 21, 68, 2, 4, 43, 63, 1, 15, 60, 7, 5, 11, 20, 51, 53, 18, 36, 35, 47, 41, 28, 59, 45, 65, 46, 40, 12, 23, 58, 44, 39, 32, 64, 56, 14, 10, 19, 66, 13, 26, 29, 42, 16, 49, 3, 50, 52, 37, 8, 17, 25, 33
3, 30, 9, 42, 57, 13, 66, 25, 33, 55, 18, 36, 2, 40, 23, 12, 32, 60, 24, 61, 17, 8, 37, 52, 50, 43, 29, 31, 27, 4, 63, 1, 15, 10, 14, 5, 7, 19, 56, 64, 20, 39, 58, 68, 21, 38, 6, 22, 67, 51, 53, 62, 34, 16, 26, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
20, 39, 4, 27, 34, 62, 53, 51, 67, 22, 13, 58, 68, 21, 38, 63, 1, 15, 60, 32, 64, 56, 19, 55, 7, 5, 14, 10, 33, 25, 66, 16, 12, 23, 40, 2, 36, 18, 6, 31, 29, 26, 57, 42, 3, 30, 43, 50, 52, 37, 8, 17, 61, 24, 9, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
6, 38, 21, 68, 58, 39, 22, 67, 51, 53, 62, 34, 16, 15, 1, 63, 29, 31, 27, 4, 43, 50, 52, 37, 8, 17, 61, 24, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
3, 49, 16, 50, 52, 37, 8, 17, 53, 18, 36, 35, 47, 41, 28, 59, 42, 57, 54, 48, 55, 34, 62, 31, 27, 61, 24, 9, 30, 67, 22, 6, 38, 21, 68, 2, 4, 43, 63, 1, 15, 60, 32, 33, 25, 66, 51, 20, 64, 56, 14, 10, 19, 7, 13, 26, 29, 11, 5, 45, 65, 46, 40, 12, 23, 58, 44, 39
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 9, 7, 19, 49, 57, 42, 3, 8, 37, 28, 59, 39, 4, 2, 27, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
29, 31, 27, 4, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 39, 58, 68, 21, 38, 6, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
42, 21, 68, 58, 13, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 27, 4, 39, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 34, 62, 53, 51, 67, 22, 30, 43, 50, 3, 37, 8, 17, 61, 24, 9, 26, 52, 38, 6, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 39, 58, 68, 21, 38, 6, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 52, 50, 43, 30, 6, 38, 39, 4, 26, 9, 55, 18, 36, 2, 40, 23, 12, 32, 60, 24, 61, 17, 8, 37, 3, 42, 21, 68, 58, 13, 57, 63, 1, 15, 27, 67, 22, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 52, 50, 43, 30, 6, 38, 39, 4, 3, 37, 8, 42, 21, 68, 58, 13, 17, 61, 24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 27, 67, 22, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
42, 3, 37, 8, 17, 61, 24, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 4, 39, 38, 6, 30, 43, 50, 52, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 34, 62, 53, 51, 21, 68, 58, 13, 57, 63, 1, 15, 27, 67, 22, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 39, 58, 68, 21, 38, 6, 43, 50, 52, 37, 8, 17, 61, 24, 9, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 31, 29, 55, 18, 36, 2, 40, 23, 52, 50, 43, 12, 32, 60, 15, 1, 63, 57, 26, 9, 24, 61, 17, 13, 58, 68, 21, 42, 8, 37, 3, 30, 34, 62, 53, 51, 67, 22, 6, 38, 39, 4, 27, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 6, 38, 21, 68, 58, 39, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
3, 26, 33, 42, 57, 30, 9, 24, 61, 17, 58, 68, 21, 38, 8, 37, 52, 50, 43, 29, 31, 27, 4, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 25, 66, 13, 18, 55, 6, 22, 67, 51, 53, 62, 34, 16, 10, 14, 5, 7, 19, 56, 64, 20, 39, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
31, 29, 33, 10, 14, 5, 55, 18, 36, 2, 40, 23, 12, 32, 60, 15, 1, 63, 57, 26, 9, 24, 61, 17, 13, 58, 68, 21, 42, 8, 37, 16, 66, 27, 4, 39, 38, 3, 6, 22, 67, 51, 53, 62, 34, 30, 43, 50, 52, 20, 64, 56, 19, 7, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 29, 31, 22, 67, 51, 53, 62, 34, 61, 17, 13, 58, 68, 21, 42, 8, 37, 3, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 52, 50, 43, 30, 6, 38, 39, 4, 27, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 11, 50, 52, 55, 48, 54, 6, 38, 21, 68, 31, 24, 61, 27, 66, 13, 2, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 57, 42, 3, 49, 19, 7, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
39, 58, 68, 21, 38, 6, 22, 67, 51, 53, 62, 34, 16, 26, 9, 55, 18, 36, 2, 40, 23, 12, 32, 60, 24, 61, 17, 8, 37, 52, 50, 43, 29, 31, 27, 15, 1, 63, 4, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
21, 38, 8, 37, 52, 50, 43, 4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 36, 2, 68, 58, 17, 61, 24, 9, 30, 57, 42, 3, 26, 33, 25, 66, 13, 18, 55, 6, 22, 67, 51, 53, 62, 34, 16, 10, 14, 5, 7, 19, 56, 64, 20, 39, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
10, 14, 56, 64, 8, 37, 28, 59, 39, 2, 26, 33, 5, 7, 19, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 4, 27, 61, 24, 49, 3, 42, 57, 16, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 9, 7, 19, 49, 57, 42, 3, 27, 2, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 11, 50, 52, 55, 48, 54, 29, 31, 68, 21, 38, 6, 22, 67, 30, 9, 16, 3, 42, 57, 49, 24, 61, 27, 2, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 7, 19, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 9, 7, 19, 49, 57, 42, 3, 2, 27, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
10, 14, 56, 64, 8, 37, 28, 59, 2, 39, 26, 33, 5, 7, 19, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 4, 27, 61, 24, 49, 57, 42, 3, 16, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
27, 4, 39, 38, 6, 37, 3, 42, 21, 68, 58, 13, 57, 63, 1, 15, 60, 32, 12, 43, 30, 34, 62, 53, 51, 67, 22, 66, 16, 31, 29, 55, 18, 36, 2, 40, 23, 8, 17, 61, 24, 9, 26, 50, 52, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
41, 28, 59, 45, 65, 46, 40, 12, 23, 58, 44, 39, 32, 26, 13, 66, 60, 15, 1, 63, 43, 4, 2, 68, 21, 38, 6, 22, 67, 30, 9, 24, 61, 27, 31, 62, 34, 55, 48, 54, 57, 47, 35, 36, 18, 53, 51, 20, 64, 56, 14, 10, 19, 7, 5, 11, 29, 42, 16, 49, 3, 50, 52, 37, 8, 17, 25, 33
13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 11, 50, 52, 55, 48, 54, 6, 38, 21, 68, 31, 24, 61, 29, 22, 67, 30, 9, 7, 19, 49, 3, 42, 57, 16, 5, 33, 26, 10, 14, 56, 64, 2, 27, 4, 39, 59, 28, 37, 8, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
37, 8, 17, 61, 24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 43, 50, 52, 14, 10, 33, 25, 66, 16, 31, 29, 55, 18, 36, 2, 40, 23, 5, 7, 19, 56, 64, 20, 3, 42, 21, 68, 58, 13, 30, 34, 62, 53, 51, 67, 22, 6, 38, 39, 4, 27, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 11, 50, 52, 55, 48, 54, 6, 38, 21, 68, 31, 24, 61, 29, 22, 67, 30, 9, 7, 19, 49, 57, 42, 3, 2, 27, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
6, 38, 21, 68, 58, 39, 22, 67, 51, 53, 62, 34, 16, 15, 1, 63, 29, 31, 27, 4, 43, 50, 52, 37, 8, 17, 61, 24, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
5, 14, 10, 33, 29, 26, 9, 24, 61, 17, 8, 37, 3, 42, 21, 68, 58, 13, 57, 63, 1, 15, 60, 32, 12, 23, 40, 36, 2, 31, 16, 66, 27, 4, 39, 38, 18, 55, 6, 22, 67, 51, 53, 62, 34, 30, 43, 50, 52, 20, 64, 56, 19, 7, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
27, 15, 1, 63, 57, 13, 58, 68, 21, 42, 3, 37, 8, 17, 61, 24, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 4, 39, 38, 6, 30, 43, 50, 52, 29, 31, 22, 67, 51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
29, 31, 39, 58, 68, 21, 38, 6, 22, 67, 51, 53, 62, 34, 16, 55, 18, 36, 2, 40, 23, 12, 32, 60, 15, 1, 63, 4, 27, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
18, 55, 27, 4, 39, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 16, 34, 36, 2, 40, 23, 42, 21, 68, 58, 13, 57, 63, 1, 15, 60, 32, 12, 62, 53, 51, 67, 22, 30, 43, 50, 3, 37, 8, 17, 61, 24, 9, 26, 52, 38, 6, 31, 29, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
22, 67, 51, 53, 62, 34, 30, 43, 12, 32, 60, 15, 1, 63, 57, 13, 58, 68, 21, 42, 3, 37, 6, 38, 39, 4, 27, 66, 16, 31, 29, 55, 18, 36, 2, 40, 23, 8, 17, 61, 24, 9, 26, 50, 52, 20, 64, 56, 19, 7, 25, 33, 10, 14, 5, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
10, 14, 56, 64, 8, 37, 28, 59, 2, 39, 26, 33, 5, 7, 19, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 24, 61, 27, 4, 49, 57, 42, 3, 16, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
8, 37, 52, 50, 16, 30, 67, 22, 17, 64, 54, 48, 55, 34, 62, 46, 65, 45, 59, 28, 41, 47, 6, 38, 21, 68, 49, 57, 42, 3, 61, 24, 9, 2, 4, 43, 63, 1, 15, 60, 32, 39, 44, 58, 23, 12, 40, 35, 36, 33, 25, 66, 13, 26, 29, 11, 5, 7, 19, 10, 14, 56, 31, 27, 20, 51, 53, 18
6, 38, 21, 68, 58, 39, 22, 67, 51, 53, 62, 34, 16, 24, 61, 17, 8, 37, 52, 50, 43, 4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 9, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
2, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 7, 19, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 24, 61, 27, 4, 49, 57, 42, 3, 16, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 9, 7, 19, 49, 3, 42, 57, 27, 2, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 13, 66, 25, 17, 41, 47, 35, 44, 58, 18, 36, 40, 53, 9, 7, 19, 49, 3, 42, 57, 8, 37, 28, 59, 2, 39, 4, 27, 64, 56, 14, 10, 26, 33, 5, 16, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
22, 6, 13, 10, 14, 56, 64, 20, 51, 66, 25, 33, 32, 60, 15, 1, 63, 43, 31, 27, 2, 4, 67, 30, 9, 24, 61, 17, 8, 37, 52, 62, 34, 55, 48, 54, 57, 42, 3, 49, 68, 21, 38, 16, 53, 18, 36, 35, 47, 41, 28, 59, 50, 26, 29, 11, 5, 7, 19, 45, 65, 46, 40, 12, 23, 58, 44, 39
39, 32, 64, 56, 14, 10, 19, 66, 13, 26, 29, 11, 5, 7, 60, 15, 1, 63, 43, 4, 2, 68, 21, 38, 6, 22, 67, 30, 9, 24, 61, 27, 31, 62, 34, 55, 48, 54, 57, 44, 58, 23, 12, 40, 46, 65, 45, 59, 28, 41, 47, 35, 36, 18, 53, 51, 20, 42, 16, 49, 3, 50, 52, 37, 8, 17, 25, 33
25, 17, 41, 47, 35, 44, 58, 27, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 66, 13, 2, 4, 39, 59, 28, 37, 8, 64, 56, 14, 10, 26, 33, 5, 16, 57, 42, 3, 49, 19, 7, 9, 30, 67, 22, 29, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
3, 37, 8, 42, 21, 68, 58, 13, 17, 61, 24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 29, 31, 6, 38, 52, 50, 43, 30, 22, 67, 51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 5, 7, 19, 56, 64, 20, 39, 4, 27, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
2, 36, 40, 23, 12, 32, 60, 15, 1, 63, 57, 13, 58, 68, 21, 42, 3, 37, 8, 38, 39, 4, 27, 66, 16, 31, 29, 33, 10, 14, 5, 26, 9, 24, 61, 17, 18, 55, 6, 22, 67, 51, 53, 62, 34, 30, 43, 50, 52, 20, 64, 56, 19, 7, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
30, 67, 22, 29, 61, 24, 31, 68, 21, 38, 6, 54, 48, 55, 52, 50, 11, 53, 40, 36, 18, 58, 44, 35, 47, 41, 17, 25, 66, 13, 9, 7, 19, 49, 3, 42, 57, 16, 5, 33, 26, 10, 14, 56, 64, 2, 27, 4, 39, 59, 28, 37, 8, 51, 20, 34, 62, 46, 65, 45, 12, 23, 43, 63, 1, 15, 60, 32
3, 37, 8, 42, 21, 68, 58, 13, 17, 61, 24, 9, 26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 27, 4, 39, 38, 6, 30, 43, 50, 52, 20, 64, 56, 19, 7, 5, 29, 31, 22, 67, 51, 53, 62, 34, 16, 66, 25, 33, 10, 14, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
9, 30, 3, 42, 57, 13, 66, 25, 33, 55, 18, 36, 2, 40, 23, 12, 32, 60, 24, 61, 17, 8, 37, 52, 50, 43, 29, 31, 27, 15, 1, 63, 4, 10, 14, 5, 7, 19, 56, 64, 20, 39, 58, 68, 21, 38, 6, 22, 67, 51, 53, 62, 34, 16, 26, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
4, 27, 31, 29, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 39, 58, 68, 21, 38, 6, 9, 24, 61, 17, 8, 37, 52, 50, 43, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 57, 42, 3, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
26, 57, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 5, 14, 38, 39, 4, 27, 66, 16, 31, 29, 33, 10, 9, 24, 61, 17, 13, 58, 68, 21, 42, 3, 37, 8, 6, 22, 67, 51, 53, 62, 34, 30, 43, 50, 52, 20, 64, 56, 19, 7, 25, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
29, 31, 27, 4, 63, 1, 15, 60, 32, 12, 23, 40, 2, 36, 18, 55, 16, 34, 62, 53, 51, 67, 22, 6, 38, 21, 68, 58, 39, 43, 50, 52, 37, 8, 17, 61, 24, 9, 26, 20, 64, 56, 19, 7, 5, 14, 10, 33, 25, 66, 13, 3, 42, 57, 30, 48, 54, 49, 44, 35, 47, 41, 46, 65, 45, 59, 28, 11
