32, 31, 64, 85, 61, 56, 58, 52, 54, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 94, 12, 51, 14, 67, 4, 60, 30, 21, 39, 50, 80, 86, 55, 74, 71, 9, 46, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 76, 25, 78, 10, 63, 73, 26, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
26, 73, 15, 12, 51, 14, 4, 6, 16, 7, 40, 96, 13, 68, 45, 11, 5, 97, 18, 74, 65, 29, 28, 77, 54, 43, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 42, 81, 75, 85, 69, 9, 76, 2, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
7, 17, 61, 85, 64, 31, 32, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 52, 58, 56, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 94, 12, 51, 14, 67, 4, 60, 30, 21, 26, 73, 63, 10, 78, 25, 76, 53, 70, 3, 69, 65, 28, 77, 90, 92, 88, 46, 9, 71, 74, 55, 86, 80, 50, 39, 83, 47, 35, 68, 45, 11, 5, 97, 18, 2, 15, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
19, 82, 33, 79, 41, 18, 88, 92, 90, 16, 6, 17, 53, 20, 40, 22, 26, 73, 7, 2, 15, 76, 25, 78, 10, 63, 97, 5, 11, 45, 68, 35, 47, 83, 67, 14, 51, 12, 94, 46, 9, 71, 74, 55, 86, 80, 50, 39, 59, 56, 58, 52, 54, 70, 72, 23, 96, 61, 85, 64, 31, 32, 48, 91, 1, 93, 95, 27, 29, 13, 3, 69, 65, 28, 77, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
45, 11, 5, 97, 18, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 76, 25, 78, 10, 63, 73, 26, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 22, 40, 20, 9, 71, 74, 55, 86, 80, 50, 39, 59, 56, 68, 35, 47, 83, 67, 14, 51, 12, 94, 32, 46, 58, 52, 54, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 61, 85, 64, 31, 2, 15, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
2, 15, 76, 25, 78, 53, 20, 40, 22, 26, 73, 7, 17, 63, 10, 19, 82, 33, 79, 41, 6, 16, 90, 92, 88, 18, 97, 5, 11, 45, 68, 35, 47, 83, 67, 14, 51, 12, 94, 46, 9, 71, 74, 55, 86, 80, 50, 39, 59, 56, 58, 52, 54, 70, 72, 23, 96, 61, 85, 64, 31, 32, 48, 91, 1, 93, 95, 27, 29, 13, 3, 69, 65, 28, 77, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
78, 25, 86, 55, 76, 2, 9, 69, 85, 75, 81, 43, 42, 60, 66, 17, 19, 82, 33, 63, 10, 61, 79, 89, 57, 21, 59, 39, 31, 64, 90, 92, 88, 46, 3, 22, 20, 53, 70, 71, 34, 50, 26, 73, 15, 12, 51, 14, 4, 13, 96, 27, 95, 93, 1, 91, 48, 52, 58, 56, 40, 7, 16, 6, 68, 45, 11, 5, 97, 18, 74, 65, 29, 28, 77, 54, 87, 37, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
6, 16, 9, 71, 87, 34, 70, 90, 92, 88, 46, 3, 73, 63, 10, 83, 47, 35, 23, 57, 72, 67, 51, 14, 77, 28, 27, 95, 93, 1, 91, 48, 52, 22, 89, 68, 45, 11, 65, 69, 18, 97, 5, 7, 85, 64, 31, 32, 94, 4, 39, 50, 26, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 17, 20, 40, 96, 13, 42, 61, 78, 25, 76, 53, 19, 82, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
32, 37, 34, 87, 57, 89, 66, 22, 40, 20, 59, 56, 58, 52, 54, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 61, 85, 64, 31, 94, 12, 51, 14, 67, 4, 60, 30, 21, 26, 73, 63, 10, 78, 25, 76, 53, 70, 3, 69, 65, 28, 77, 90, 92, 88, 46, 9, 71, 74, 55, 86, 80, 50, 39, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
43, 13, 68, 45, 11, 5, 97, 18, 74, 65, 29, 28, 77, 54, 96, 40, 7, 16, 6, 4, 14, 51, 12, 15, 73, 26, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 42, 81, 75, 85, 69, 9, 2, 76, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
11, 45, 68, 89, 34, 17, 20, 40, 96, 13, 28, 65, 69, 18, 42, 61, 78, 25, 76, 97, 5, 52, 48, 91, 1, 93, 95, 27, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 53, 19, 82, 87, 71, 9, 16, 6, 70, 90, 92, 88, 46, 3, 22, 7, 85, 64, 31, 32, 94, 26, 50, 39, 4, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
78, 25, 86, 55, 2, 76, 9, 69, 85, 75, 81, 43, 42, 60, 66, 17, 19, 82, 33, 63, 10, 61, 79, 89, 57, 21, 59, 39, 40, 7, 16, 6, 68, 14, 4, 13, 96, 28, 77, 54, 87, 37, 34, 71, 70, 53, 20, 51, 12, 15, 73, 26, 50, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 29, 65, 74, 18, 97, 5, 11, 45, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
28, 27, 95, 93, 1, 91, 48, 52, 5, 97, 76, 25, 78, 61, 42, 18, 69, 65, 11, 45, 68, 89, 34, 17, 20, 40, 96, 13, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 53, 19, 82, 87, 71, 9, 16, 6, 70, 90, 92, 88, 46, 3, 22, 7, 85, 64, 31, 32, 94, 26, 50, 39, 4, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
78, 25, 86, 55, 76, 2, 9, 69, 85, 75, 81, 43, 42, 60, 66, 17, 19, 82, 33, 63, 10, 61, 79, 89, 57, 21, 59, 39, 40, 7, 16, 6, 68, 14, 4, 13, 96, 28, 77, 54, 87, 37, 34, 71, 70, 53, 20, 51, 12, 15, 73, 26, 50, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 29, 65, 74, 18, 97, 5, 11, 45, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
6, 16, 7, 40, 96, 13, 4, 14, 51, 12, 15, 73, 26, 68, 45, 11, 5, 97, 18, 74, 65, 29, 28, 77, 54, 43, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 42, 81, 75, 85, 69, 9, 2, 76, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
2, 32, 15, 10, 12, 77, 28, 65, 69, 3, 70, 53, 13, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 82, 19, 7, 22, 14, 51, 16, 6, 68, 45, 11, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 64, 85, 25, 78, 90, 92, 88, 46, 9, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
10, 12, 77, 28, 65, 69, 3, 70, 53, 13, 2, 15, 32, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 82, 19, 7, 22, 14, 51, 16, 6, 68, 45, 11, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 9, 46, 88, 92, 90, 78, 25, 85, 64, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
32, 31, 64, 85, 61, 17, 7, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 52, 58, 56, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 94, 12, 51, 14, 67, 4, 60, 30, 21, 39, 50, 80, 86, 55, 74, 71, 9, 46, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 76, 25, 78, 10, 63, 73, 26, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
26, 73, 15, 12, 51, 14, 4, 6, 16, 7, 40, 96, 13, 68, 45, 43, 54, 77, 28, 29, 65, 74, 18, 97, 5, 11, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 42, 81, 75, 85, 2, 69, 9, 76, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
56, 59, 39, 50, 80, 86, 55, 74, 71, 9, 76, 25, 78, 10, 63, 73, 26, 21, 30, 60, 4, 37, 46, 32, 94, 12, 51, 14, 67, 83, 47, 35, 68, 45, 11, 5, 97, 18, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 20, 40, 22, 66, 89, 57, 87, 34, 58, 52, 54, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 61, 85, 64, 31, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
27, 28, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 3, 46, 88, 92, 90, 70, 34, 87, 71, 9, 16, 6, 95, 93, 1, 91, 48, 52, 22, 89, 68, 45, 11, 65, 69, 18, 97, 5, 7, 85, 64, 31, 32, 94, 26, 50, 39, 4, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 17, 20, 40, 96, 13, 42, 61, 78, 25, 76, 53, 19, 82, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
52, 58, 56, 59, 39, 50, 80, 86, 55, 74, 71, 9, 46, 94, 12, 51, 14, 67, 83, 47, 35, 68, 45, 11, 5, 97, 63, 10, 78, 25, 76, 2, 15, 53, 20, 40, 22, 26, 73, 7, 17, 18, 88, 92, 90, 16, 19, 82, 33, 79, 41, 6, 54, 70, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 32, 31, 64, 85, 61, 3, 69, 65, 28, 77, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
10, 12, 77, 28, 65, 69, 3, 70, 53, 13, 2, 15, 32, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 11, 45, 68, 6, 16, 51, 14, 22, 7, 19, 82, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 64, 85, 25, 78, 90, 92, 88, 46, 9, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 32, 72, 54, 52, 58, 56, 61, 85, 64, 31, 94, 12, 51, 14, 67, 4, 60, 30, 21, 26, 73, 63, 10, 78, 25, 76, 53, 70, 3, 69, 65, 28, 77, 90, 92, 88, 46, 9, 71, 74, 55, 86, 80, 50, 39, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
2, 32, 15, 10, 12, 77, 28, 65, 69, 3, 70, 53, 13, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 11, 45, 68, 6, 16, 51, 14, 22, 7, 19, 82, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 64, 85, 25, 78, 90, 92, 88, 46, 9, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
27, 28, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 3, 46, 88, 92, 90, 70, 34, 87, 71, 9, 16, 6, 95, 93, 1, 91, 48, 52, 22, 89, 68, 45, 11, 65, 69, 18, 97, 5, 7, 85, 64, 31, 32, 94, 4, 39, 50, 26, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 17, 20, 40, 96, 13, 42, 61, 78, 25, 76, 53, 19, 82, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 29, 13, 96, 40, 7, 50, 26, 73, 15, 16, 78, 25, 86, 55, 68, 12, 51, 14, 4, 37, 6, 64, 90, 92, 88, 46, 3, 22, 20, 53, 70, 71, 34, 74, 18, 97, 5, 11, 45, 76, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 87, 54, 77, 28, 65, 42, 43, 81, 75, 85, 69, 9, 2, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
52, 58, 56, 59, 39, 50, 80, 86, 55, 74, 71, 9, 46, 94, 12, 51, 14, 67, 83, 47, 35, 68, 45, 11, 5, 97, 63, 10, 78, 25, 76, 15, 2, 7, 73, 26, 22, 40, 20, 53, 17, 6, 16, 90, 92, 88, 18, 41, 79, 33, 82, 19, 54, 70, 72, 23, 96, 61, 85, 64, 31, 32, 48, 91, 1, 93, 95, 27, 29, 13, 3, 69, 65, 28, 77, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
13, 70, 53, 2, 22, 3, 46, 76, 25, 78, 47, 35, 9, 96, 40, 20, 50, 69, 75, 81, 77, 14, 7, 17, 66, 60, 56, 4, 10, 63, 42, 37, 34, 87, 65, 52, 48, 91, 1, 93, 95, 27, 28, 82, 33, 45, 11, 89, 57, 73, 39, 59, 43, 68, 12, 51, 92, 90, 16, 6, 79, 41, 5, 97, 18, 15, 64, 31, 32, 94, 80, 61, 58, 26, 30, 85, 83, 67, 19, 21, 86, 55, 74, 29, 88, 54, 72, 23, 71, 44, 38, 8, 49, 62, 24, 84, 36
28, 18, 97, 5, 11, 45, 68, 89, 34, 17, 20, 40, 96, 13, 42, 61, 78, 25, 76, 69, 65, 52, 48, 91, 1, 93, 95, 27, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 53, 19, 82, 87, 71, 9, 16, 6, 70, 90, 92, 88, 46, 3, 22, 7, 85, 64, 31, 32, 94, 4, 39, 50, 26, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
29, 27, 95, 93, 1, 91, 48, 7, 79, 33, 82, 19, 2, 15, 76, 25, 78, 10, 77, 14, 51, 12, 61, 66, 89, 57, 87, 34, 37, 13, 96, 40, 20, 53, 70, 3, 69, 4, 60, 11, 74, 55, 86, 80, 17, 67, 83, 47, 35, 23, 45, 68, 22, 46, 88, 92, 90, 16, 18, 97, 5, 71, 72, 54, 52, 58, 56, 21, 30, 65, 28, 9, 6, 41, 94, 32, 31, 64, 85, 63, 73, 26, 50, 39, 59, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
2, 15, 29, 27, 76, 25, 67, 83, 47, 35, 23, 72, 54, 51, 26, 50, 39, 65, 69, 3, 70, 53, 20, 40, 96, 13, 73, 59, 17, 7, 22, 19, 82, 33, 79, 80, 86, 55, 74, 11, 45, 68, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 46, 88, 92, 90, 16, 18, 97, 5, 71, 9, 6, 41, 94, 32, 31, 64, 85, 63, 10, 78, 48, 91, 1, 93, 95, 12, 28, 77, 14, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
27, 28, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 3, 46, 88, 92, 90, 70, 6, 16, 9, 71, 87, 34, 95, 93, 1, 91, 48, 52, 22, 89, 68, 45, 11, 5, 97, 18, 69, 65, 7, 85, 64, 31, 32, 94, 4, 39, 50, 26, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 17, 20, 40, 96, 13, 42, 61, 78, 25, 76, 53, 19, 82, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
7, 17, 61, 85, 64, 31, 32, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 52, 58, 56, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 94, 12, 51, 14, 67, 4, 60, 30, 21, 26, 73, 63, 10, 78, 25, 76, 53, 70, 3, 69, 65, 28, 77, 90, 92, 88, 46, 9, 71, 74, 55, 86, 80, 50, 39, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
32, 31, 64, 85, 61, 17, 7, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 52, 58, 56, 59, 20, 40, 22, 66, 89, 57, 87, 34, 37, 94, 12, 51, 14, 67, 4, 60, 30, 21, 39, 50, 80, 86, 55, 74, 71, 9, 46, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 76, 25, 78, 10, 63, 73, 26, 83, 47, 35, 68, 45, 11, 5, 97, 18, 2, 15, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
52, 58, 56, 59, 39, 50, 80, 86, 55, 74, 71, 9, 46, 94, 12, 51, 14, 67, 83, 47, 35, 68, 45, 11, 5, 97, 63, 10, 78, 25, 76, 15, 2, 53, 20, 40, 22, 26, 73, 7, 17, 18, 88, 92, 90, 16, 6, 41, 79, 33, 82, 19, 54, 70, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 32, 31, 64, 85, 61, 3, 69, 65, 28, 77, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
32, 37, 34, 87, 57, 89, 66, 22, 40, 20, 59, 56, 58, 52, 54, 72, 23, 96, 13, 29, 27, 95, 93, 1, 91, 48, 7, 17, 61, 85, 64, 31, 94, 12, 51, 14, 67, 4, 60, 30, 21, 39, 50, 80, 86, 55, 74, 71, 9, 46, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 76, 25, 78, 10, 63, 73, 26, 83, 47, 35, 68, 45, 11, 5, 97, 18, 2, 15, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
13, 53, 70, 3, 69, 65, 28, 77, 12, 10, 15, 2, 32, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 82, 19, 7, 22, 14, 51, 16, 6, 68, 45, 11, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 9, 46, 88, 92, 90, 78, 25, 85, 64, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
7, 40, 96, 13, 4, 14, 51, 16, 6, 68, 45, 11, 5, 97, 18, 74, 29, 27, 95, 93, 1, 91, 48, 52, 58, 86, 71, 2, 55, 76, 9, 69, 85, 75, 81, 43, 42, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 78, 25, 12, 15, 73, 26, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 34, 37, 87, 54, 77, 28, 65, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
13, 53, 70, 3, 69, 65, 28, 77, 12, 10, 15, 2, 32, 29, 27, 95, 93, 1, 91, 48, 50, 39, 59, 17, 31, 96, 40, 76, 26, 73, 63, 20, 94, 80, 86, 55, 74, 11, 45, 68, 6, 16, 51, 14, 22, 7, 19, 82, 67, 83, 47, 35, 23, 72, 54, 52, 58, 56, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 61, 18, 97, 5, 71, 64, 85, 25, 78, 90, 92, 88, 46, 9, 33, 79, 41, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
10, 63, 33, 82, 19, 17, 66, 60, 42, 43, 61, 79, 89, 57, 21, 59, 39, 50, 26, 73, 15, 12, 51, 14, 4, 6, 16, 7, 40, 96, 54, 77, 28, 29, 65, 74, 18, 97, 13, 68, 45, 11, 5, 81, 75, 85, 69, 9, 76, 2, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
26, 73, 63, 10, 78, 25, 76, 53, 70, 3, 69, 65, 28, 77, 90, 92, 88, 46, 9, 71, 74, 55, 86, 80, 50, 39, 52, 58, 56, 61, 85, 64, 31, 32, 94, 12, 51, 14, 67, 21, 30, 60, 4, 37, 34, 87, 57, 89, 66, 22, 40, 20, 59, 17, 7, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 83, 47, 35, 68, 45, 11, 5, 97, 18, 2, 15, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
78, 25, 86, 55, 2, 76, 9, 69, 85, 75, 81, 43, 42, 60, 66, 17, 19, 82, 33, 63, 10, 61, 79, 89, 57, 21, 59, 39, 40, 7, 16, 6, 68, 14, 4, 13, 96, 28, 77, 54, 87, 45, 11, 5, 97, 18, 74, 65, 29, 27, 95, 93, 1, 91, 48, 52, 58, 56, 31, 64, 90, 92, 88, 46, 3, 22, 50, 26, 73, 15, 12, 51, 20, 53, 70, 71, 34, 37, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
20, 17, 34, 89, 68, 45, 11, 65, 69, 18, 97, 5, 52, 48, 91, 1, 93, 95, 27, 28, 40, 96, 13, 42, 61, 78, 25, 76, 77, 14, 51, 67, 72, 57, 23, 35, 47, 83, 10, 63, 73, 53, 19, 82, 87, 71, 9, 16, 6, 70, 90, 92, 88, 46, 3, 22, 7, 85, 64, 31, 32, 94, 4, 39, 50, 26, 37, 80, 86, 55, 74, 29, 54, 30, 60, 66, 2, 15, 12, 21, 56, 58, 33, 79, 41, 75, 81, 43, 59, 44, 38, 8, 49, 62, 24, 84, 36
13, 70, 53, 9, 2, 35, 47, 78, 25, 76, 46, 3, 22, 96, 40, 20, 50, 69, 75, 81, 77, 14, 7, 17, 66, 60, 56, 4, 10, 63, 42, 37, 34, 87, 65, 61, 80, 94, 32, 31, 64, 15, 28, 82, 33, 45, 11, 89, 57, 73, 39, 59, 43, 68, 12, 51, 92, 90, 16, 6, 79, 41, 5, 97, 18, 27, 95, 93, 1, 91, 48, 52, 58, 26, 30, 85, 83, 67, 19, 21, 86, 55, 74, 29, 88, 54, 72, 23, 71, 44, 38, 8, 49, 62, 24, 84, 36
50, 39, 40, 22, 66, 89, 57, 87, 34, 37, 4, 60, 30, 21, 26, 73, 63, 10, 78, 25, 76, 59, 17, 7, 48, 91, 1, 93, 95, 27, 29, 13, 96, 23, 72, 54, 20, 52, 58, 56, 61, 85, 64, 31, 32, 94, 12, 51, 14, 67, 80, 86, 55, 74, 71, 9, 46, 88, 92, 90, 77, 28, 65, 69, 3, 70, 53, 83, 47, 35, 68, 45, 11, 5, 97, 18, 15, 2, 19, 82, 33, 79, 41, 6, 16, 75, 81, 43, 42, 44, 38, 8, 49, 62, 24, 84, 36
26, 73, 15, 12, 51, 14, 4, 6, 16, 7, 40, 96, 13, 68, 45, 43, 54, 77, 28, 29, 65, 74, 18, 97, 5, 11, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 42, 81, 75, 85, 69, 9, 76, 2, 55, 86, 25, 78, 87, 37, 34, 71, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 58, 52, 48, 91, 1, 93, 95, 27, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
7, 40, 96, 13, 4, 14, 51, 16, 6, 68, 45, 11, 5, 97, 18, 74, 29, 27, 95, 93, 1, 91, 48, 52, 58, 86, 2, 71, 55, 76, 9, 69, 85, 75, 81, 43, 42, 70, 53, 20, 22, 3, 46, 88, 92, 90, 64, 31, 56, 78, 25, 12, 15, 73, 26, 50, 39, 59, 21, 57, 89, 79, 61, 10, 63, 33, 82, 19, 17, 66, 60, 34, 37, 87, 54, 77, 28, 65, 41, 67, 83, 47, 35, 23, 72, 30, 80, 94, 32, 44, 38, 8, 49, 62, 24, 84, 36
