8, 50, 54, 5, 12, 19, 20, 45, 11, 32, 52, 18, 22, 31, 4, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 2, 46, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 36, 38, 3, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
39, 53, 9, 21, 48, 33, 27, 41, 23, 35, 46, 2, 10, 28, 16, 4, 31, 6, 25, 12, 22, 11, 36, 38, 3, 19, 20, 45, 13, 34, 17, 7, 8, 50, 54, 5, 32, 52, 18, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
9, 44, 45, 20, 35, 56, 18, 32, 24, 49, 33, 28, 41, 16, 36, 51, 47, 17, 55, 30, 15, 14, 31, 3, 34, 7, 4, 46, 29, 40, 1, 39, 2, 27, 19, 21, 23, 37, 43, 10, 8, 13, 6, 38, 42, 50, 53, 25, 52, 11, 54, 48, 22, 26, 5, 12
33, 6, 43, 37, 7, 55, 15, 30, 12, 40, 1, 49, 34, 56, 44, 42, 50, 54, 13, 53, 5, 26, 22, 48, 41, 16, 28, 36, 27, 11, 8, 52, 25, 10, 2, 17, 38, 3, 9, 21, 46, 20, 45, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 39, 4, 19
45, 20, 19, 12, 41, 27, 33, 48, 36, 38, 3, 7, 21, 9, 53, 39, 56, 40, 1, 49, 55, 14, 46, 2, 10, 28, 16, 23, 35, 25, 6, 13, 34, 17, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
8, 13, 40, 35, 25, 30, 15, 9, 3, 53, 39, 56, 11, 16, 4, 18, 54, 50, 7, 32, 17, 55, 49, 1, 14, 27, 33, 48, 23, 34, 10, 2, 52, 46, 21, 20, 41, 37, 43, 6, 45, 19, 12, 5, 26, 22, 36, 38, 31, 28, 42, 44, 47, 51, 29, 24
9, 15, 30, 25, 35, 40, 13, 8, 3, 53, 39, 56, 11, 16, 4, 18, 54, 50, 7, 32, 17, 55, 49, 1, 14, 27, 33, 48, 23, 34, 10, 2, 52, 46, 21, 20, 41, 37, 43, 6, 45, 19, 12, 38, 36, 22, 26, 5, 31, 28, 42, 44, 47, 51, 29, 24
41, 27, 33, 48, 17, 34, 13, 6, 25, 35, 23, 14, 55, 49, 1, 40, 56, 39, 53, 9, 2, 46, 10, 28, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 36, 38, 21, 7, 3, 12, 19, 20, 45, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
17, 12, 40, 1, 49, 31, 18, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 39, 6, 33, 2, 9, 21, 46, 25, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 4, 19, 45, 20, 55, 56, 10, 13, 37, 43
13, 53, 40, 1, 49, 10, 45, 19, 4, 55, 54, 50, 42, 37, 43, 6, 33, 2, 9, 48, 7, 30, 15, 35, 23, 14, 11, 3, 38, 39, 17, 27, 36, 28, 16, 41, 31, 56, 12, 5, 26, 22, 44, 47, 51, 29, 24, 32, 18, 25, 52, 8, 34, 21, 46, 20
14, 23, 35, 46, 4, 36, 37, 43, 32, 18, 26, 22, 55, 6, 34, 41, 7, 31, 17, 30, 39, 2, 10, 21, 38, 3, 28, 56, 49, 1, 40, 16, 48, 12, 5, 15, 20, 45, 19, 53, 13, 8, 11, 27, 33, 9, 54, 50, 52, 25, 42, 44, 47, 51, 29, 24
8, 50, 54, 5, 12, 19, 20, 45, 11, 32, 52, 18, 22, 31, 4, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 2, 46, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 3, 38, 36, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
32, 38, 15, 35, 23, 7, 50, 54, 30, 25, 52, 14, 31, 45, 19, 4, 46, 21, 9, 2, 10, 33, 6, 48, 22, 26, 5, 12, 40, 1, 49, 34, 37, 43, 53, 13, 8, 17, 11, 27, 36, 28, 18, 56, 39, 20, 55, 3, 41, 16, 42, 44, 47, 51, 29, 24
25, 6, 33, 2, 9, 21, 46, 39, 30, 54, 50, 42, 44, 47, 51, 23, 35, 15, 18, 31, 49, 1, 40, 12, 17, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 20, 45, 19, 4, 55, 56, 10, 13, 37, 43
14, 11, 20, 26, 55, 17, 8, 12, 5, 42, 50, 54, 48, 25, 36, 28, 47, 16, 41, 18, 35, 15, 30, 34, 2, 52, 6, 43, 27, 45, 19, 22, 10, 39, 31, 21, 46, 4, 33, 53, 13, 51, 29, 37, 7, 3, 38, 44, 23, 40, 1, 49, 56, 24, 32, 9
38, 22, 19, 45, 20, 53, 27, 44, 47, 11, 14, 36, 28, 16, 32, 24, 56, 49, 1, 40, 37, 43, 6, 10, 39, 2, 5, 12, 8, 17, 55, 26, 29, 51, 34, 31, 21, 46, 3, 48, 54, 50, 42, 25, 52, 7, 4, 33, 23, 13, 35, 15, 30, 41, 18, 9
8, 13, 40, 35, 25, 30, 15, 9, 3, 53, 39, 56, 11, 16, 21, 46, 52, 2, 10, 34, 23, 48, 33, 27, 14, 1, 49, 55, 17, 32, 7, 50, 54, 18, 4, 20, 41, 37, 43, 6, 45, 19, 12, 38, 36, 22, 26, 5, 31, 28, 42, 44, 47, 51, 29, 24
6, 25, 12, 19, 20, 45, 13, 34, 17, 7, 3, 38, 36, 11, 8, 50, 54, 5, 32, 52, 4, 31, 22, 18, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
7, 50, 54, 30, 25, 52, 14, 4, 46, 23, 35, 15, 38, 32, 31, 28, 36, 27, 11, 17, 8, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 37, 43, 56, 39, 3, 55, 20, 45, 19, 18, 21, 9, 2, 10, 33, 6, 41, 16, 42, 44, 47, 51, 29, 24
7, 17, 34, 13, 45, 20, 19, 3, 38, 36, 11, 5, 32, 52, 18, 22, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
19, 39, 2, 10, 6, 43, 37, 40, 1, 49, 56, 24, 32, 16, 28, 36, 14, 11, 47, 45, 20, 53, 27, 33, 4, 46, 12, 5, 22, 38, 3, 7, 52, 25, 42, 50, 54, 48, 8, 17, 55, 26, 29, 51, 34, 31, 21, 44, 23, 13, 35, 15, 30, 41, 18, 9
36, 7, 17, 34, 13, 45, 20, 19, 8, 50, 54, 22, 18, 52, 32, 5, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 9, 53, 39, 38, 3, 11, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
14, 11, 20, 26, 55, 17, 25, 5, 42, 50, 54, 48, 12, 8, 36, 28, 47, 16, 41, 18, 35, 15, 30, 34, 2, 52, 6, 43, 27, 45, 19, 22, 10, 39, 31, 21, 46, 4, 33, 53, 13, 51, 29, 37, 7, 3, 38, 44, 23, 40, 1, 49, 56, 24, 32, 9
19, 2, 39, 10, 6, 43, 37, 40, 1, 49, 56, 24, 32, 16, 28, 36, 14, 11, 47, 45, 20, 53, 27, 33, 4, 46, 7, 52, 25, 42, 50, 54, 48, 3, 38, 22, 5, 12, 8, 17, 55, 26, 29, 51, 34, 31, 21, 44, 23, 13, 35, 15, 30, 41, 18, 9
7, 4, 18, 54, 50, 12, 40, 32, 17, 55, 49, 1, 14, 5, 27, 33, 48, 23, 34, 10, 2, 52, 46, 21, 6, 43, 37, 41, 20, 13, 45, 28, 31, 38, 36, 22, 26, 8, 11, 16, 3, 25, 30, 15, 9, 53, 39, 56, 35, 19, 42, 44, 47, 51, 29, 24
36, 7, 17, 34, 13, 45, 20, 19, 22, 18, 52, 32, 5, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 9, 53, 39, 38, 3, 11, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
8, 50, 54, 5, 12, 19, 20, 45, 11, 32, 52, 18, 22, 31, 4, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 46, 2, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 36, 38, 3, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
8, 12, 5, 42, 50, 54, 48, 25, 17, 55, 26, 20, 11, 14, 36, 28, 47, 16, 41, 18, 35, 15, 30, 34, 2, 52, 6, 43, 27, 45, 19, 22, 10, 39, 31, 21, 46, 4, 33, 53, 13, 51, 29, 37, 7, 3, 38, 44, 23, 40, 1, 49, 56, 24, 32, 9
25, 52, 8, 11, 27, 36, 28, 16, 41, 48, 22, 26, 5, 53, 13, 54, 50, 42, 44, 56, 34, 49, 1, 40, 12, 30, 15, 55, 7, 37, 43, 6, 33, 10, 2, 17, 38, 3, 9, 21, 46, 20, 45, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 39, 4, 19
36, 7, 17, 34, 13, 45, 20, 19, 5, 32, 52, 18, 22, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 2, 46, 35, 23, 41, 27, 33, 48, 21, 9, 53, 39, 38, 3, 11, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
17, 39, 6, 33, 2, 9, 21, 46, 35, 23, 51, 47, 44, 42, 50, 54, 30, 12, 40, 1, 49, 31, 18, 15, 25, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 4, 19, 45, 20, 55, 56, 10, 13, 37, 43
28, 56, 49, 1, 40, 16, 2, 39, 30, 17, 31, 7, 41, 34, 32, 18, 26, 22, 55, 6, 43, 37, 36, 4, 46, 35, 23, 14, 3, 38, 21, 10, 48, 12, 5, 15, 20, 45, 19, 53, 13, 8, 11, 27, 33, 9, 54, 50, 52, 25, 42, 44, 47, 51, 29, 24
8, 50, 54, 45, 20, 19, 12, 5, 11, 32, 52, 18, 22, 31, 4, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 2, 46, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 36, 38, 3, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
45, 20, 19, 12, 21, 7, 3, 41, 27, 33, 48, 17, 34, 13, 6, 25, 35, 23, 14, 55, 49, 1, 40, 56, 39, 53, 9, 2, 46, 10, 28, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 36, 38, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
47, 11, 14, 36, 28, 16, 32, 24, 56, 49, 1, 40, 37, 43, 6, 10, 39, 2, 19, 45, 20, 53, 27, 33, 4, 46, 12, 5, 22, 38, 3, 48, 54, 50, 42, 25, 52, 7, 8, 17, 55, 26, 29, 51, 34, 31, 21, 44, 23, 13, 35, 15, 30, 41, 18, 9
17, 34, 13, 6, 25, 35, 23, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 48, 33, 27, 41, 7, 3, 38, 36, 11, 8, 50, 54, 5, 32, 52, 4, 31, 22, 18, 16, 28, 10, 46, 2, 12, 19, 20, 45, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
5, 26, 20, 11, 14, 12, 8, 17, 55, 42, 50, 54, 48, 25, 36, 28, 47, 16, 41, 18, 35, 15, 30, 2, 34, 52, 6, 43, 27, 45, 19, 22, 10, 39, 31, 21, 46, 4, 33, 53, 13, 51, 29, 37, 7, 3, 38, 44, 23, 40, 1, 49, 56, 24, 32, 9
25, 6, 33, 2, 9, 21, 46, 39, 17, 12, 40, 1, 49, 31, 18, 15, 35, 23, 51, 47, 44, 42, 50, 54, 30, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 20, 45, 19, 4, 55, 56, 10, 13, 37, 43
30, 54, 50, 42, 44, 47, 51, 36, 27, 11, 8, 52, 25, 6, 33, 2, 9, 21, 46, 39, 17, 12, 40, 1, 49, 31, 18, 15, 35, 23, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 20, 45, 19, 4, 55, 56, 10, 13, 37, 43
17, 55, 26, 27, 33, 4, 46, 21, 31, 34, 2, 30, 15, 35, 16, 47, 28, 8, 12, 48, 54, 50, 42, 43, 6, 52, 25, 5, 36, 18, 41, 11, 20, 45, 19, 22, 10, 39, 53, 13, 51, 29, 14, 37, 7, 3, 38, 44, 23, 40, 1, 49, 56, 24, 32, 9
2, 19, 39, 10, 6, 43, 37, 40, 1, 49, 56, 24, 32, 16, 28, 36, 14, 11, 47, 45, 20, 53, 27, 33, 4, 46, 21, 31, 34, 51, 29, 26, 55, 17, 8, 12, 5, 22, 38, 3, 48, 54, 50, 42, 25, 52, 7, 44, 23, 13, 35, 15, 30, 41, 18, 9
2, 19, 39, 10, 6, 43, 37, 40, 1, 49, 56, 24, 32, 16, 28, 36, 14, 11, 47, 45, 20, 53, 27, 33, 4, 46, 7, 52, 25, 42, 50, 54, 48, 3, 38, 22, 55, 17, 8, 12, 5, 26, 29, 51, 34, 31, 21, 44, 23, 13, 35, 15, 30, 41, 18, 9
31, 22, 8, 11, 30, 45, 20, 19, 18, 52, 36, 38, 32, 5, 54, 50, 21, 12, 3, 7, 43, 26, 46, 2, 10, 28, 16, 41, 27, 33, 48, 4, 9, 53, 39, 56, 40, 1, 49, 55, 14, 23, 35, 25, 6, 13, 15, 37, 17, 34, 42, 44, 47, 51, 29, 24
21, 6, 52, 25, 12, 33, 35, 15, 45, 20, 28, 51, 47, 44, 38, 32, 54, 13, 16, 4, 2, 36, 48, 29, 17, 55, 9, 23, 14, 53, 31, 43, 37, 39, 10, 18, 46, 11, 27, 5, 7, 3, 41, 26, 22, 19, 24, 49, 1, 40, 8, 56, 34, 30, 50, 42
45, 20, 19, 12, 41, 27, 33, 48, 17, 34, 13, 6, 25, 35, 23, 14, 55, 49, 1, 40, 56, 39, 53, 9, 2, 46, 10, 28, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 36, 38, 21, 7, 3, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
12, 40, 1, 49, 34, 56, 44, 42, 50, 54, 13, 53, 5, 26, 22, 48, 41, 16, 28, 36, 27, 11, 8, 52, 25, 30, 15, 55, 7, 37, 43, 6, 33, 10, 2, 17, 38, 3, 9, 21, 46, 20, 45, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 39, 4, 19
45, 20, 19, 12, 21, 7, 3, 41, 27, 33, 48, 17, 34, 13, 6, 25, 35, 23, 14, 55, 49, 1, 40, 56, 39, 53, 9, 46, 2, 10, 28, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 36, 38, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
30, 15, 35, 23, 51, 47, 44, 42, 50, 54, 7, 3, 38, 14, 53, 34, 18, 31, 49, 1, 40, 12, 17, 39, 6, 33, 2, 9, 21, 46, 25, 52, 8, 11, 27, 36, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 4, 19, 45, 20, 55, 56, 10, 13, 37, 43
17, 8, 12, 5, 39, 2, 10, 6, 43, 37, 40, 1, 49, 56, 7, 52, 25, 55, 26, 29, 51, 34, 31, 21, 46, 42, 50, 54, 48, 3, 38, 22, 19, 45, 20, 53, 27, 44, 47, 11, 14, 36, 28, 16, 32, 24, 4, 33, 23, 13, 35, 15, 30, 41, 18, 9
39, 53, 9, 21, 48, 33, 27, 41, 23, 35, 2, 46, 10, 28, 16, 4, 31, 6, 25, 12, 8, 50, 54, 22, 18, 52, 32, 5, 19, 20, 45, 13, 34, 17, 7, 3, 38, 36, 11, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
22, 26, 8, 11, 16, 48, 33, 27, 5, 14, 1, 49, 55, 17, 32, 40, 12, 4, 18, 54, 50, 7, 36, 38, 31, 28, 45, 23, 34, 10, 2, 52, 46, 21, 6, 43, 37, 41, 20, 13, 3, 25, 30, 15, 9, 53, 39, 56, 35, 19, 42, 44, 47, 51, 29, 24
11, 6, 14, 36, 43, 37, 35, 38, 22, 19, 12, 27, 8, 17, 55, 26, 29, 51, 21, 31, 34, 52, 25, 30, 15, 45, 20, 33, 4, 46, 13, 53, 39, 10, 2, 5, 28, 16, 41, 18, 32, 24, 56, 49, 1, 40, 3, 7, 23, 48, 54, 50, 42, 44, 47, 9
7, 50, 54, 30, 25, 52, 14, 23, 35, 15, 38, 32, 37, 43, 31, 45, 19, 4, 46, 21, 9, 2, 10, 33, 6, 48, 22, 26, 5, 12, 40, 1, 49, 34, 53, 13, 8, 17, 11, 27, 36, 28, 18, 56, 39, 20, 55, 3, 41, 16, 42, 44, 47, 51, 29, 24
28, 10, 46, 2, 9, 53, 39, 56, 40, 1, 49, 55, 14, 23, 35, 25, 6, 13, 34, 17, 48, 33, 27, 41, 12, 19, 20, 45, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 36, 38, 21, 7, 3, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
6, 13, 46, 27, 52, 25, 43, 34, 20, 55, 38, 3, 31, 47, 12, 5, 26, 21, 9, 53, 39, 2, 7, 10, 8, 4, 18, 11, 44, 42, 48, 19, 45, 33, 35, 15, 54, 14, 23, 22, 24, 32, 30, 37, 41, 56, 49, 51, 29, 1, 40, 16, 28, 36, 50, 17
29, 51, 34, 31, 21, 46, 4, 33, 27, 53, 20, 45, 19, 39, 2, 10, 6, 43, 37, 40, 1, 49, 56, 24, 32, 15, 35, 18, 41, 26, 55, 17, 8, 12, 5, 22, 38, 3, 7, 52, 25, 30, 16, 28, 36, 14, 11, 47, 44, 42, 50, 54, 48, 23, 13, 9
4, 55, 33, 10, 19, 45, 20, 46, 21, 9, 2, 3, 39, 56, 43, 37, 28, 36, 27, 11, 17, 8, 13, 53, 34, 49, 1, 40, 12, 5, 26, 22, 48, 6, 18, 32, 38, 15, 35, 23, 7, 50, 54, 30, 25, 52, 14, 31, 41, 16, 42, 44, 47, 51, 29, 24
9, 21, 46, 25, 52, 8, 11, 27, 36, 2, 33, 6, 39, 17, 12, 40, 1, 49, 31, 18, 15, 35, 23, 51, 47, 44, 42, 50, 54, 7, 3, 38, 14, 53, 34, 30, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 4, 19, 45, 20, 55, 56, 10, 13, 37, 43
11, 36, 38, 3, 19, 20, 45, 13, 34, 17, 7, 22, 18, 52, 32, 5, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 2, 46, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
23, 35, 25, 6, 13, 15, 37, 5, 54, 50, 21, 48, 33, 27, 41, 16, 28, 10, 2, 46, 26, 43, 12, 14, 55, 49, 1, 40, 56, 39, 53, 9, 4, 31, 22, 8, 11, 30, 45, 20, 19, 18, 52, 36, 38, 32, 7, 3, 17, 34, 42, 44, 47, 51, 29, 24
20, 33, 48, 13, 6, 23, 17, 34, 46, 2, 19, 14, 55, 49, 1, 40, 56, 39, 53, 9, 45, 30, 25, 35, 8, 50, 54, 38, 32, 7, 11, 5, 3, 27, 41, 16, 28, 10, 36, 52, 18, 22, 31, 4, 12, 21, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
5, 26, 11, 14, 23, 2, 33, 6, 43, 37, 13, 53, 40, 1, 49, 10, 45, 19, 4, 55, 54, 50, 42, 35, 15, 30, 7, 3, 38, 39, 17, 27, 36, 28, 16, 41, 31, 56, 12, 9, 48, 22, 44, 47, 51, 29, 24, 32, 18, 25, 52, 8, 34, 21, 46, 20
45, 20, 19, 12, 2, 46, 10, 28, 16, 18, 22, 31, 4, 52, 32, 5, 54, 50, 8, 11, 9, 53, 39, 56, 40, 1, 49, 55, 14, 21, 7, 36, 38, 3, 23, 35, 25, 6, 13, 34, 17, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
25, 30, 15, 35, 23, 17, 39, 56, 55, 14, 10, 19, 45, 20, 46, 21, 26, 22, 48, 41, 16, 37, 43, 9, 2, 52, 5, 12, 40, 1, 49, 34, 53, 13, 36, 38, 3, 7, 54, 50, 42, 44, 47, 51, 29, 24, 32, 18, 31, 28, 6, 33, 8, 11, 27, 4
30, 54, 50, 42, 44, 47, 51, 36, 27, 11, 8, 52, 25, 15, 18, 31, 49, 1, 40, 12, 17, 39, 6, 33, 2, 9, 21, 46, 35, 23, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 4, 19, 45, 20, 55, 56, 10, 13, 37, 43
25, 15, 18, 31, 49, 1, 40, 12, 17, 39, 46, 21, 9, 2, 33, 6, 35, 23, 51, 47, 44, 42, 50, 54, 30, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 20, 45, 19, 10, 56, 55, 4, 13, 37, 43
11, 36, 38, 3, 19, 20, 45, 13, 34, 17, 7, 22, 18, 52, 32, 5, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 9, 53, 39, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
53, 13, 54, 56, 34, 49, 1, 40, 12, 5, 26, 22, 48, 41, 16, 28, 36, 27, 11, 8, 52, 25, 30, 15, 55, 7, 37, 43, 6, 33, 10, 2, 17, 38, 3, 9, 21, 46, 20, 45, 35, 23, 14, 31, 18, 32, 24, 29, 51, 47, 44, 42, 50, 39, 4, 19
6, 25, 12, 19, 20, 45, 13, 34, 17, 7, 3, 38, 36, 11, 8, 50, 54, 5, 32, 52, 4, 31, 22, 18, 16, 28, 10, 2, 46, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
16, 36, 51, 47, 17, 55, 30, 15, 14, 31, 3, 34, 7, 4, 46, 29, 41, 28, 33, 49, 9, 44, 45, 20, 35, 56, 18, 32, 24, 40, 1, 39, 2, 27, 19, 21, 23, 37, 43, 10, 8, 13, 6, 38, 42, 50, 53, 25, 52, 11, 54, 48, 22, 26, 5, 12
7, 50, 54, 18, 4, 12, 40, 32, 17, 55, 49, 1, 14, 5, 27, 33, 48, 16, 11, 8, 26, 22, 36, 38, 31, 28, 45, 23, 34, 10, 2, 52, 46, 21, 13, 20, 41, 37, 43, 6, 3, 25, 30, 15, 9, 53, 39, 56, 35, 19, 42, 44, 47, 51, 29, 24
8, 50, 54, 5, 12, 19, 20, 45, 11, 32, 52, 4, 31, 22, 18, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 46, 2, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 3, 38, 36, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
17, 8, 18, 12, 40, 1, 52, 20, 32, 24, 34, 31, 54, 50, 56, 5, 21, 55, 36, 38, 3, 46, 11, 27, 33, 14, 23, 48, 30, 41, 37, 45, 19, 28, 16, 25, 7, 49, 26, 22, 4, 43, 6, 10, 2, 39, 53, 13, 35, 15, 42, 44, 47, 51, 29, 9
17, 39, 6, 33, 2, 9, 21, 46, 35, 23, 51, 47, 44, 42, 50, 54, 30, 12, 40, 1, 49, 31, 18, 15, 25, 52, 8, 11, 27, 36, 34, 53, 14, 38, 3, 7, 28, 16, 41, 48, 22, 26, 5, 29, 24, 32, 20, 45, 19, 4, 55, 56, 10, 13, 37, 43
11, 36, 38, 3, 19, 20, 45, 13, 34, 17, 7, 5, 32, 52, 18, 22, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
2, 4, 16, 13, 54, 32, 38, 44, 47, 51, 28, 20, 45, 15, 35, 33, 7, 3, 41, 29, 17, 55, 9, 23, 14, 53, 31, 43, 37, 39, 10, 5, 27, 11, 46, 18, 12, 25, 52, 26, 22, 48, 36, 21, 6, 19, 24, 49, 1, 40, 8, 56, 34, 30, 50, 42
5, 12, 19, 20, 45, 54, 50, 8, 11, 32, 52, 18, 22, 31, 4, 17, 34, 13, 6, 25, 35, 23, 16, 28, 10, 46, 2, 14, 55, 49, 1, 40, 56, 39, 53, 9, 21, 7, 3, 38, 36, 48, 33, 27, 41, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
5, 12, 40, 53, 13, 10, 45, 19, 4, 55, 54, 50, 42, 37, 43, 6, 33, 2, 9, 48, 7, 30, 15, 35, 23, 14, 11, 3, 38, 39, 17, 27, 36, 28, 16, 41, 31, 56, 1, 49, 26, 22, 44, 47, 51, 29, 24, 32, 18, 25, 52, 8, 34, 21, 46, 20
20, 45, 15, 35, 33, 12, 25, 52, 6, 21, 36, 48, 29, 17, 55, 9, 23, 14, 53, 31, 28, 51, 47, 44, 38, 32, 54, 13, 16, 4, 2, 43, 37, 39, 10, 18, 46, 11, 27, 5, 7, 3, 41, 26, 22, 19, 24, 49, 1, 40, 8, 56, 34, 30, 50, 42
40, 1, 49, 55, 14, 23, 35, 25, 6, 13, 34, 17, 48, 33, 27, 41, 7, 36, 38, 3, 11, 8, 50, 54, 5, 32, 52, 4, 31, 22, 18, 16, 28, 10, 2, 46, 12, 19, 20, 45, 56, 39, 53, 9, 21, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
14, 23, 35, 46, 4, 36, 37, 43, 32, 18, 26, 22, 55, 6, 34, 41, 7, 31, 17, 30, 39, 2, 16, 40, 1, 49, 56, 28, 3, 38, 21, 10, 48, 12, 5, 15, 20, 45, 19, 53, 13, 8, 11, 27, 33, 9, 54, 50, 52, 25, 42, 44, 47, 51, 29, 24
39, 53, 9, 21, 48, 33, 27, 41, 23, 35, 2, 46, 10, 28, 16, 4, 31, 6, 25, 12, 22, 11, 36, 38, 3, 7, 17, 34, 13, 45, 20, 19, 8, 50, 54, 5, 32, 52, 18, 56, 40, 1, 49, 55, 14, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
11, 36, 38, 3, 7, 17, 34, 13, 45, 20, 19, 5, 32, 52, 18, 22, 54, 50, 8, 12, 25, 6, 31, 4, 16, 28, 10, 46, 2, 35, 23, 41, 27, 33, 48, 21, 14, 55, 49, 1, 40, 56, 39, 53, 9, 30, 26, 43, 37, 15, 42, 44, 47, 51, 29, 24
